tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,predicao_xgb,predicao_lr,predicao_rf
1307,3,1568829606,1,3,1314.4117,1201.9256591775484,1388.22
1620,3,1568828952,1,3,1428.0895,1201.9356742806958,1474.815
1253,3,1568828330,1,3,1262.8833,1201.945199348218,1246.23
1174,3,1568827707,1,3,1262.8833,1201.9547397293536,1187.235
1174,3,1568827218,1,3,1262.8833,1201.9622280862932,1192.325
1375,3,1568826640,1,3,1313.2766,1201.9710793548256,1332.11
1296,3,1568826045,1,3,1313.2766,1201.980190954786,1311.765
1363,3,1568824833,1,3,1313.2766,1201.9987510542014,1356.725
1377,3,1568824154,1,3,1313.2766,1202.009148997684,1332.55
1219,3,1568823571,1,3,1313.2766,1202.0180768342834,1272.415
1394,3,1568822931,1,3,1313.2766,1202.0278775468469,1338.875
1318,3,1568822462,1,3,1313.2766,1202.0350596315184,1247.445
937,3,1568821849,1,3,1183.9113,1202.04444687652,1099.835
1372,3,1568821296,1,3,1224.2086,1202.0529153047173,1273.79
1226,3,1568820015,1,3,1224.2086,1202.072532043454,1199.555
1107,3,1568819294,1,3,1224.2086,1202.0835731586994,1147.16
1184,3,1568818822,1,3,1224.2086,1202.0908011842148,1174.11
1170,3,1568817251,1,2,1162.5748,1113.9385627213014,1209.99
1108,3,1568816815,1,2,1162.5748,1113.9452394567343,1252.91
1529,3,1568816478,1,2,1252.8252,1113.9504001444438,1368.685
1293,3,1568815188,1,2,1252.8252,1113.9701547057011,1248.725
1076,3,1568814458,1,2,1231.5814,1113.9813336434672,1158.225
1253,3,1568813920,1,2,1231.5814,1113.9895723674636,1227.21
1257,3,1568812790,1,2,1231.5814,1114.00687675058,1276.28
1415,3,1568812395,1,2,1231.5814,1114.0129256278633,1326.06
1043,3,1568811754,1,2,1086.7092,1114.0227416540401,1104.515
1126,3,1568811468,1,2,1086.7092,1114.0271213474662,1113.85
1130,3,1568810953,1,2,1086.7092,1114.0350078583542,1124.355
1028,3,1568809826,1,2,1086.7092,1114.0522663006304,1058.41
1169,3,1568808019,1,2,1086.7092,1114.0799380000062,1109.46
1057,3,1568807769,1,2,1086.7092,1114.0837664033497,1067.475
886,3,1568807419,1,2,1086.7092,1114.08912616803,972.65
1124,3,1568807190,1,2,1086.7092,1114.0926329854956,1069.04
1141,3,1568806140,1,2,1086.7092,1114.1087122795434,1095.11
1041,3,1568805898,1,2,1086.7092,1114.1124181739797,1056.465
888,3,1568805187,1,2,1086.7092,1114.123306153091,916.545
893,3,1568804972,1,2,1086.7092,1114.1265985799655,922.815
1120,3,1568804614,1,2,1125.526,1114.1320808535565,1135.1
1323,3,1568804377,1,2,1133.2153,1114.1357101799258,1196.345
963,3,1568804113,1,2,1133.2153,1114.139752973857,1078.535
1422,3,1568803556,1,2,1133.2153,1114.1482826565116,1329.95
1292,3,1568803013,1,2,1133.2153,1114.156597948575,1290.29
951,3,1568802209,1,2,1133.2153,1114.1689100937292,1016.075
1128,3,1568802017,1,2,1133.2153,1114.171850307499,1081.565
1017,3,1568801369,1,2,1133.2153,1114.181773528966,1065.103
1148,3,1568800935,1,2,1133.2153,1114.188419637172,1140.4684285714286
1112,3,1568800927,1,2,1133.2153,1114.1885421460793,1140.4684285714286
1257,3,1568800554,1,2,1133.2153,1114.1942541238714,1209.7431428571429
1218,3,1568799866,1,2,1133.2153,1114.2047898898745,1191.71
1128,3,1568799595,1,2,1133.2153,1114.2089398790995,1138.56
1160,3,1568799462,1,2,1133.2153,1114.2109765896785,1151.83
969,3,1568798979,1,2,1049.6569,1114.2183730649413,1021.235
962,3,1568798224,1,2,1049.6569,1114.2299348430388,996.855
1164,3,1568798043,1,2,1049.6569,1114.2327066070611,1072.605
784,3,1568797401,1,2,932.79736,1114.2425379468514,911.53
1078,3,1568796874,1,2,932.79736,1114.2506082211003,997.28
857,3,1568796095,1,2,881.0424,1114.262537525923,866.185
929,3,1568795871,1,2,881.0424,1114.2659677753181,897.145
744,3,1568795200,1,2,849.729,1114.2762432098934,732.0
641,3,1568794781,1,2,849.729,1114.2826596138984,684.18
759,3,1568794211,1,2,849.729,1114.2913883735237,737.095
749,3,1568793551,1,1,732.47046,1026.1251992088291,794.415
706,3,1568793035,1,1,728.1203,1026.1331010333306,775.495
869,3,1568791430,1,1,895.0538,1026.1576793828026,856.08
1670,3,1568777202,1,1,1518.2742,1026.375561473942,1409.955
862,3,1568776411,1,1,885.691,1026.3876745421258,1050.395
921,2,1568775067,1,4,1009.545,1306.7086116930477,1016.78
1330,2,1568773758,1,4,1095.1266,1306.7286572129597,1209.17
998,2,1568773296,1,4,1095.1266,1306.735732102341,1081.35
1095,2,1568772514,1,4,1095.1266,1306.7477073480004,1090.315
1304,2,1568771368,1,4,1095.1266,1306.7652567489313,1156.41
942,2,1568771138,1,4,989.4675,1306.7687788800104,1027.9
915,2,1568770237,1,4,989.4675,1306.7825764456647,920.625
939,2,1568769812,1,4,989.4675,1306.7890847313502,922.02
733,2,1568769060,1,4,989.4675,1306.8006005686075,867.02
1545,2,1568767947,1,4,1223.0166,1306.8176446202997,1330.83
1037,2,1568767735,1,4,1060.6313,1306.8208911063339,1112.01
947,2,1568767212,1,4,1037.1646,1306.8289001261292,968.02
949,2,1568766718,1,4,1037.1646,1306.8364650511394,952.63
930,2,1568766283,1,4,1037.1646,1306.8431264729588,947.025
1150,2,1568765030,1,4,1108.7935,1306.8623144305202,1124.505
1131,2,1568764327,1,4,1108.7935,1306.8730799007244,1132.51
1122,2,1568763895,1,4,1108.7935,1306.8796953817036,1128.595
1084,2,1568762659,1,4,1108.7935,1306.8986230078408,1122.72
1284,2,1568762275,1,4,1108.7935,1306.9045034353767,1206.955
913,2,1568761398,1,4,1108.7935,1306.9179334743094,1034.82
1159,2,1568761177,1,4,1172.868,1306.9213177828642,1133.145
1276,2,1568760676,1,4,1240.3019,1306.9289899031683,1208.915
1213,2,1568759546,1,4,1240.3019,1306.9462942862847,1293.45
1500,2,1568758902,1,4,1364.6799,1306.9561562533017,1438.86
1353,2,1568758695,1,4,1364.6799,1306.959326171269,1380.315
1254,2,1568758036,1,4,1364.6799,1306.969417842487,1356.71
1646,2,1568757585,1,4,1466.7341,1306.9763242821173,1515.47
1282,2,1568757318,1,4,1426.864,1306.9804130168923,1404.09
1578,2,1568756163,1,4,1531.5908,1306.9981002403401,1667.96
1956,2,1568755850,1,4,1731.6827,1307.002893401328,1811.38
1763,2,1568755271,1,4,1731.6827,1307.011759983474,1647.465
1243,2,1568754857,1,4,1357.1228,1307.0180998194119,1324.335
1331,2,1568754302,1,4,1357.1228,1307.0265988748397,1352.935
1653,2,1568753423,1,3,1451.5458,1218.8637633914695,1540.805
1345,2,1568752619,1,3,1331.673,1218.8760755366275,1341.915
1323,2,1568752117,1,3,1331.673,1218.8837629705413,1308.22
1248,2,1568752002,1,3,1315.6927,1218.8855240360826,1280.47
1234,2,1568751229,1,3,1315.6927,1218.8973614592214,1264.4
1344,2,1568750823,1,3,1315.6927,1218.9035787862522,1311.33
1271,2,1568749791,1,3,1315.6927,1218.9193824352587,1341.045
1522,2,1568748986,1,3,1362.1929,1218.9317098940264,1467.205
1454,2,1568748436,1,3,1362.1929,1218.9401323813872,1382.14
1191,2,1568748025,1,3,1329.2186,1218.946426276485,1280.22
1705,2,1568746877,1,3,1406.3186,1218.9640063046427,1512.6
980,2,1568746565,1,3,1274.8312,1218.9687841520172,1207.805
1720,2,1568745793,1,3,1409.3176,1218.9806062615426,1553.79
1302,2,1568745628,1,3,1355.7296,1218.9831330077504,1329.565
1315,2,1568745283,1,3,1355.7296,1218.9884162043672,1338.54
1456,2,1568744124,1,3,1355.7296,1219.0061646822724,1342.7
1230,2,1568743686,1,3,1207.2129,1219.012872044932,1254.56
1008,2,1568743089,1,3,1187.7678,1219.0220142721155,1090.07
1191,2,1568742805,1,3,1187.7678,1219.0263633383147,1158.89
1221,2,1568742247,1,3,1187.7678,1219.0349083345827,1191.495
1066,2,1568740947,1,3,1187.7678,1219.054816031974,1094.24
1150,2,1568740691,1,3,1187.7678,1219.058736316998,1129.67
1090,2,1568740377,1,3,1187.7678,1219.0635447915993,1111.64
1132,2,1568739780,1,3,1187.7678,1219.0726870187827,1176.605
1343,2,1568739457,1,3,1272.1962,1219.0776333159047,1258.895
1382,2,1568737953,1,3,1272.1962,1219.1006649904266,1267.82
955,2,1568737202,1,3,1179.1742,1219.1121655140705,1105.025
1513,2,1568735213,1,3,1287.6759,1219.142624291082,1413.415
1049,2,1568735147,1,3,1287.6759,1219.143634989563,1209.785
1558,2,1568734481,1,3,1304.8975,1219.1538338560713,1406.03
1116,2,1568733977,1,3,1304.8975,1219.1615519172155,1239.58
1398,2,1568733302,1,3,1304.8975,1219.1718886062445,1331.33
1240,2,1568733032,1,3,1304.8975,1219.176023281856,1266.55
1275,2,1568731770,1,2,1229.9092,1131.019052912412,1298.785
1319,2,1568731024,1,2,1229.9092,1131.030476867989,1329.925
1379,2,1568730541,1,2,1229.9092,1131.0378733432517,1353.585
1311,2,1568729985,1,2,1229.9092,1131.0463877122893,1316.405
1319,2,1568729485,1,2,1229.9092,1131.05404451898,1313.095
1281,2,1568728785,1,2,1229.9092,1131.064764048344,1265.26
1201,2,1568728301,1,2,1199.747,1131.0721758372165,1222.06
1194,2,1568727443,1,2,1199.747,1131.0853149174945,1181.6
1134,2,1568726882,1,2,1199.747,1131.0939058546028,1155.46
1158,2,1568726150,1,2,1199.747,1131.105115419592,1179.18
1286,2,1568725955,1,2,1199.747,1131.108101574202,1231.97
1027,2,1568725389,1,2,1199.747,1131.1167690793736,1047.725
969,2,1568724736,1,2,1199.747,1131.1267688689113,1072.325
1315,2,1568724408,1,2,1199.747,1131.1317917340966,1230.93775
1178,2,1568723846,1,2,1199.747,1131.1403979848146,1218.2194166666666
1255,2,1568723124,1,2,1199.747,1131.1514544136735,1239.0475833333335
1268,2,1568723027,1,2,1199.747,1131.1529398341736,1239.0475833333335
1053,2,1568721896,1,2,1145.87,1131.1702595309034,1116.5591666666667
1250,2,1568721411,1,2,1145.87,1131.1776866333894,1180.02
1061,2,1568721027,1,2,1105.091,1131.183567060929,1104.12
1049,2,1568720440,1,2,1105.091,1131.192556151982,1070.21
1099,2,1568719961,1,2,1105.091,1131.1998913727875,1106.845
1140,2,1568719826,1,2,1105.091,1131.2019587105933,1123.245
1208,2,1568719182,1,2,1105.091,1131.2118206776104,1173.065
1093,2,1568718454,1,2,1105.091,1131.2229689881497,1083.75
1015,2,1568718368,1,2,1105.091,1131.2242859588987,1044.57
1098,2,1568717610,1,2,1105.091,1131.23589367784,1113.115
1137,2,1568717244,1,2,1105.091,1131.2414984603347,1145.295
1200,2,1568717084,1,2,1105.091,1131.2439486384756,1171.7383333333335
1157,2,1568716663,1,2,1105.091,1131.2503956697074,1149.5983333333334
1131,2,1568716439,1,2,1105.091,1131.253825919106,1130.8016666666665
991,2,1568715946,1,2,1105.091,1131.2613755304992,1077.3084523809518
1161,2,1568715866,1,2,1105.091,1131.2626006195715,1077.3084523809518
1136,2,1568715326,1,2,1105.091,1131.2708699707946,1051.5508333333332
866,2,1568714746,1,2,976.46606,1131.2797518665539,938.275
1171,2,1568714107,1,2,1078.3033,1131.289537265504,1095.77
999,2,1568713855,1,2,1052.2585,1131.2933962960742,1046.385
1063,2,1568713038,1,2,1052.2585,1131.3059075182027,1043.79
998,2,1568712760,1,2,1007.6894,1131.3101647027215,1007.15
914,2,1568712035,1,2,1007.6894,1131.3212670724206,935.465
940,2,1568711412,1,2,1007.6894,1131.3308074535562,976.54
1120,2,1568711035,1,2,1027.8649,1131.3365806857983,1047.985
946,2,1568710315,1,2,1027.8649,1131.3476064874303,979.095
1055,2,1568709654,1,2,1027.8649,1131.3577287858752,958.385
717,2,1568709417,1,2,858.0027,1131.3613581122445,818.085
916,2,1568708770,1,2,858.0027,1131.3712660200981,858.81
748,2,1568708238,1,2,858.0027,1131.3794128624177,777.915
768,2,1568707892,1,2,858.0027,1131.3847113726442,785.215
705,2,1568707131,1,1,749.6912,1043.2200688828998,742.045
778,2,1568706623,1,1,790.9162,1043.227848198494,769.42
857,2,1568704968,1,1,869.37646,1043.2531922286362,822.24
1024,2,1568691647,1,1,974.9291,1043.4571848724408,981.865
934,2,1568690138,1,1,937.7779,1043.4802931150298,931.765
919,2,1568689225,1,1,923.05133,1043.4942744440414,925.765
905,1,1568688257,1,4,942.6649,1323.8094536763347,924.05
920,1,1568687370,1,4,956.55005,1323.8230368513978,947.565
1012,1,1568686491,1,4,1047.4991,1323.8364975175573,1017.43
1074,1,1568685596,1,4,1047.4991,1323.8502032015313,1057.31
1031,1,1568684819,1,4,1047.4991,1323.8621018791273,1045.89
1068,1,1568683806,1,4,1047.4991,1323.8776145694792,1068.495
1122,1,1568683219,1,4,1047.4991,1323.8866036605286,1078.26
924,1,1568682641,1,4,1034.8856,1323.895454929061,965.445
903,1,1568681795,1,4,1034.8856,1323.908410245982,923.39
1000,1,1568681012,1,4,1034.8856,1323.9204008052548,1009.835
1122,1,1568680339,1,4,1093.3142,1323.9307068670569,1078.82
1014,1,1568679484,1,4,1077.1141,1323.9438000064947,1061.39
1160,1,1568679062,1,4,1117.4877,1323.95026235134,1118.62
1113,1,1568678448,1,4,1110.4377,1323.9596649099549,1091.91
1041,1,1568677811,1,4,1084.1013,1323.9694196816781,1058.845
1095,1,1568677180,1,4,1084.1013,1323.9790825717173,1073.075
1030,1,1568676642,1,4,1084.1013,1323.9873212957173,1060.14
1218,1,1568675588,1,4,1206.4877,1324.003461844215,1218.69
1208,1,1568675144,1,4,1206.4877,1324.0102610885551,1219.73
1315,1,1568674603,1,4,1307.5786,1324.0185457533917,1330.03
1440,1,1568674344,1,4,1364.4407,1324.0225119792594,1388.09
1263,1,1568673733,1,4,1276.4177,1324.0318685970306,1301.71
1332,1,1568673338,1,4,1305.971,1324.0379174743175,1330.09
1398,1,1568672201,1,4,1376.3491,1324.0553290527278,1463.675
1685,1,1568672170,1,4,1481.0067,1324.0558037747396,1571.3
1480,1,1568671449,1,4,1430.9935,1324.066844889985,1465.6
1365,1,1568671259,1,4,1399.5935,1324.069754476528,1408.08
1486,1,1568670397,1,4,1399.5935,1324.0829548112597,1426.645
1256,1,1568669488,1,4,1370.7705,1324.0968748858213,1357.165
1564,1,1568669194,1,4,1400.0573,1324.1013770881545,1458.145
1455,1,1568668681,1,4,1400.0573,1324.1092329718158,1466.62
1431,1,1568668084,1,4,1400.0573,1324.118375199003,1441.17
1294,1,1568667516,1,3,1447.5393,1235.9507771818753,1388.235
1515,1,1568666063,1,3,1461.4553,1235.9730278621137,1540.285
1693,1,1568665975,1,3,1506.2266,1235.9743754600895,1621.275
1468,1,1568665522,1,3,1446.7969,1235.9813125269502,1443.45
1271,1,1568665198,1,3,1343.6633,1235.9862741376855,1352.845
1521,1,1568664778,1,3,1381.1633,1235.992705855304,1462.5
1022,1,1568663231,1,3,1164.0028,1236.0163960151986,1212.995
1500,1,1568662893,1,3,1438.6874,1236.0215720165215,1392.245
1546,1,1568662169,1,3,1438.6874,1236.0326590726072,1460.6
1163,1,1568661468,1,3,1280.555,1236.0433939155846,1263.945
1283,1,1568660676,1,3,1301.5043,1236.055522297378,1275.925
1485,1,1568659856,1,3,1301.5043,1236.0680794603504,1367.605
1149,1,1568659247,1,3,1213.404,1236.0774054508947,1204.31
1249,1,1568658605,1,3,1213.404,1236.087236790685,1201.045
1072,1,1568657990,1,3,1198.751,1236.0966546629134,1138.415
1310,1,1568657487,1,3,1222.2937,1236.1043574104406,1220.205
955,1,1568656656,1,3,1169.0437,1236.1170830231567,1052.12
1151,1,1568656283,1,3,1196.2782,1236.1227950009488,1114.07
1253,1,1568655632,1,3,1196.2782,1236.132764163256,1222.615
1194,1,1568655034,1,3,1196.2782,1236.1419217040566,1208.575
1247,1,1568654554,1,3,1196.2782,1236.1492722384792,1223.105
1159,1,1568654258,1,3,1196.2782,1236.1538050680392,1185.835
1075,1,1568652667,1,3,1196.2782,1236.1781690269236,1167.915
1317,1,1568652498,1,3,1330.5857,1236.1807570275814,1268.39
1349,1,1568651915,1,3,1330.5857,1236.189684864181,1330.33
1548,1,1568650902,1,3,1330.5857,1236.2051975545328,1474.505
1219,1,1568649789,1,3,1314.0371,1236.222241606225,1242.265
1283,1,1568649239,1,3,1314.0371,1236.2306640935822,1262.415
1196,1,1568648714,1,3,1314.0371,1236.2387037406043,1231.525
1307,1,1568647903,1,3,1314.0371,1236.2511230810524,1325.445
1428,1,1568647374,1,3,1428.5884,1236.2592239825317,1401.105
1452,1,1568646700,1,3,1428.5884,1236.2695453579472,1466.185
1571,1,1568646088,1,3,1461.8365,1236.2789172893354,1517.355
1276,1,1568645871,1,2,1255.2642,1148.105944193907,1265.055
1158,1,1568645298,1,2,1255.2642,1148.1147188943723,1248.485
1546,1,1568644848,1,2,1255.2642,1148.1216100203928,1413.96
1255,1,1568644345,1,2,1255.2642,1148.1293127679237,1324.95
1209,1,1568643717,1,2,1255.2642,1148.1389297171227,1259.72
1334,1,1568643143,1,2,1255.2642,1148.1477197312015,1308.675
1264,1,1568642377,1,2,1255.2642,1148.15944995905,1307.595
1436,1,1568641884,1,2,1255.2642,1148.166999570447,1375.18
1251,1,1568641449,1,2,1255.2642,1148.1736609922664,1300.64
1331,1,1568640337,1,2,1255.2642,1148.1906897303415,1306.89
1281,1,1568639579,1,2,1255.2642,1148.2022974492793,1240.07
1068,1,1568638960,1,2,1113.5927,1148.2117765759613,1126.265
990,1,1568638110,1,2,1113.5927,1148.224793147332,1042.645
1133,1,1568637716,1,2,1113.5927,1148.2308267110056,1102.15
1150,1,1568637134,1,2,1113.5927,1148.239739233988,1135.815
1101,1,1568636070,1,2,1113.5927,1148.2560329186235,1076.745
1055,1,1568635712,1,2,1113.5927,1148.2615151922146,1043.48
971,1,1568635578,1,2,1113.5927,1148.263567216407,1008.62
1356,1,1568634793,1,2,1113.5927,1148.2755884029066,1242.5
1153,1,1568634532,1,2,1113.5927,1148.2795852559975,1158.715
801,1,1568634111,1,2,1020.611,1148.2860322872293,932.905
1001,1,1568632513,1,2,1020.611,1148.3105034414075,980.3825
836,1,1568631900,1,2,1020.611,1148.319890686409,950.6851785714285
1031,1,1568631873,1,2,1020.611,1148.320304153971,950.6851785714285
1185,1,1568630449,1,2,1095.3275,1148.3421107394206,1169.105
1163,1,1568630181,1,2,1095.3275,1148.3462147878054,1162.065
1153,1,1568629626,1,2,1095.3275,1148.3547138432295,1137.91
1104,1,1568629182,1,2,1081.7358,1148.3615130875696,1074.615
952,1,1568629024,1,2,1081.7358,1148.3639326384837,1013.055
1141,1,1568628788,1,2,1081.7358,1148.3675466512395,1093.075
1147,1,1568627418,1,2,1081.7358,1148.388526301569,1134.79
1206,1,1568626766,1,2,1081.7358,1148.3985107774897,1127.24
983,1,1568626229,1,2,999.3614,1148.4067341878763,984.49
930,1,1568625732,1,2,978.3559,1148.414345053723,945.425
854,1,1568625107,1,2,978.3559,1148.4239160620855,884.355
910,1,1568624696,1,2,978.3559,1148.4302099571833,913.615
1061,1,1568623864,1,2,978.3559,1148.4429508835128,1005.715
899,1,1568622936,1,2,978.3559,1148.457161916729,925.84
977,1,1568622198,1,2,978.3559,1148.4684633633988,918.6
761,1,1568621889,1,2,956.72675,1148.473195269933,821.4
813,1,1568621476,1,2,956.72675,1148.4795197922576,820.92
754,1,1568620185,1,1,784.18195,1060.3229935176023,811.745
868,1,1568603438,1,1,827.72205,1060.5794506008424,853.97
939,7,1568602333,1,4,964.32135,1230.4964573564394,932.16
885,7,1568601170,1,4,964.32135,1230.514267088798,907.32
955,7,1568599795,1,4,964.32135,1230.535323307191,950.91
944,7,1568598607,1,4,964.32135,1230.5535158798848,955.615
1044,7,1568596216,1,4,964.32135,1230.5901307294698,994.74
859,7,1568595195,1,4,964.32135,1230.605765928729,930.32
1169,7,1568592423,1,4,1069.9404,1230.6482152650133,1076.795
1172,7,1568588882,1,4,1069.9404,1230.7024407699828,1119.525
963,7,1568587523,1,4,1069.9404,1230.723251970565,1038.575
1220,7,1568586396,1,4,1069.9404,1230.740510412841,1113.99
913,7,1568585189,1,4,1053.9133,1230.7589939441896,1006.54
1145,7,1568580730,1,3,1187.1305,1142.6509811967153,1157.42
1193,7,1568574495,1,3,1187.1305,1142.7464615761237,1179.3
1108,7,1568573265,1,3,1187.1305,1142.7652973205804,1149.745
1228,7,1568571062,1,3,1200.797,1142.7990332108493,1260.755
1442,7,1568569571,1,3,1200.797,1142.821865808397,1351.345
1200,7,1568567377,1,3,1200.797,1142.8554638761489,1219.295
1214,7,1568566391,1,3,1200.797,1142.8705630989389,1203.35
1078,7,1568563778,1,3,1200.797,1142.9105775706958,1143.255
1203,7,1568562530,1,3,1200.797,1142.92968896019,1225.24
1658,7,1568560345,1,3,1348.4648,1142.9631492054214,1486.565
1199,7,1568559142,1,2,1040.9266,1054.805275332783,1069.83
785,7,1568545902,1,2,883.0701,1055.0080275739056,818.04
838,7,1568545464,1,2,883.0701,1055.0147349365652,836.855
937,7,1568543195,1,2,883.0701,1055.0494815253187,910.13
862,7,1568542255,1,2,883.0701,1055.0638763218958,867.39
870,7,1568541490,1,2,883.0701,1055.0755912361274,864.2
741,7,1568540489,1,2,883.0701,1055.0909201631184,835.145
1002,7,1568539739,1,2,883.0701,1055.1024053731526,926.645
785,7,1568537788,1,2,874.3091,1055.1322822328548,839.335
901,7,1568536847,1,2,874.3091,1055.1466923430417,864.975
772,7,1568535010,1,2,862.95404,1055.174823450816,816.715
767,7,1568533894,1,1,818.0043,967.0156172938187,813.785
773,7,1568518882,1,1,818.0043,967.245505257848,848.22
1010,7,1568516958,1,1,948.8547,967.2749686499847,938.28
1045,6,1568515999,1,4,1074.8134,1247.590010059761,967.215
772,6,1568514845,1,4,998.38226,1247.607681969599,840.05
873,6,1568513974,1,4,998.38226,1247.6210201268514,865.84
929,6,1568512202,1,4,998.38226,1247.6481558497544,968.56
1073,6,1568511318,1,4,1084.0293,1247.661693083981,1045.42
1062,6,1568510344,1,4,1084.0293,1247.67660854341,1097.205
1428,6,1568509146,1,4,1181.6003,1247.694954252238,1304.76
1195,6,1568508636,1,4,1146.6503,1247.702764195059,1125.945
853,6,1568508554,1,4,1035.6575,1247.704019911358,986.98
1030,6,1568507490,1,4,1035.6575,1247.7203135959935,1007.72
971,6,1568506784,1,4,1035.6575,1247.731125007038,1002.99
1111,6,1568505433,1,4,1099.6079,1247.7518136987092,1126.145
1135,6,1568505189,1,4,1124.0603,1247.7555502203722,1137.745
1260,6,1568504358,1,4,1186.0419,1247.768275833092,1213.725
1069,6,1568503520,1,4,1157.3918,1247.781108641102,1157.665
1547,6,1568502064,1,4,1299.398,1247.8034052621806,1393.14
933,6,1568501767,1,4,1129.013,1247.807953405354,1119.115
1254,6,1568500865,1,4,1226.8938,1247.8217662846182,1240.015
1256,6,1568500402,1,4,1226.8938,1247.828856487613,1251.425
1239,6,1568499110,1,4,1226.8938,1247.848641676097,1259.95
1294,6,1568498253,1,4,1253.7229,1247.8617654427617,1344.685
1486,6,1568497581,1,4,1274.8082,1247.8720561909504,1406.555
1184,6,1568496851,1,4,1274.8082,1247.8832351287165,1279.955
1465,6,1568496245,1,4,1274.8082,1247.8925151784242,1373.035
1185,6,1568495583,1,4,1185.7395,1247.9026527904825,1262.435
1084,6,1568494500,1,3,1273.1538,1159.742941284243,1214.335
1382,6,1568493755,1,3,1330.8665,1159.7543499262101,1314.165
1476,6,1568492839,1,3,1330.8665,1159.768377196062,1367.52
1105,6,1568492003,1,3,1243.8872,1159.7811793768487,1197.38
1325,6,1568491161,1,3,1243.8872,1159.7940734393123,1285.915
1246,6,1568490537,1,3,1243.8872,1159.8036291340577,1256.595
1243,6,1568489120,1,3,1243.8872,1159.8253285242172,1223.96
1177,6,1568488610,1,3,1243.8872,1159.8331384670382,1200.63
1200,6,1568487679,1,3,1243.8872,1159.8473954410947,1198.715
1195,6,1568487171,1,3,1243.8872,1159.855174756689,1197.465
1194,6,1568485867,1,3,1243.8872,1159.8751437085339,1217.165
1314,6,1568485614,1,3,1265.1198,1159.8790180527176,1269.035
1201,6,1568484399,1,3,1236.1167,1159.8976240929733,1225.36
1133,6,1568482681,1,3,1236.1167,1159.9239328807562,1160.235
1167,6,1568481188,1,3,1236.1167,1159.946796105527,1220.52
1411,6,1568480830,1,3,1295.7018,1159.952278379118,1321.415
1346,6,1568479509,1,3,1295.7018,1159.9725076623909,1287.665
1042,6,1568478403,1,3,1222.6432,1159.9894445187856,1196.08
1376,6,1568477887,1,3,1343.4077,1159.997346343287,1408.53
1703,6,1568477394,1,3,1486.0309,1160.004895954684,1539.33
1399,6,1568476250,1,3,1458.3142,1160.022414728388,1422.055
1420,6,1568475278,1,3,1458.3142,1160.0372995605903,1426.065
1436,6,1568474884,1,3,1458.3142,1160.0433331242602,1431.925
1401,6,1568474135,1,3,1458.3142,1160.054803020681,1414.155
1316,6,1568472754,1,2,1288.8934,1071.8996549712283,1329.99
1455,6,1568472258,1,2,1288.8934,1071.9072505234617,1392.54
1189,6,1568471610,1,2,1288.8934,1071.9171737449324,1267.215
1488,6,1568470670,1,2,1288.8934,1071.9315685415058,1402.27
1405,6,1568469538,1,2,1288.8934,1071.948903551849,1405.68
1189,6,1568467911,1,2,1288.8934,1071.973818800816,1238.955
1425,6,1568467617,1,2,1288.8934,1071.9783210031492,1345.555
980,6,1568466823,1,2,1134.5059,1071.9904800121694,1103.495
1307,6,1568466092,1,2,1219.9714,1072.001674263549,1261.9
1255,6,1568465345,1,2,1219.9714,1072.0131135327429,1257.07
1300,6,1568464918,1,2,1219.9714,1072.019652445655,1256.095
1022,6,1568463991,1,2,1082.1841,1072.033848165258,1112.13
1142,6,1568461389,1,2,1082.1841,1072.0736941872638,1096.09
963,6,1568460735,1,2,1066.7731,1072.0837092904148,1030.325
1187,6,1568459947,1,2,1090.9899,1072.0957764177547,1100.075
940,6,1568458429,1,2,996.89734,1072.1190224828642,968.735
1033,6,1568458173,1,2,996.89734,1072.1229427678882,1007.405
955,6,1568457180,1,2,957.2976,1072.138149185972,971.125
893,6,1568455921,1,2,900.12646,1072.1574290252138,867.645
762,6,1568454978,1,2,879.0416,1072.171869762631,801.46
842,6,1568454322,1,2,879.0416,1072.1819154930054,854.345
906,6,1568453520,1,2,909.74164,1072.1941970109365,892.855
1005,6,1568452140,1,2,909.74164,1072.2153297973964,942.095
852,6,1568451314,1,2,881.25476,1072.2279788420456,863.605
848,6,1568450696,1,2,881.25476,1072.2374426551141,856.125
875,6,1568449915,1,2,881.25476,1072.2494025871601,858.29
832,6,1568449151,1,2,874.32764,1072.261102187782,835.96
758,6,1568448310,1,2,863.2276,1072.2739809366321,790.935
760,6,1568447675,1,1,816.52826,984.1074089316025,828.47
938,6,1568432441,1,1,921.7039,984.3406965178001,935.875
1037,6,1568430653,1,1,936.55396,984.3680772585176,970.525
1068,5,1568428658,1,4,1071.2139,1264.6989835717468,1050.86
967,5,1568426705,1,4,1071.2139,1264.7288910586758,1028.035
1234,5,1568425102,1,4,1071.2139,1264.753438780921,1138.655
1019,5,1568424035,1,4,1042.7115,1264.769778406393,1030.805
934,5,1568423291,1,4,1042.7115,1264.7811717347467,988.12
1106,5,1568422276,1,4,1042.7115,1264.7967150523255,1049.26
999,5,1568421122,1,4,1042.7115,1264.8143869621636,981.26
896,5,1568420562,1,4,1042.7115,1264.8229625856548,933.465
1047,5,1568419844,1,4,1042.7115,1264.83395776006,1055.62
1161,5,1568419305,1,4,1160.164,1264.8422117976697,1120.89
1243,5,1568418676,1,4,1160.164,1264.8518440604857,1179.02
1050,5,1568418100,1,4,1135.0148,1264.8606647017914,1128.675
