tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,hora_dia,data_partida2,predicao_xgb 14 79,predicao_rf 14 79,predicao_lr 14 79,predicao_xgb 28 65,predicao_rf 28 65,predicao_lr 28 65,predicao_xgb 42 51,predicao_rf 42 51,predicao_lr 42 51,predicao_xgb 56 37,predicao_rf 56 37,predicao_lr 56 37,predicao_xgb 70 23,predicao_lr 70 23,predicao_rf 70 23
1340,5,1569600140,1,3,13,2019-09-27 13:02:20,1200.6757,1147.5172629710762,838.3685818690719,1198.897,1210.1156902403297,1027.7441539360225,1282.8936,1294.0886552095494,1216.9111424795665,1231.8855,1216.6064780981735,1174.9723491140849,1272.3663,1168.8365553632975,1256.5356081663074
1316,5,1569600609,1,3,13,2019-09-27 13:10:09,1200.6757,1147.5172629710762,838.3485190711945,1198.897,1210.1156902403297,1027.7367581262188,1282.8936,1294.0886552095494,1216.917153466282,1231.8855,1216.6064780981735,1174.9751594010086,1272.3663,1168.8389711306618,1256.5356081663074
1105,5,1569601016,1,3,13,2019-09-27 13:16:56,1200.6757,1147.5172629710762,838.3311084981979,1198.897,1210.1156902403297,1027.7303400140881,1282.8936,1294.0886552095494,1216.9223698236237,1231.8855,1216.6064780981735,1174.9775981787861,1272.3663,1168.8410675428522,1256.5356081663074
1208,5,1569602027,1,3,13,2019-09-27 13:33:47,1200.6757,1147.5172629710762,838.2878601215343,1198.897,1210.1156902403297,1027.714397234322,1282.8936,1294.0886552095494,1216.9353274090608,1231.8855,1216.6064780981735,1174.9836561746906,1272.3663,1168.8462750925446,1256.5356081663074
1108,5,1569603016,1,3,13,2019-09-27 13:50:16,1200.6757,1147.5172629710762,838.2455528569262,1198.897,1210.1156902403297,1027.698801379538,1282.8936,1294.0886552095494,1216.9480030292361,1231.8855,1216.6064780981735,1174.9895823447696,1272.3663,1168.8513693226587,1256.5356081663074
1316,5,1569603454,1,3,13,2019-09-27 13:57:34,1200.6757,1147.5172629710762,838.2268161714892,1198.897,1210.1156902403297,1027.6918944185709,1282.8936,1294.0886552095494,1216.9536167012666,1231.8855,1216.6064780981735,1174.9922068771193,1272.3663,1168.8536254124365,1256.5356081663074
1273,5,1569603994,1,3,14,2019-09-27 14:06:34,1251.0076,1196.3018818475718,856.3251282685669,1251.8073,1240.9721251193141,1045.0762714052653,1302.4882,1297.8829310646315,1234.6363560507416,1256.2318,1237.5170219936122,1192.0227249457785,1286.6982,1185.190198006413,1256.610327342729
1129,5,1569604435,1,3,14,2019-09-27 14:13:55,1251.0076,1196.3018818475718,856.3062632496731,1251.8073,1240.9721251193141,1045.0693171363455,1302.4882,1297.8829310646315,1234.642008172581,1256.2318,1237.5170219936122,1192.0253674543783,1286.6982,1185.1924695488597,1256.610327342729
1143,5,1569604798,1,3,14,2019-09-27 14:19:58,1251.0076,1196.3018818475718,856.2907349007728,1251.8073,1240.9721251193141,1045.0635928741758,1302.4882,1297.8829310646315,1234.6466605993992,1256.2318,1237.5170219936122,1192.027542580503,1286.6982,1185.1943393218953,1256.610327342729
1393,5,1569605837,1,3,14,2019-09-27 14:37:17,1251.0076,1196.3018818475718,856.2462887451402,1251.8073,1240.9721251193141,1045.0472085535257,1302.4882,1297.8829310646315,1234.6599770497123,1256.2318,1237.5170219936122,1192.0337683547314,1286.6982,1185.1996910965045,1256.610327342729
1177,5,1569606349,1,3,14,2019-09-27 14:45:49,1251.0076,1196.3018818475718,856.2243865009805,1251.8073,1240.9721251193141,1045.0391346630822,1302.4882,1297.8829310646315,1234.6665391503484,1256.2318,1237.5170219936122,1192.036836301224,1286.6982,1185.2023283521348,1256.610327342729
1242,5,1569607313,1,3,15,2019-09-27 15:01:53,1323.9062,1245.5519492469703,874.3045608021057,1304.0951,1261.8963028290955,1062.4168254592478,1340.5143,1318.7528899541326,1252.3547127394158,1310.0524,1317.833749686369,1209.06989501307,1339.1176,1201.5410849234304,1311.946812420559
1356,5,1569607823,1,3,15,2019-09-27 15:10:23,1323.9062,1245.5519492469703,874.2827441135742,1304.0951,1261.8963028290955,1062.4087831074394,1340.5143,1318.7528899541326,1252.361249206846,1310.0524,1317.833749686369,1209.0729509753965,1339.1176,1201.5437118772807,1311.946812420559
1494,5,1569608270,1,3,15,2019-09-27 15:17:50,1323.9062,1245.5519492469703,874.2636224277521,1304.0951,1261.8963028290955,1062.401734222618,1340.5143,1318.7528899541326,1252.3669782282996,1310.0524,1317.833749686369,1209.0756294364946,1339.1176,1201.5460143250675,1311.946812420559
1180,5,1569608659,1,3,15,2019-09-27 15:24:19,1323.9062,1245.5519492469703,874.2469818555255,1304.0951,1261.8963028290955,1062.3955999581958,1340.5143,1318.7528899541326,1252.3719638867915,1310.0524,1317.833749686369,1209.077960356777,1339.1176,1201.5480180212398,1311.946812420559
1418,5,1569609242,1,3,15,2019-09-27 15:34:02,1323.9062,1245.5519492469703,874.2220423860999,1304.0951,1261.8963028290955,1062.386406446225,1340.5143,1318.7528899541326,1252.379435966228,1310.0524,1317.833749686369,1209.0814537411625,1339.1176,1201.551020990053,1311.946812420559
1137,5,1569609732,1,3,15,2019-09-27 15:42:12,1323.9062,1245.5519492469703,874.2010812539957,1304.0951,1261.8963028290955,1062.3786794807602,1340.5143,1318.7528899541326,1252.3857161016022,1310.0524,1317.833749686369,1209.0843898618277,1339.1176,1201.553544926106,1311.946812420559
1654,5,1569610416,1,3,15,2019-09-27 15:53:36,1323.9062,1245.5519492469703,874.1718212246778,1304.0951,1261.8963028290955,1062.367893267743,1340.5143,1318.7528899541326,1252.394482657921,1310.0524,1317.833749686369,1209.088488446594,1339.1176,1201.5570681348,1311.946812420559
1615,5,1569611009,1,3,16,2019-09-27 16:03:29,1364.0303,1254.9357472302877,892.2678660972597,1369.7747,1347.5621791372005,1079.7514344806223,1410.4005,1344.9494928754627,1270.0779012873463,1374.0249,1332.6881275891542,1226.119324095649,1398.9857,1217.8939137259413,1380.81750620509
1434,5,1569611689,1,3,16,2019-09-27 16:14:49,1364.0303,1254.9357472302877,892.2387771792273,1369.7747,1347.5621791372005,1079.7407113448753,1410.4005,1344.9494928754627,1270.0866165772532,1374.0249,1332.6881275891542,1226.1233987120831,1398.9857,1217.897416331075,1380.81750620509
1359,5,1569611986,1,3,16,2019-09-27 16:19:46,1364.0303,1254.9357472302877,892.226072166508,1369.7747,1347.5621791372005,1079.7360278576452,1410.4005,1344.9494928754627,1270.0904231082895,1374.0249,1332.6881275891542,1226.1251783607331,1398.9857,1217.8989461453775,1380.81750620509
1642,5,1569612472,1,3,16,2019-09-27 16:27:52,1364.0303,1254.9357472302877,892.2052821456746,1369.7747,1347.5621791372005,1079.728363969447,1410.4005,1344.9494928754627,1270.096651977252,1374.0249,1332.6881275891542,1226.1280905130661,1398.9857,1217.9014494778703,1380.81750620509
1406,5,1569613071,1,3,16,2019-09-27 16:37:51,1364.0303,1254.9357472302877,892.1796582311072,1369.7747,1347.5621791372005,1079.718918148399,1410.4005,1344.9494928754627,1270.1043291223323,1374.0249,1332.6881275891542,1226.1316797707786,1398.9857,1217.9045348609225,1380.81750620509
1582,5,1569613518,1,3,16,2019-09-27 16:45:18,1364.0303,1254.9357472302877,892.1605365452851,1369.7747,1347.5621791372005,1079.7118692635777,1410.4005,1344.9494928754627,1270.1100581437859,1374.0249,1332.6881275891542,1226.134358231875,1398.9857,1217.9068373087093,1380.81750620509
1382,5,1569614110,1,3,16,2019-09-27 16:55:10,1364.0303,1254.9357472302877,892.1352120754746,1369.7747,1347.5621791372005,1079.7025338277526,1410.4005,1344.9494928754627,1270.1176455726454,1374.0249,1332.6881275891542,1226.137905545007,1398.9857,1217.9098866355316,1380.81750620509
1683,5,1569614527,1,3,17,2019-09-27 17:02:07,1369.6301,1251.5376817848944,910.2387858445,1387.7236,1350.6991171296881,1097.0888504404684,1437.0857,1358.3661281908505,1287.79880847998,1406.195,1336.585443317173,1243.1676865874579,1410.9774,1234.2458256700493,1389.4217371291916
1769,5,1569615574,1,3,17,2019-09-27 17:19:34,1369.6301,1251.5376817848944,910.1939974662964,1387.7236,1350.6991171296881,1097.0723399652816,1437.0857,1358.3661281908505,1287.8122274631169,1406.195,1336.585443317173,1243.173960298349,1410.9774,1234.2512186517788,1389.4217371291916
1773,5,1569615727,1,3,17,2019-09-27 17:22:07,1369.6301,1251.5376817848944,910.1874524597515,1387.7236,1350.6991171296881,1097.0699272597376,1437.0857,1358.3661281908505,1287.8141884033466,1406.195,1336.585443317173,1243.1748770870472,1410.9774,1234.2520067379328,1389.4217371291916
1807,5,1569616345,1,3,17,2019-09-27 17:32:25,1369.6301,1251.5376817848944,910.1610157666,1387.7236,1350.6991171296881,1097.0601818216637,1437.0857,1358.3661281908505,1287.82210906388,1406.195,1336.585443317173,1243.178580194337,1410.9774,1234.2551899878936,1389.4217371291916
1595,5,1569616869,1,3,17,2019-09-27 17:41:09,1369.6301,1251.5376817848944,910.138600188584,1387.7236,1350.6991171296881,1097.0519186994097,1437.0857,1358.3661281908505,1287.8288249637517,1406.195,1336.585443317173,1243.1817200458245,1410.9774,1234.2578890542036,1389.4217371291916
1630,5,1569617252,1,3,17,2019-09-27 17:47:32,1369.6301,1251.5376817848944,910.1222162832855,1387.7236,1350.6991171296881,1097.0458790508928,1437.0857,1358.3661281908505,1287.8337337226258,1406.195,1336.585443317173,1243.1840150136104,1410.9774,1234.2598618450365,1389.4217371291916
1325,5,1569617830,1,3,17,2019-09-27 17:57:10,1369.6301,1251.5376817848944,910.0974907029595,1387.7236,1350.6991171296881,1097.0367643855097,1437.0857,1358.3661281908505,1287.8411417190473,1406.195,1336.585443317173,1243.1874784375796,1410.9774,1234.262839059401,1389.4217371291916
1435,5,1569618863,1,4,18,2019-09-27 18:14:23,1385.6228,1255.8815019989484,928.1747133344616,1387.7236,1345.9110997571056,1114.413367098783,1437.0857,1335.9433449315297,1305.5301996537055,1406.195,1336.2630333317297,1260.2209506031522,1410.9774,1250.6019510420983,1392.276195648665
1654,5,1569619173,1,4,18,2019-09-27 18:19:33,1385.6228,1255.8815019989484,928.1614522100572,1387.7236,1345.9110997571056,1114.408478610425,1437.0857,1335.9433449315297,1305.5341728005733,1406.195,1336.2630333317297,1260.2228081488793,1410.9774,1250.6035478179683,1392.276195648665
1630,5,1569619686,1,4,18,2019-09-27 18:28:06,1385.6228,1255.8815019989484,928.1395071880834,1387.7236,1345.9110997571056,1114.400388950664,1437.0857,1335.9433449315297,1305.5407477178123,1406.195,1336.2630333317297,1260.225882087454,1410.9774,1250.6061902244883,1392.276195648665
1385,5,1569620030,1,4,18,2019-09-27 18:33:50,1385.6228,1255.8815019989484,928.1247916177817,1387.7236,1345.9110997571056,1114.3949643055203,1437.0857,1335.9433449315297,1305.5451566291777,1406.195,1336.2630333317297,1260.2279433640033,1410.9774,1250.6079621306153,1392.276195648665
1679,5,1569621099,1,4,18,2019-09-27 18:51:39,1385.6228,1255.8815019989484,928.0790621275228,1387.7236,1345.9110997571056,1114.3781069053548,1437.0857,1335.9433449315297,1305.5588575775764,1406.195,1336.2630333317297,1260.2343489007217,1410.9774,1250.6134684319231,1392.276195648665
1757,5,1569622633,1,4,19,2019-09-27 19:17:13,1346.124,1226.1994675625842,946.1348530708929,1356.5189,1327.1216775975527,1131.746809190674,1403.0754,1302.5801262243986,1323.2543366302452,1363.6726,1312.001110641487,1277.2708230998724,1349.2241,1266.9551610104636,1295.383708867263
1364,5,1569622870,1,4,19,2019-09-27 19:21:10,1346.124,1226.1994675625842,946.1247147273971,1356.5189,1327.1216775975527,1131.7430718624819,1403.0754,1302.5801262243986,1323.2573741651104,1363.6726,1312.001110641487,1277.2722432235405,1349.2241,1266.9563817713706,1295.383708867263
1420,5,1569623533,1,4,19,2019-09-27 19:32:13,1346.124,1226.1994675625842,946.0963530323206,1356.5189,1327.1216775975527,1131.7326168051259,1403.0754,1302.5801262243986,1323.2658715727703,1363.6726,1312.001110641487,1277.2762159745653,1349.2241,1266.9597968113767,1295.383708867263
1526,5,1569624414,1,4,19,2019-09-27 19:46:54,1346.124,1226.1994675625842,946.058665772347,1356.5189,1327.1216775975527,1131.7187240366075,1403.0754,1302.5801262243986,1323.2771629998424,1363.6726,1312.001110641487,1277.281494999681,1349.2241,1266.9643347453812,1295.383708867263
1378,5,1569625449,1,4,20,2019-09-27 20:04:09,1173.3083,1148.4079778993894,964.1358028482064,1149.6608,1112.0145386007944,1149.0952952112493,1209.6056,1224.676426502567,1340.9662465677065,1150.244,1120.5783435458693,1294.3149791494197,1147.2626,1283.3034570298596,1140.6314901301225
1036,5,1569625931,1,4,20,2019-09-27 20:12:11,1173.3083,1148.4079778993894,964.1151839386584,1149.6608,1112.0145386007944,1149.0876944003248,1209.6056,1224.676426502567,1340.972424170257,1150.244,1120.5783435458693,1294.3178673334223,1147.2626,1283.3059397587922,1140.6314901301225
1200,5,1569626572,1,4,20,2019-09-27 20:22:52,1173.3083,1148.4079778993894,964.0877633556374,1149.6608,1112.0145386007944,1149.0775862679511,1209.6056,1224.676426502567,1340.980639612655,1150.244,1120.5783435458693,1294.3217082586198,1147.2626,1283.30924147922,1140.6314901301225
1198,5,1569627127,1,4,20,2019-09-27 20:32:07,1173.3083,1148.4079778993894,964.0640216651809,1149.6608,1112.0145386007944,1149.0688342968606,1209.6056,1224.676426502567,1340.9877528272118,1150.244,1120.5783435458693,1294.3250338646794,1147.2626,1283.3121002231173,1140.6314901301225
1213,5,1569628176,1,4,20,2019-09-27 20:49:36,1173.3083,1148.4079778993894,964.0191477313347,1149.6608,1112.0145386007944,1149.0522922830387,1209.6056,1224.676426502567,1341.0011974435547,1150.244,1120.5783435458693,1294.3313195597384,1147.2626,1283.317503506626,1140.6314901301225
1111,5,1569628427,1,4,20,2019-09-27 20:53:47,1173.3083,1148.4079778993894,964.0084104983544,1149.6608,1112.0145386007944,1149.0483341844047,1209.6056,1224.676426502567,1341.0044144108615,1150.244,1120.5783435458693,1294.3328235725694,1147.2626,1283.318796379991,1140.6314901301225
1358,5,1569629006,1,4,21,2019-09-27 21:03:26,1049.7406,1035.7546622790312,982.1050542604498,1041.0302,1003.2140804148208,1166.4320961677222,1129.8842,1136.3929780261371,1358.687653607849,1036.0513,1026.7499143944196,1311.3635753324634,1048.8729,1299.6555698586735,1040.6737832700594
931,5,1569629569,1,4,21,2019-09-27 21:12:49,1049.7406,1035.7546622790312,982.0809703474224,1041.0302,1003.2140804148208,1166.4232180420986,1129.8842,1136.3929780261371,1358.6948693552258,1036.0513,1026.7499143944196,1311.3669488751893,1048.8729,1299.6584698096894,1040.6737832700594
1163,5,1569630007,1,4,21,2019-09-27 21:20:07,1049.7406,1035.7546622790312,982.0622336619854,1041.0302,1003.2140804148208,1166.4163110811314,1129.8842,1136.3929780261371,1358.7004830272563,1036.0513,1026.7499143944196,1311.369573407539,1048.8729,1299.6607258994673,1040.6737832700594
1097,5,1569630774,1,4,21,2019-09-27 21:32:54,1049.7406,1035.7546622790312,982.0294230735599,1041.0302,1003.2140804148208,1166.40421601478,1129.8842,1136.3929780261371,1358.7103133616074,1036.0513,1026.7499143944196,1311.374169335193,1048.8729,1299.6646766320237,1040.6737832700594
1176,5,1569631407,1,4,21,2019-09-27 21:43:27,1049.7406,1035.7546622790312,982.0023447131098,1041.0302,1003.2140804148208,1166.3942340369467,1129.8842,1136.3929780261371,1358.7184262711853,1036.0513,1026.7499143944196,1311.3779623237278,1048.8729,1299.667937145331,1040.6737832700594
1233,5,1569632289,1,4,21,2019-09-27 21:58:09,1049.7406,1035.7546622790312,981.9646146753075,1041.0302,1003.2140804148208,1166.3803254991071,1129.8842,1136.3929780261371,1358.7297305148604,1036.0513,1026.7499143944196,1311.3832473409257,1048.8729,1299.672480230226,1040.6737832700594
1067,5,1569632736,1,4,22,2019-09-27 22:05:36,1046.5249,1013.457651792767,1000.0669051097066,1007.89886,966.2367929562678,1183.7661690323075,1105.9307,1108.7861977578316,1376.4112779202733,1007.4311,1007.813458518802,1328.4132081458647,1021.71826,1316.0085737914424,1034.255571429676
1203,5,1569633380,1,4,22,2019-09-27 22:16:20,1046.5249,1013.457651792767,1000.0393561932142,1007.89886,966.2367929562678,1183.7560135919812,1105.9307,1108.7861977578316,1376.4195318124803,1007.4311,1007.813458518802,1328.4170670473104,1021.71826,1316.0118909645398,1034.255571429676
1175,5,1569634516,1,4,22,2019-09-27 22:35:16,1046.5249,1013.457651792767,999.9907605889748,1007.89886,966.2367929562678,1183.7380996475586,1105.9307,1108.7861977578316,1376.4340914732675,1007.4311,1007.813458518802,1328.4238740535893,1021.71826,1316.0177423754694,1034.255571429676
1132,5,1569635189,1,4,22,2019-09-27 22:46:29,1046.5249,1013.457651792767,999.9619711156847,1007.89886,966.2367929562678,1183.7274868970308,1105.9307,1108.7861977578316,1376.4427170469535,1007.4311,1007.813458518802,1328.4279067254429,1021.71826,1316.0212089243732,1034.255571429676
1042,5,1569636230,1,4,23,2019-09-27 23:03:50,1020.02075,988.2326368062405,1018.0388515246304,973.2815,931.991927303078,1201.103963455771,1073.1709,1087.8739164489855,1394.131877514439,987.9051,1006.5854752557995,1345.46142682768,997.3085,1332.360362114191,986.9888707196449
1067,5,1569636851,1,4,23,2019-09-27 23:14:11,1020.02075,988.2326368062405,1018.0122864980076,973.2815,931.991927303078,1201.0941707097409,1073.1709,1087.8739164489855,1394.1398366247813,987.9051,1006.5854752557995,1345.465147911218,997.3085,1332.3635608168215,986.9888707196449
961,5,1569637839,1,4,23,2019-09-27 23:30:39,1020.02075,988.2326368062405,1017.9700220112281,973.2815,931.991927303078,1201.0785906242745,1073.1709,1087.8739164489855,1394.1524994283536,987.9051,1006.5854752557995,1345.471068089215,997.3085,1332.368649896046,986.9888707196449
913,5,1569638800,1,4,23,2019-09-27 23:46:40,1020.02075,988.2326368062405,1017.9289125256037,973.2815,931.991927303078,1201.063436310371,1073.1709,1087.8739164489855,1394.1648161836492,987.9051,1006.5854752557995,1345.47682648097,997.3085,1332.3735999012433,986.9888707196449
921,6,1569640537,1,1,0,2019-09-28 00:15:37,863.0627,917.834800057288,591.8195224317315,897.6096,944.7436296742087,790.6555151668581,878.971,947.0888142999638,975.418318683558,855.92004,917.3510579846238,941.5461453016269,1081.7224,944.5502898948398,978.3874604630521
850,6,1569642036,1,1,0,2019-09-28 00:40:36,863.0627,917.834800057288,591.7553984786064,897.6096,944.7436296742087,790.6318769602622,878.971,947.0888142999638,975.4375307711634,855.92004,917.3510579846238,941.5551274340323,1081.7224,944.5580110788042,978.3874604630521
811,6,1569657120,1,1,4,2019-09-28 04:52:00,811.2479,849.546229578242,663.5957863130607,827.0044,912.8367782563183,859.9655822505702,856.038,928.3202264205395,1046.334129943727,820.1199,841.630002624869,1009.7546413892469,1042.0605,1009.9708715558199,895.7169688674478
864,6,1569658798,1,2,5,2019-09-28 05:19:58,814.2539,856.5847118480989,681.6454172502563,865.71155,954.3013561913564,877.3320137542032,901.6296,983.3208940276304,1064.0314545871988,866.5193,866.3196627146259,1026.7919784483493,1086.7975,1026.3133058625062,924.4688603800098
814,6,1569659727,1,2,5,2019-09-28 05:35:27,814.2539,856.5847118480989,681.6056766548863,865.71155,954.3013561913564,877.3173640584537,901.6296,983.3208940276304,1064.0433612112065,866.5193,866.3196627146259,1026.79754509345,1086.7975,1026.3180910392266,924.4688603800098
709,6,1569660371,1,2,5,2019-09-28 05:46:11,814.2539,856.5847118480989,681.578127738394,865.71155,954.3013561913564,877.3072086181273,901.6296,983.3208940276304,1064.0516151034135,866.5193,866.3196627146259,1026.8014039948957,1086.7975,1026.321408212324,924.4688603800098
790,6,1569660941,1,2,5,2019-09-28 05:55:41,814.2539,856.5847118480989,681.5537443806388,865.71155,954.3013561913564,877.2982201072809,901.6296,983.3208940276304,1064.0589205670112,866.5193,866.3196627146259,1026.8048194822022,1086.7975,1026.324344219569,924.4688603800098
922,6,1569661849,1,2,6,2019-09-28 06:10:49,902.429,919.4519188603125,699.6363142397313,938.3932,968.1741994197702,894.6767939852143,988.4648,1002.034289044955,1081.7463764263193,956.24713,925.3265695946951,1043.8375426374005,1204.5381,1042.6628123410292,1119.2465618030733
848,6,1569662809,1,2,6,2019-09-28 06:26:49,902.429,919.4519188603125,699.5952475319355,938.3932,968.1741994197702,894.6616554406282,988.4648,1002.034289044955,1081.758680365012,956.24713,925.3265695946951,1043.8432950370734,1204.5381,1042.6677571953378,1119.2465618030733
846,6,1569663945,1,2,6,2019-09-28 06:45:45,902.429,919.4519188603125,699.5466519276815,938.3932,968.1741994197702,894.6437414962056,988.4648,1002.034289044955,1081.7732400257992,956.24713,925.3265695946951,1043.8501020433523,1204.5381,1042.6736086062674,1119.2465618030733
875,6,1569664589,1,2,6,2019-09-28 06:56:29,902.429,919.4519188603125,699.5191030112037,938.3932,968.1741994197702,894.6335860558793,988.4648,1002.034289044955,1081.7814939180062,956.24713,925.3265695946951,1043.853960944798,1204.5381,1042.6769257793649,1119.2465618030733
871,6,1569665571,1,2,7,2019-09-28 07:12:51,1001.552,1052.0739759084638,717.5985073115589,1023.5546,1026.0625165709826,912.0109930043363,1082.101,1125.1386201605164,1099.4698982059235,1037.6881,992.3322123259875,1060.8871275141373,1084.722,1059.0157750666785,1064.7081675843494
870,6,1569666207,1,2,7,2019-09-28 07:23:27,1001.552,1052.0739759084638,717.5713006176375,1023.5546,1026.0625165709826,912.0009637185503,1082.101,1125.1386201605164,1099.4780495653104,1037.6881,992.3322123259875,1060.8909384789204,1084.722,1059.0190510326574,1064.7081675843494
1021,6,1569667448,1,2,7,2019-09-28 07:44:08,1001.552,1052.0739759084638,717.518213342235,1023.5546,1026.0625165709826,911.9813939958112,1082.101,1125.1386201605164,1099.4939549693918,1037.6881,992.3322123259875,1060.8983746539125,1084.722,1059.025443287027,1064.7081675843494
1481,6,1569668552,1,2,8,2019-09-28 08:02:32,1016.2711,1026.3315439930238,735.5923987484712,1040.6835,1041.6836949201063,929.3568770875609,1094.4781,1179.110544002714,1117.1839228828503,1044.5319,1036.0243694756973,1077.932272257378,1074.2891,1075.364920982909,1113.790294038182
1130,6,1569670989,1,2,8,2019-09-28 08:43:09,1016.2711,1026.3315439930238,735.4881491995911,1040.6835,1041.6836949201063,929.3184472613611,1094.4781,1179.110544002714,1117.2151569438865,1044.5319,1036.0243694756973,1077.946874963629,1074.2891,1075.3774737016029,1113.790294038182
1084,6,1569671687,1,2,8,2019-09-28 08:54:47,1016.2711,1026.3315439930238,735.4582902807888,1040.6835,1041.6836949201063,929.3074402779021,1094.4781,1179.110544002714,1117.224102932647,1044.5319,1036.0243694756973,1077.9510574375581,1074.2891,1075.3810690227556,1113.790294038182
1013,6,1569672309,1,2,9,2019-09-28 09:05:09,1016.2711,1044.196186459726,753.5530945965729,1049.8278,1065.1667730179993,946.6905241805798,1102.806,1189.5844495695833,1134.9078932435514,1062.0295,1056.7874071475255,1094.982066857021,1106.3948,1091.7180639897042,1119.4177865476686
1145,6,1569673160,1,2,9,2019-09-28 09:19:20,1016.2711,1044.196186459726,753.5166906712111,1049.8278,1065.1667730179993,946.6771044915768,1102.806,1189.5844495695833,1134.9188001725379,1062.0295,1056.7874071475255,1094.9871661196466,1106.3948,1091.7224473970118,1119.4177865476686
1020,6,1569673562,1,2,9,2019-09-28 09:26:02,1016.2711,1044.196186459726,753.499493987314,1049.8278,1065.1667730179993,946.6707652260338,1102.806,1189.5844495695833,1134.9239524468649,1062.0295,1056.7874071475255,1094.9895749370098,1106.3948,1091.7245180547525,1119.4177865476686
1101,6,1569674988,1,2,9,2019-09-28 09:49:48,1016.2711,1044.196186459726,753.4384928150976,1049.8278,1065.1667730179993,946.6482781796003,1102.806,1189.5844495695833,1134.9422289224676,1062.0295,1056.7874071475255,1094.9981196473564,1106.3948,1091.7318632237548,1119.4177865476686
1546,6,1569675471,1,2,9,2019-09-28 09:57:51,1016.2711,1044.196186459726,753.417831127721,1049.8278,1065.1667730179993,946.6406615993546,1102.806,1189.5844495695833,1134.948419341621,1062.0295,1056.7874071475255,1095.001013823441,1106.3948,1091.7343511035779,1119.4177865476686
1118,6,1569676211,1,2,10,2019-09-28 10:10:11,1099.1149,1132.7294838548416,771.5075876606861,1118.3893,1137.16376254122,964.0218847225915,1176.8732,1241.6161874878535,1152.633722011662,1134.8958,1171.7987351244328,1112.032730308696,1173.72,1108.0719538755347,1215.3943876642256
903,6,1569677538,1,2,10,2019-09-28 10:32:18,1099.1149,1132.7294838548416,771.4508214927046,1118.3893,1137.16376254122,964.0009588385692,1176.8732,1241.6161874878535,1152.6507296435848,1134.8958,1171.7987351244328,1112.040681802826,1173.72,1108.0787891064365,1215.3943876642256
1347,6,1569678270,1,2,10,2019-09-28 10:44:30,1099.1149,1132.7294838548416,771.419508128005,1118.3893,1137.16376254122,963.9894156983246,1176.8732,1241.6161874878535,1152.660111396839,1134.8958,1171.7987351244328,1112.0450680075755,1173.72,1108.0825595578453,1215.3943876642256
1322,6,1569679094,1,2,10,2019-09-28 10:58:14,1099.1149,1132.7294838548416,771.3842592037981,1118.3893,1137.16376254122,963.9764217808879,1176.8732,1241.6161874878535,1152.6706722775489,1134.8958,1171.7987351244328,1112.0500054839613,1173.72,1108.0868038911258,1215.3943876642256
1178,6,1569679591,1,2,11,2019-09-28 11:06:31,1167.9073,1161.5121828545257,789.4844107471727,1193.1575,1191.8564427366957,981.3614768482257,1253.3378,1268.9759448273594,1170.3528605131032,1206.7244,1202.9431610007769,1129.0802658930515,1253.0261,1124.4231549968363,1255.9768656362673
1120,6,1569680845,1,2,11,2019-09-28 11:27:25,1167.9073,1161.5121828545257,789.4307673600997,1193.1575,1191.8564427366957,981.3417021243622,1253.3378,1268.9759448273594,1170.3689325330233,1206.7244,1202.9431610007769,1129.0877799651225,1253.0261,1124.429614212776,1255.9768656362673
1284,6,1569681531,1,2,11,2019-09-28 11:38:51,1167.9073,1161.5121828545257,789.4014217751392,1193.1575,1191.8564427366957,981.33088437271,1253.3378,1268.9759448273594,1170.377724722548,1206.7244,1202.9431610007769,1129.091890534055,1253.0261,1124.433147723249,1255.9768656362673
1506,6,1569682456,1,2,11,2019-09-28 11:54:16,1167.9073,1161.5121828545257,789.3618522910547,1193.1575,1191.8564427366957,981.3162977542306,1253.3378,1268.9759448273594,1170.3895800801438,1206.7244,1202.9431610007769,1129.0974332108217,1253.0261,1124.43791229641,1255.9768656362673
1243,6,1569683389,1,3,12,2019-09-28 12:09:49,1194.4167,1169.1715740068255,807.4433527046203,1207.0249,1205.7137211559527,998.6944773992291,1278.463,1298.4837544878653,1188.0773563545226,1226.7789,1228.5503915944105,1146.1303061680956,1260.6277,1140.7765091901183,1263.2788871624518
1058,6,1569684146,1,3,12,2019-09-28 12:22:26,1194.4167,1169.1715740068255,807.4109698944085,1207.0249,1205.7137211559527,998.6825400260532,1278.463,1298.4837544878653,1188.0870585228477,1226.7789,1228.5503915944105,1146.1348421749208,1260.6277,1140.7804084137751,1263.2788871624518
1391,6,1569684765,1,3,12,2019-09-28 12:32:45,1194.4167,1169.1715740068255,807.3844904234284,1207.0249,1205.7137211559527,998.6727788186581,1278.463,1298.4837544878653,1188.094991999984,1226.7789,1228.5503915944105,1146.1385512742927,1260.6277,1140.7835968146255,1263.2788871624518
1416,6,1569685851,1,3,12,2019-09-28 12:50:51,1194.4167,1169.1715740068255,807.338033710228,1207.0249,1205.7137211559527,998.6556533400981,1278.463,1298.4837544878653,1188.1089108306296,1226.7789,1228.5503915944105,1146.1450586764222,1260.6277,1140.78919068106,1263.2788871624518
