tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,hora_dia,tempo_viagem_1,tempo_viagem_2,tempo_viagem_3,tempo_viagem_4,predicao_xgb_1,predicao_lr_1,predicao_rf_1,predicao_xgb_2,predicao_lr_2,predicao_rf_2,predicao_xgb_3,predicao_lr_3,predicao_rf_3,predicao_xgb_4,predicao_lr_4,predicao_rf_4
1015,6,1567900220,2,4,20,1258.0,1049.0,1221.0,1051.0,1130.3889,1194.8605994194918,1133.2726004241754,1147.4407,1153.2985975279983,1146.773072245978,1192.3915,1181.2302585414238,1170.733668330018,1196.7266,1167.497613668675,1173.1880755763493
1078,6,1567899525,2,4,20,1015.0,1258.0,1049.0,1221.0,1135.1128,1061.6108763214124,1121.0038982375827,1128.2258,1139.6384063811659,1162.910064273427,1126.7915,1128.30918034383,1151.48747718722,1190.3481,1158.3038342367277,1197.2583407883037
1133,6,1567898884,2,4,20,1078.0,1015.0,1258.0,1049.0,1140.4288,1096.1559291047092,1145.534542682182,1098.4752,1078.612167360028,1124.9259312551083,1159.5922,1133.8632683303229,1149.6150797450873,1160.7351,1128.189971334013,1139.4415465920997
1199,6,1567898332,2,4,20,1133.0,1078.0,1015.0,1258.0,1144.8481,1126.3143193674318,1178.916577243879,1132.0444,1119.4228990492563,1157.2595557987909,1131.4161,1106.5158064501682,1120.0612974943513,1170.6614,1149.5232220393486,1174.8251431602546
1114,6,1567897067,2,4,19,1199.0,1133.0,1078.0,1015.0,1259.7444,1154.2114164370123,1236.667064413223,1199.3358,1154.6392646836428,1214.1419871873386,1183.6095,1146.1565796371317,1199.4275161372534,1162.934,1131.9385918922062,1165.2900211339602
1054,6,1567895477,2,4,19,1114.0,1199.0,1133.0,1078.0,1185.9103,1107.599509151425,1206.744674371729,1203.9635,1147.4293470543105,1231.524155602489,1207.1688,1153.187809503456,1234.3632647987783,1187.9448,1148.5410238280856,1208.901556325231
1210,6,1567895031,2,4,19,1054.0,1114.0,1199.0,1133.0,1184.3997,1074.697951428585,1200.222924355343,1138.3837,1097.342883816809,1168.3742372410165,1195.371,1131.7275868322483,1175.1596948673036,1193.7886,1141.3096575453874,1173.7955437290793
1123,6,1567893594,2,4,18,1210.0,1054.0,1114.0,1199.0,1259.7444,1151.9461850856687,1223.6925889142342,1174.7396,1124.7630175045667,1196.1594139386846,1179.2538,1131.3577615049578,1182.3273232220852,1204.8119,1153.9426629950958,1191.1858025448612
1281,6,1567892873,2,4,18,1123.0,1210.0,1054.0,1114.0,1209.1581,1104.2388203711907,1219.4207385243244,1213.2802,1147.6296449640556,1245.7633123042763,1190.2546,1133.062169540268,1207.947800611255,1172.2494,1138.6588042737594,1186.3027373909922
1274,6,1567892193,2,4,18,1281.0,1123.0,1210.0,1054.0,1279.2953,1190.876942960499,1195.4021727969027,1202.8708,1173.2298442146237,1194.6897202947212,1234.1642,1190.1609597216518,1203.2581082806137,1222.5543,1171.8805504366105,1193.949224722671
1299,6,1567890904,2,4,18,1274.0,1281.0,1123.0,1210.0,1279.2953,1187.0366629035511,1198.2817613902064,1322.5029,1224.8058042994505,1253.3115029986764,1283.4973,1207.1372733104051,1235.0822372248213,1291.4943,1216.0455216660125,1239.2991849173848
1532,6,1567890264,2,4,18,1299.0,1274.0,1281.0,1123.0,1279.3737,1200.7444669321571,1189.616283052289,1317.7644,1231.1695658448905,1237.9000026471238,1329.5631,1249.486667445259,1282.9333688733198,1299.9781,1231.4079275316594,1277.0144536644507
1345,6,1567889663,2,3,17,1532.0,1299.0,1274.0,1281.0,1336.1166,1320.2167425037605,1278.1944417998252,1384.9647,1314.6320788852843,1320.4551941659126,1378.7008,1309.2370876020657,1331.447745347704,1382.5339,1309.0411950550501,1343.5290305693911
1196,6,1567888263,2,3,17,1345.0,1532.0,1299.0,1274.0,1279.3737,1217.6735400464486,1207.914848390651,1351.7673,1328.7963855556397,1300.8584517695035,1386.155,1323.8670184024397,1342.0210833830538,1387.8256,1317.532336305901,1368.074734052565
1284,6,1567887674,2,3,17,1196.0,1345.0,1532.0,1299.0,1259.7444,1135.9687449613853,1235.1429203786834,1301.1508,1212.6510399354636,1266.9178831997515,1340.9857,1292.9823706348068,1341.7997421992065,1360.7126,1295.0423438678981,1367.2593288571575
1114,6,1567886995,2,3,17,1284.0,1196.0,1345.0,1532.0,1279.2953,1184.222460748374,1200.9094788305117,1252.8223,1192.5270376348592,1233.7870254505617,1306.4901,1234.697189452634,1274.2988520425533,1356.6321,1296.5028473406387,1309.003691673083
1438,6,1567886551,2,3,17,1114.0,1284.0,1196.0,1345.0,1185.9103,1091.0025500905458,1206.8827517384448,1225.3998,1163.0637646328394,1256.2364882861643,1252.7659,1176.3311477313953,1258.1775846081994,1298.1857,1214.3673202382602,1282.8062891670886
1276,6,1567885561,2,3,16,1438.0,1114.0,1284.0,1196.0,1306.8618,1260.3740013080878,1251.1029148109858,1200.6392,1211.7234248107932,1237.8764427146282,1228.5425,1233.9955623489625,1238.1548718092079,1247.3113,1230.9206838520504,1236.0128496653479
1345,6,1567884975,2,3,16,1276.0,1438.0,1114.0,1284.0,1271.9124,1171.540677546781,1205.4799872375954,1323.4996,1265.7649510295666,1274.0387675032835,1285.5593,1231.7184204038138,1259.3124654369233,1292.6469,1246.280046024779,1264.9118353410668
1224,6,1567884056,2,3,16,1345.0,1276.0,1438.0,1114.0,1271.9906,1209.3754257944506,1205.1375046661146,1306.7626,1234.539066250414,1236.3983835145534,1343.1265,1286.3745285635107,1298.3643987286175,1306.047,1254.2505060474023,1317.0977939970471
1255,6,1567883768,2,3,16,1224.0,1345.0,1276.0,1438.0,1271.9124,1143.0248234886053,1223.2286367077043,1318.3308,1215.7446456894234,1254.3472220407052,1331.7024,1233.1498976613323,1302.6469725877773,1364.2854,1275.4640297941528,1340.7806973650834
1068,6,1567883183,2,3,16,1255.0,1224.0,1345.0,1276.0,1271.9124,1160.0227981289322,1214.2122389455235,1262.8914,1185.227076288537,1233.3877942243316,1309.6991,1227.4980104190738,1279.669371012524,1321.1205,1239.3706123331203,1296.676411479929
1209,6,1567882557,2,3,15,1068.0,1255.0,1224.0,1345.0,1177.0284,1049.1885886536788,1207.3265496339106,1207.2029,1123.6048824141988,1252.097400082136,1247.1758,1150.5215439970173,1245.873661408745,1273.7034,1190.0167784273153,1286.3538423550908
1200,6,1567882094,2,3,15,1209.0,1068.0,1255.0,1224.0,1252.3732,1126.5050931607384,1236.6728919150185,1163.7375,1109.0538699230935,1213.491761654235,1220.0061,1148.4879472116374,1218.944401968956,1250.1158,1165.8577197708669,1254.3312002654145
1244,6,1567880744,2,3,15,1200.0,1209.0,1068.0,1255.0,1252.3732,1121.56802868681,1245.3521595145207,1220.4683,1154.115814308327,1243.8989539190775,1204.4414,1136.9663290671172,1227.7916965484487,1236.0754,1164.252260779102,1251.5001138578723
1196,6,1567880447,2,3,15,1244.0,1200.0,1209.0,1068.0,1273.6655,1145.6949472222323,1238.4635116658367,1248.6501,1166.4521760516543,1249.4659514493214,1251.9878,1179.813391167476,1246.5681901644118,1229.769,1160.9524184148813,1225.8493490209125
1502,6,1567879280,2,3,15,1196.0,1244.0,1200.0,1209.0,1252.3732,1119.3725449947678,1247.8404728021487,1234.7095,1164.6816049671968,1251.3544896881772,1257.619,1175.9620647447648,1259.8933418717613,1270.3197,1184.895244061166,1267.5014428364343
1450,6,1567878781,2,3,14,1502.0,1196.0,1244.0,1200.0,1250.1083,1278.874420403154,1277.7468000526435,1248.1523,1248.754921763116,1278.0444403999938,1255.598,1248.8999197793376,1269.4105546079547,1263.2388,1240.7457464626045,1274.4051413540008
1525,6,1567877348,2,3,14,1450.0,1502.0,1196.0,1244.0,1261.9762,1250.358243872604,1274.0036412629017,1289.9675,1335.1760627264714,1288.0116699552673,1283.1305,1300.1856132329128,1283.744996001135,1288.7224,1289.5475284854679,1296.9450325210064
1282,6,1567877075,2,3,14,1525.0,1450.0,1502.0,1196.0,1250.1083,1291.4840060115216,1273.6906766520974,1276.7651,1343.668278382386,1277.7158552821368,1296.4062,1379.638667079785,1293.0959175234275,1294.6927,1340.7924619488763,1301.4175874221044
1671,6,1567875809,2,3,14,1282.0,1525.0,1450.0,1502.0,1237.4768,1158.2334681712928,1236.511815974512,1263.7406,1284.1849935881662,1284.3524996352407,1290.1292,1321.7101005630436,1283.16647101562,1310.2495,1352.986557041641,1328.7819271535684
1028,6,1567875069,2,3,13,1671.0,1282.0,1525.0,1450.0,1238.9391,1363.24794089031,1255.9757135318544,1255.9728,1330.6530081407093,1258.7325700463314,1295.5667,1375.2623297346734,1309.2070372551864,1318.6903,1385.676677147169,1336.8165306027608
1251,6,1567873525,2,3,13,1028.0,1671.0,1282.0,1525.0,1171.9396,1010.6575307851576,1209.9053658749829,1213.5521,1238.4146558120262,1284.870432517947,1242.0757,1244.5737175274382,1311.4671027510988,1277.5367,1294.4747940171433,1340.7140888385452
1317,6,1567872717,2,3,13,1251.0,1028.0,1671.0,1282.0,1230.7385,1132.9381355194923,1258.9823710600235,1187.3346,1096.65659036467,1202.8979102266812,1226.4095,1235.262255039612,1228.3086789634174,1242.2561,1238.719986273958,1264.397998951811
1496,6,1567871848,2,3,12,1317.0,1251.0,1028.0,1671.0,1230.2252,1160.8357976291618,1245.3018926439208,1230.8209,1189.3224818370388,1237.1672723501817,1216.1343,1149.393612608373,1233.0711664895423,1255.7787,1250.4770134138184,1304.9996049266626
1164,6,1567868925,2,3,12,1496.0,1317.0,1251.0,1028.0,1226.4751,1258.986042220255,1268.7608178384457,1256.6415,1274.5969784520682,1259.4102801972952,1263.2417,1266.162740302623,1262.4709020618361,1248.3293,1217.461583045901,1250.2461751233293
1116,6,1567868420,2,3,12,1164.0,1496.0,1317.0,1251.0,1218.3857,1076.9335569073,1274.8496499949838,1245.4668,1219.499295115819,1334.751285137062,1261.3214,1238.645627583115,1334.8502058777851,1269.4546,1235.8530529889154,1327.5624390269127
1318,6,1567867921,2,2,11,1116.0,1164.0,1496.0,1317.0,1173.3507,1042.3199964137884,1204.9042184892915,1172.6263,1082.4412358957468,1213.4508644334855,1194.2863,1178.9535251412706,1231.1867989390591,1217.4268,1198.1343106608729,1262.9934868387838
1219,6,1567866089,2,2,11,1318.0,1116.0,1164.0,1496.0,1207.729,1153.083817565599,1251.1971000903904,1176.8744,1136.7909698054848,1205.8207627479894,1182.274,1141.6787233289926,1187.986732306488,1218.0574,1207.7278626742445,1220.0747762267383
1214,6,1567865297,2,2,11,1219.0,1318.0,1116.0,1164.0,1206.0597,1098.7961672755669,1265.2686371857878,1218.8177,1171.1837452711054,1261.1619308993663,1214.623,1154.5438494163243,1236.0265792135374,1205.2201,1153.2565676814884,1226.9385598206652
1204,6,1567864410,2,2,10,1214.0,1219.0,1318.0,1116.0,1127.5658,1087.7610467834188,1211.3553360757114,1123.4459,1128.865729369292,1185.9428711000064,1150.6543,1169.893882141447,1206.6014924125486,1145.4733,1152.6109332949868,1183.7346047239669
1464,6,1567863879,2,2,10,1204.0,1214.0,1219.0,1318.0,1131.4014,1082.2768022261416,1201.9580105540397,1127.7289,1123.6521494342935,1181.2089667005725,1128.8802,1142.512614778913,1173.772772613745,1154.1943,1170.8868410810974,1212.032147247434
1076,6,1567862529,2,2,10,1464.0,1204.0,1214.0,1219.0,1145.5865,1224.8455350900967,1244.4980726576334,1129.0071,1211.3156562869901,1216.5866420990162,1128.0729,1207.654835600136,1194.2513226768103,1141.2262,1204.9895636264023,1190.8469816651782
1206,6,1567861915,2,2,10,1076.0,1464.0,1204.0,1214.0,1124.2528,1012.0853676650795,1150.072668755096,1124.7698,1164.2983572162796,1215.1773830840934,1141.876,1167.5184792850866,1195.0436341213601,1136.6641,1169.5561616326809,1191.6946707007849
950,6,1567861159,2,2,9,1206.0,1076.0,1464.0,1204.0,1059.8734,1075.0775071061944,1094.3802898492645,1057.1835,1070.4481528175982,1109.7355420982253,1088.7888,1160.1723616442516,1111.889753964103,1094.552,1158.9959875104696,1116.0350536285407
1093,6,1567859721,2,2,9,950.0,1206.0,1076.0,1464.0,1056.4628,934.6981908876633,1045.3003940980368,1057.1704,1025.218220978131,1066.9034159876514,1059.0082,1032.8359176342767,1071.219814354337,1100.6155,1110.385329924668,1083.0245836383165
1264,6,1567859621,2,2,9,1093.0,950.0,1206.0,1076.0,1069.5752,1013.1119107261147,1055.4459720227458,1048.1895,987.7730478413857,1057.6874932642665,1075.3102,1037.5804709153465,1078.6838388589883,1076.1089,1039.1263355997444,1079.7820316861666
772,6,1567858631,2,2,9,1264.0,1093.0,950.0,1206.0,1069.509,1106.87812394291,1121.864503536942,1076.96,1096.5777464569221,1129.9146591168549,1076.663,1057.840443081425,1096.3794371461552,1075.1288,1083.5998283416889,1101.9226666755665
1038,6,1567857212,2,2,8,772.0,1264.0,1093.0,950.0,1016.31885,828.796432819142,993.6628824546198,1020.70593,975.9799451433908,1019.8380313710007,1042.7054,997.7211208832448,1039.2065223956076,1023.7623,980.1273210122499,1027.5651318517444
936,6,1567856796,2,2,8,1038.0,772.0,1264.0,1093.0,1047.8698,974.6565905125926,1041.6368119652614,1033.7166,900.9220655371521,1008.6234255185726,1073.0181,985.7991992282844,1058.515740150332,1078.2684,999.0798459190778,1064.4641323601304
892,6,1567855947,2,2,8,936.0,1038.0,772.0,1264.0,1039.2368,918.723812824067,1049.4279571239535,1039.5337,956.1491902829755,1043.6866421923771,1011.3411,908.5323693011583,1003.0109050859559,1046.1011,974.6466506217225,1030.9661311262741
1363,6,1567854852,2,2,8,892.0,936.0,1038.0,772.0,1019.9854,894.5949080871164,1048.1207129899044,994.0179,905.8539650348655,1025.8522079290226,1010.68884,934.5042153217948,1025.7804699882365,990.69727,897.4000360378222,996.6719798071448
958,6,1567854651,2,2,8,1363.0,892.0,936.0,1038.0,1068.1593,1152.8668538000084,1157.523112404564,1069.9894,1055.810565871592,1114.7507746406284,1045.6958,1024.0001067119017,1059.090799388492,1054.8671,1023.6548160686912,1067.7009399244484
863,6,1567853791,2,2,7,958.0,1363.0,892.0,936.0,1030.7411,922.4922962379551,995.8060621234315,1048.9725,1068.2793157870585,1073.1277216741794,1043.5792,1017.4921746100897,1064.8419687718529,1040.6489,994.2947206007866,1061.402498471902
930,6,1567852376,2,2,7,863.0,958.0,1363.0,892.0,1011.38055,870.3971517645432,994.9018019322485,995.97943,896.5035978546332,994.0671449953311,1058.006,1002.9033103419117,1040.8208358189827,1027.8938,969.7457783753002,1035.620707972401
846,6,1567851768,2,2,7,930.0,863.0,958.0,1363.0,1030.7411,907.1356463904676,1013.0296415260417,1005.16876,887.4886359448881,984.5031286894684,1003.7959,900.8346529622215,975.1305862694062,1043.3811,984.4388142745411,1034.9169226497006
816,6,1567850885,2,2,7,846.0,930.0,863.0,958.0,988.32794,861.0730965901903,978.2221676419649,967.01953,880.9717159517843,974.1898626142913,959.5991,872.7982332224574,954.6293307325553,968.2132,884.2054248398799,967.4851691869904
813,6,1567850150,2,2,6,816.0,846.0,930.0,863.0,926.8105,836.3294757574067,945.4046893664727,893.9631,835.0251185475238,918.2472237657864,900.843,853.2528919106669,912.6620424940876,890.43835,847.9533800360055,895.0255492418881
833,6,1567848567,2,2,6,813.0,816.0,846.0,930.0,926.8105,834.6821709569522,945.876909371776,905.44305,823.7137734772903,900.2661950350212,869.15796,825.0370724201541,875.2910730970964,868.761,839.397379735293,868.8048185294539
881,6,1567847989,2,2,6,833.0,813.0,816.0,846.0,926.8105,845.648320006489,941.4671235877146,905.44305,829.6938097057243,894.5323602510352,862.8665,822.4650605891493,862.7041204259724,847.5173,821.5305145932107,844.2345010935155
886,6,1567847312,2,2,6,881.0,833.0,813.0,816.0,954.36694,871.9680910876787,946.6093803621687,923.8963,853.3479006687342,935.4923434717662,890.9825,839.4554511917268,888.4732655791806,873.05707,829.477324953473,860.7903292533744
840,6,1567846661,2,2,5,886.0,881.0,833.0,813.0,860.1403,866.4167942264776,897.7760667832752,836.32874,864.8013568077947,856.6821684728275,811.11847,850.999767125624,832.6104955996788,809.951,836.1042036565591,798.6372092447331
718,6,1567845862,2,2,5,840.0,886.0,881.0,833.0,827.15106,841.1916144647489,828.6090013296831,806.24585,850.3954026398949,820.8309015724856,812.98694,851.4574279573962,833.2230260895006,816.46124,839.5840524029336,809.6542087320852
694,6,1567843422,2,2,5,718.0,840.0,886.0,881.0,820.357,774.2895928480143,827.5294205926251,801.87897,791.9231901838259,809.7477213761434,807.38776,808.854746492111,822.1461742872209,808.2853,814.4000109007889,814.6502810022808
692,6,1567842652,2,1,4,694.0,718.0,840.0,886.0,802.9717,752.836014208749,807.3935232896782,797.69226,735.0840613505693,810.4512758149816,769.153,754.5996200581485,799.2553925153715,765.38544,771.1767363358761,784.1722055563605
767,6,1567827678,2,1,0,692.0,694.0,718.0,840.0,827.15784,718.549505237745,864.3336054381415,812.13184,699.3150898408187,875.1781911664661,803.16846,693.0678499892524,849.6466775497848,810.74176,707.9360595398182,849.5489546614632
1001,6,1567826178,2,1,0,767.0,692.0,694.0,718.0,828.40295,759.6735166085064,862.6232420104278,812.0576,724.9040210526193,873.0827440290315,800.32104,706.7278347754459,851.1116774936118,812.85834,695.8536969228735,885.1313344559835
676,5,1567825108,1,4,23,1001.0,767.0,692.0,694.0,1056.3276,1152.444952270087,1073.5999279245348,1038.6033,1034.7878732421066,1003.6077955686859,995.11206,972.05159130625,974.605818589199,982.9402,942.3268566852935,961.9471673726581
1032,5,1567824360,1,4,23,676.0,1001.0,767.0,692.0,1002.38025,974.2305610509052,984.4583346401605,1028.2622,1000.9499681483119,1011.3108677841475,984.17694,962.2612975042737,951.1823985564688,974.507,931.1172631436748,938.8706118352194
1057,5,1567823382,1,4,23,1032.0,676.0,1001.0,767.0,1058.8102,1169.4412988529834,1094.5308482746582,1038.6033,1014.5279245361069,1027.6686262406913,1039.6714,1030.8251735518636,1021.1466855113805,1034.133,1000.3550112261669,1024.693784233817
905,5,1567822594,1,4,23,1057.0,1032.0,676.0,1001.0,1064.1262,1183.14889170499,1105.5239021300201,1078.8452,1145.022684106966,1080.3579251243013,1040.6764,1049.2754281223058,1021.8424056703208,1033.6985,1062.9504324042841,1012.7377779312375
1040,5,1567821713,1,4,23,905.0,1057.0,1032.0,676.0,1018.0237,1099.7986339072386,1009.5106198792466,1057.2509,1100.321394944793,1049.5019279898477,1058.0631,1099.7318678291838,1060.175369764177,1040.6769,1035.6721462120454,1040.4312543392994
1046,5,1567820706,1,4,22,1040.0,905.0,1057.0,1032.0,1068.2264,1165.5321586491991,1103.1746480439006,1046.0045,1088.9249051891309,1051.774588058273,1047.5728,1096.9156661363834,1033.2232076977111,1072.669,1101.4070386079352,1046.577728384077
923,5,1567820040,1,4,22,1046.0,1040.0,905.0,1057.0,1072.361,1168.8213004884337,1107.8006600279614,1078.8452,1137.190658278392,1081.8606395287345,1056.837,1096.1692690305651,1043.3960616806735,1074.4182,1106.9403457315093,1059.0073724499648
1045,5,1567819160,1,4,22,923.0,1046.0,1040.0,905.0,1056.5144,1101.373156098215,1062.5482919512194,1069.0414,1096.1515681264298,1071.4664962577735,1071.4497,1097.1311528122126,1065.0482533921647,1054.3499,1076.2476621478067,1040.876850220197
1661,5,1567818309,1,4,22,1045.0,923.0,1046.0,1040.0,1072.361,1168.2704818893562,1109.0624032975313,1046.9376,1096.829373207928,1053.676434491291,1050.7137,1100.1242887601677,1034.2359073287012,1073.04,1105.603701583474,1050.8530287458452
1218,5,1567818111,1,4,22,1661.0,1045.0,923.0,1046.0,1138.4214,1506.052991786175,1172.420140209042,1123.0757,1354.3482879553546,1120.2360199063723,1095.2367,1264.4899507892367,1050.2625281460614,1074.277,1241.7097398561668,1057.0190495598997
1026,5,1567817560,1,4,21,1218.0,1661.0,1045.0,923.0,1098.4269,1254.8416249450556,1134.0924946053133,1164.1719,1403.0890727299322,1238.1220224295826,1135.9323,1323.5221518633164,1202.9674376382188,1153.067,1258.1480113797174,1189.378094926253
872,5,1567817149,1,4,21,1026.0,1218.0,1661.0,1045.0,1091.7451,1149.5580902161569,1107.4268008356016,1093.0435,1184.3384128721034,1154.175906280846,1160.4663,1308.1604496547577,1211.0082033900476,1182.4641,1263.161799664787,1202.2104594536454
1086,5,1567816446,1,4,21,872.0,1026.0,1218.0,1661.0,1056.066,1065.111389023095,1075.8174442637212,1043.5721,1064.7315325115094,1085.378772608125,1118.1848,1114.3434848048685,1091.7209293042567,1220.1023,1232.3911728642338,1172.6356980724918
951,5,1567815942,1,4,21,1086.0,872.0,1026.0,1218.0,1097.0609,1182.4572893246832,1115.2862309278757,1041.0623,1087.0388423054535,1055.0991444930996,1044.646,1086.9781875704464,1031.1342092491261,1124.041,1128.435225567277,1105.4624883703436
1261,5,1567815396,1,4,21,951.0,1086.0,872.0,1026.0,1081.214,1108.4294372408208,1094.899944191162,1052.3721,1112.9236805799935,1085.9993191562057,1033.6938,1068.1660198553457,1052.2564529822582,1063.9164,1076.7292036941467,1069.7330866847267
1261,5,1567814461,1,4,21,1261.0,951.0,1086.0,872.0,1133.6084,1278.4161967047958,1130.7776504140281,1095.212,1175.358963292252,1126.865886883668,1070.9486,1167.2704321424205,1092.7986263763628,1075.7405,1125.4882295808839,1091.5819426658834
1171,5,1567813672,1,4,20,1261.0,1261.0,951.0,1086.0,1198.3153,1270.1229594907431,1150.5131402528698,1185.5248,1274.6539358448774,1205.2135665781261,1182.0997,1206.169822099601,1203.1426324417187,1184.3608,1196.8032986319472,1207.5045484146942
1057,5,1567813228,1,4,20,1171.0,1261.0,1261.0,951.0,1174.0483,1220.770943951988,1158.9402192992236,1185.8505,1243.1242513100876,1200.1562704923829,1202.1912,1255.882269472362,1226.2538170368591,1205.9799,1206.5398985419301,1191.831936874147
1483,5,1567812771,1,4,20,1057.0,1171.0,1261.0,1261.0,1169.6691,1158.2585413282159,1165.570745595365,1156.4873,1172.4104397544932,1178.5534731280259,1179.4705,1203.2216966527906,1188.315339741568,1223.4418,1224.223172089292,1228.3468672608797
1117,5,1567812114,1,4,20,1483.0,1057.0,1171.0,1261.0,1241.57,1391.854145384404,1230.8216911417005,1194.5787,1282.6648262370175,1205.0142224522488,1207.5016,1266.16538075426,1188.0409722328823,1231.145,1277.7225348865477,1208.315481269667
1220,5,1567811414,1,4,20,1117.0,1483.0,1057.0,1171.0,1170.6965,1191.1575264064054,1169.4295166002173,1147.9374,1300.119794922998,1235.7280638762475,1135.2736,1248.648927668559,1200.4358722245513,1180.7261,1244.6453705873014,1183.583332795462
1067,5,1567811137,1,4,20,1220.0,1117.0,1483.0,1057.0,1175.7991,1247.6370461295232,1175.5456334022103,1164.7821,1211.0459499649585,1173.6779951655453,1229.5863,1285.5431196315365,1219.5504494956663,1224.1842,1248.9192177282453,1213.7319895448034
1338,5,1567810660,1,4,19,1067.0,1220.0,1117.0,1483.0,1225.3986,1155.4469046833437,1262.6045300925846,1239.9733,1185.956005372709,1262.8652892833063,1213.6472,1177.4343970992961,1246.2688748182056,1265.7897,1246.399921991037,1272.8176825750259
1336,5,1567810049,1,4,19,1338.0,1067.0,1220.0,1117.0,1360.5563,1304.048527582298,1331.8684789540753,1250.0009,1228.573682574616,1245.1240010718884,1254.8148,1235.3873210266813,1235.2296675102857,1234.0815,1222.4223989103234,1221.0591589831704
1307,5,1567808976,1,4,19,1336.0,1338.0,1067.0,1220.0,1360.5563,1302.9502991739773,1332.6079152396126,1369.6334,1320.5428614203272,1344.885721183557,1298.8228,1266.258422507876,1271.9530367829589,1300.1115,1267.8339189737403,1298.827177713231
1424,5,1567808112,1,4,19,1307.0,1336.0,1338.0,1067.0,1360.5563,1287.0469543785725,1330.6459058944583,1369.6334,1309.6986504660956,1344.2091897492282,1391.2965,1322.3673799404903,1381.6028714210584,1336.551,1279.906632883246,1347.4473786634787
1409,5,1567807979,1,4,19,1424.0,1307.0,1336.0,1338.0,1400.5298,1351.2035612166515,1354.6091945286553,1409.1212,1340.769709995667,1367.8670072739233,1424.1978,1345.6209726230575,1406.683423136339,1435.3768,1351.5127968535026,1415.829349969439
1739,5,1567807167,1,4,18,1409.0,1424.0,1307.0,1336.0,1399.5798,1334.685060849787,1355.4250661712808,1417.4229,1368.8116834310133,1384.562476619722,1432.1584,1357.4832480464145,1412.7716757646474,1438.8179,1358.827329005509,1418.4950540859418
1683,5,1567807143,1,4,18,1739.0,1409.0,1424.0,1307.0,1397.7529,1515.6400939711102,1392.7751284753604,1430.8226,1479.2894728022336,1415.1922368278044,1469.9069,1468.8486679694104,1442.6683897623975,1458.6558,1442.3415670394852,1458.621015824909
1819,5,1567805535,1,4,18,1683.0,1739.0,1409.0,1424.0,1443.8303,1484.9302729825467,1394.6720887650717,1482.1467,1572.5161557257259,1451.0302440864432,1519.5375,1532.898742968726,1460.7949053205218,1507.461,1514.99224409729,1490.0360258702474
1307,5,1567804955,1,4,18,1819.0,1683.0,1739.0,1409.0,1397.7529,1559.5048671010018,1404.2727993162584,1522.972,1601.0100408661053,1485.1997591315787,1576.4589,1633.1935572918462,1534.9841753693318,1543.2305,1589.2750857410879,1579.3013390110002
1766,5,1567804507,1,4,18,1307.0,1819.0,1683.0,1739.0,1360.5563,1278.74969910166,1335.0778339751475,1426.0663,1468.1497018170182,1409.1588875001796,1448.3842,1518.3446843949284,1438.6679342793113,1497.536,1559.327084648257,1476.3473237450182
1447,5,1567803545,1,3,17,1766.0,1307.0,1819.0,1683.0,1387.2494,1522.148263284968,1398.0431346956168,1411.7174,1447.15323807859,1410.480677574235,1454.6151,1537.70127170943,1446.160752862249,1474.1958,1564.4149971718457,1468.8505161286844
1515,5,1567803357,1,3,17,1447.0,1766.0,1307.0,1819.0,1402.1611,1347.2247632463077,1367.132651967143,1482.4849,1492.3586412443426,1425.6342784106587,1487.7177,1446.4576178562945,1438.0550468019962,1519.7754,1520.7112227531438,1478.850510219494
1613,5,1567802821,1,3,17,1515.0,1447.0,1766.0,1307.0,1425.2915,1384.5117092957826,1375.0941194083161,1440.8961,1407.095242088362,1399.5084449695353,1441.6661,1493.6551778768915,1404.5371531105973,1430.1838,1455.572427594439,1401.6732431715654
1566,5,1567801988,1,3,17,1613.0,1515.0,1447.0,1766.0,1427.9187,1438.2486922348426,1388.7056598981178,1456.0107,1464.67945399816,1409.0064291767958,1456.2006,1460.9108864481816,1413.038114426543,1471.1509,1521.964656321618,1431.0045013648505
1302,5,1567801822,1,3,17,1566.0,1613.0,1515.0,1447.0,1425.2915,1412.4760669921475,1376.2920911189206,1480.2277,1481.7260087806624,1413.2434984275942,1469.5779,1489.0801314497146,1417.016820903905,1473.945,1481.49220534172,1437.8235604166043
1568,5,1567801387,1,3,17,1302.0,1566.0,1613.0,1515.0,1360.5563,1267.711392411229,1334.9199063825392,1414.788,1373.1677328308494,1391.2992559815002,1423.0048,1430.700250431603,1409.8776032045491,1441.3608,1445.919513616011,1437.6173222633072
1692,5,1567800364,1,3,17,1568.0,1302.0,1566.0,1613.0,1425.2915,1413.570683995249,1376.7614750306775,1428.8976,1376.0759115808917,1393.4506994915332,1432.4869,1424.0186569112186,1405.2212584681583,1449.4303,1462.06421350762,1435.3095739600358
1801,5,1567800112,1,3,17,1692.0,1568.0,1302.0,1566.0,1433.3268,1481.5655618588462,1400.0117149635125,1475.8479,1510.4770546470525,1431.5575148482394,1486.4789,1460.665029489419,1447.0484552138826,1486.139,1484.8864594222964,1483.4625087271015
1586,5,1567799546,1,3,16,1801.0,1692.0,1568.0,1302.0,1329.2762,1533.042649936298,1359.5143392400291,1459.3663,1584.3532711600421,1425.9947981579253,1496.0228,1577.0809184005773,1455.7803332614951,1460.6761,1522.2555106637224,1481.387130668856
