Sentido,Linha,DuraçãoViagem,TotalGiros,KmPerc,Ini,Fim,dia_semana,hora_dia,dia_ano,mes_ano,turno_dia,TotalGirosMean,DuraçãoViagemMean
0,605,2760,4,19.437,2018-11-23 19:06:00,2018-11-23 19:52:00,5,19,327,11,4,5.5,2640.0
0,605,2280,2,19.437,2018-11-23 19:38:00,2018-11-23 20:16:00,5,19,327,11,4,5.5,2640.0
0,605,2640,6,19.437,2018-11-24 06:31:00,2018-11-24 07:15:00,6,6,328,11,2,37.0,4200.0
0,605,2820,5,19.437,2018-11-24 08:31:00,2018-11-24 09:18:00,6,8,328,11,2,11.0,4080.0
0,605,2700,2,19.437,2018-11-24 09:32:00,2018-11-24 10:17:00,6,9,328,11,2,6.0,3240.0
0,605,2700,3,19.437,2018-11-24 12:36:00,2018-11-24 13:21:00,6,12,328,11,2,9.0,3180.0
0,605,2820,2,19.437,2018-11-24 13:31:00,2018-11-24 14:18:00,6,13,328,11,2,8.0,3000.0
0,605,2700,1,19.437,2018-11-24 17:05:00,2018-11-24 17:50:00,6,17,328,11,2,17.0,3480.0
0,605,4200,3,19.437,2018-11-24 17:51:00,2018-11-24 19:01:00,6,17,328,11,2,17.0,3480.0
0,605,2400,0,19.437,2018-11-24 19:01:00,2018-11-24 19:41:00,6,19,328,11,4,3.0,2520.0
0,605,3900,23,19.437,2018-11-27 06:50:00,2018-11-27 07:55:00,2,6,331,11,2,27.0,3780.0
0,605,3600,30,19.437,2018-11-27 07:39:00,2018-11-27 08:39:00,2,7,331,11,2,27.0,3840.0
0,605,3120,12,19.437,2018-11-27 08:40:00,2018-11-27 09:32:00,2,8,331,11,2,9.0,3240.0
0,605,3180,4,19.437,2018-11-27 09:37:00,2018-11-27 10:30:00,2,9,331,11,2,3.0,3300.0
0,605,3240,22,19.437,2018-11-27 11:06:00,2018-11-27 12:00:00,2,11,331,11,2,16.0,3210.0
0,605,2940,10,19.437,2018-11-27 11:58:00,2018-11-27 12:47:00,2,11,331,11,2,16.0,3210.0
0,605,3540,14,19.437,2018-11-27 12:56:00,2018-11-27 13:55:00,2,12,331,11,2,18.0,3420.0
0,605,3180,11,19.437,2018-11-27 13:49:00,2018-11-27 14:42:00,2,13,331,11,2,8.0,3120.0
0,605,3120,14,19.437,2018-11-27 15:09:00,2018-11-27 16:01:00,2,15,331,11,2,7.0,2640.0
0,605,3900,13,19.437,2018-11-27 16:09:00,2018-11-27 17:14:00,2,16,331,11,2,19.0,3330.0
0,605,3780,24,19.437,2018-11-27 16:57:00,2018-11-27 18:00:00,2,16,331,11,2,19.0,3330.0
0,605,3540,20,19.437,2018-11-27 17:51:00,2018-11-27 18:50:00,2,17,331,11,2,21.0,3300.0
0,605,2820,9,19.437,2018-11-27 19:07:00,2018-11-27 19:54:00,2,19,331,11,4,3.0,2490.0
0,605,2160,1,19.437,2018-11-27 19:38:00,2018-11-27 20:14:00,2,19,331,11,4,3.0,2490.0
0,605,3480,25,19.437,2018-11-28 06:50:00,2018-11-28 07:48:00,3,6,332,11,2,23.0,3900.0
0,605,3960,30,19.437,2018-11-28 07:39:00,2018-11-28 08:45:00,3,7,332,11,2,30.0,3600.0
0,605,3540,23,19.437,2018-11-28 08:40:00,2018-11-28 09:39:00,3,8,332,11,2,12.0,3120.0
0,605,3300,11,19.437,2018-11-28 09:37:00,2018-11-28 10:32:00,3,9,332,11,2,4.0,3180.0
0,605,3120,14,19.437,2018-11-28 11:07:00,2018-11-28 11:59:00,3,11,332,11,2,16.0,3090.0
0,605,2880,11,19.437,2018-11-28 11:59:00,2018-11-28 12:47:00,3,11,332,11,2,16.0,3090.0
0,605,3120,16,19.437,2018-11-28 13:02:00,2018-11-28 13:54:00,3,13,332,11,2,11.0,3180.0
0,605,3780,6,19.437,2018-11-28 13:39:00,2018-11-28 14:42:00,3,13,332,11,2,11.0,3180.0
0,605,3000,12,19.437,2018-11-28 15:08:00,2018-11-28 15:58:00,3,15,332,11,2,14.0,3120.0
0,605,3540,25,19.437,2018-11-28 16:05:00,2018-11-28 17:04:00,3,16,332,11,2,18.5,3840.0
0,605,3420,25,19.437,2018-11-28 17:00:00,2018-11-28 17:57:00,3,17,332,11,2,20.0,3540.0
0,605,3660,25,19.437,2018-11-28 17:51:00,2018-11-28 18:52:00,3,17,332,11,2,20.0,3540.0
0,605,3000,4,19.437,2018-11-28 19:09:00,2018-11-28 19:59:00,3,19,332,11,4,5.0,2490.0
0,605,2340,3,19.437,2018-11-28 19:38:00,2018-11-28 20:17:00,3,19,332,11,4,5.0,2490.0
0,605,3900,40,19.437,2018-11-29 06:50:00,2018-11-29 07:55:00,4,6,333,11,2,25.0,3480.0
0,605,3720,12,19.437,2018-11-29 08:40:00,2018-11-29 09:42:00,4,8,333,11,2,23.0,3540.0
0,605,3300,2,19.437,2018-11-29 09:40:00,2018-11-29 10:35:00,4,9,333,11,2,11.0,3300.0
0,605,3000,12,19.437,2018-11-29 11:07:00,2018-11-29 11:57:00,4,11,333,11,2,12.5,3000.0
0,605,3240,9,19.437,2018-11-29 11:58:00,2018-11-29 12:52:00,4,11,333,11,2,12.5,3000.0
0,605,2760,5,19.437,2018-11-29 13:49:00,2018-11-29 14:35:00,4,13,333,11,2,11.0,3450.0
0,605,2940,4,19.437,2018-11-29 15:09:00,2018-11-29 15:58:00,4,15,333,11,2,12.0,3000.0
0,605,3780,19,19.437,2018-11-29 16:08:00,2018-11-29 17:11:00,4,16,333,11,2,25.0,3540.0
0,605,3300,26,19.437,2018-11-29 17:00:00,2018-11-29 17:55:00,4,17,333,11,2,25.0,3540.0
0,605,3540,32,19.437,2018-11-29 17:51:00,2018-11-29 18:50:00,4,17,333,11,2,25.0,3540.0
0,605,2880,3,19.437,2018-11-29 19:06:00,2018-11-29 19:54:00,4,19,333,11,4,3.5,2670.0
0,605,2040,2,19.437,2018-11-29 19:38:00,2018-11-29 20:12:00,4,19,333,11,4,3.5,2670.0
0,605,3420,37,19.437,2018-11-30 06:50:00,2018-11-30 07:47:00,5,6,334,11,2,40.0,3900.0
0,605,3240,16,19.437,2018-11-30 08:40:00,2018-11-30 09:34:00,5,8,334,11,2,12.0,3720.0
0,605,3300,3,19.437,2018-11-30 09:37:00,2018-11-30 10:32:00,5,9,334,11,2,2.0,3300.0
0,605,3360,15,19.437,2018-11-30 11:06:00,2018-11-30 12:02:00,5,11,334,11,2,10.5,3120.0
0,605,3240,13,19.437,2018-11-30 11:56:00,2018-11-30 12:50:00,5,11,334,11,2,10.5,3120.0
0,605,3360,12,19.437,2018-11-30 12:57:00,2018-11-30 13:53:00,5,12,334,11,2,11.0,3360.0
0,605,3240,9,19.437,2018-11-30 13:47:00,2018-11-30 14:41:00,5,13,334,11,2,5.0,2760.0
0,605,3000,10,19.437,2018-11-30 15:09:00,2018-11-30 15:59:00,5,15,334,11,2,4.0,2940.0
0,605,3720,26,19.437,2018-11-30 17:00:00,2018-11-30 18:02:00,5,17,334,11,2,29.0,3420.0
0,605,4020,19,19.437,2018-11-30 17:51:00,2018-11-30 18:58:00,5,17,334,11,2,29.0,3420.0
0,605,3060,3,19.437,2018-11-30 19:05:00,2018-11-30 19:56:00,5,19,334,11,4,2.5,2460.0
0,605,2220,0,19.437,2018-11-30 19:36:00,2018-11-30 20:13:00,5,19,334,11,4,2.5,2460.0
0,605,2760,5,19.437,2018-12-01 06:33:00,2018-12-01 07:19:00,6,6,335,12,2,37.0,3420.0
0,605,3060,9,19.437,2018-12-01 07:30:00,2018-12-01 08:21:00,6,7,335,12,2,27.0,3780.0
0,605,2880,4,19.437,2018-12-01 08:30:00,2018-12-01 09:18:00,6,8,335,12,2,16.0,3240.0
0,605,2760,4,19.437,2018-12-01 09:32:00,2018-12-01 10:18:00,6,9,335,12,2,3.0,3300.0
0,605,2340,7,19.437,2018-12-01 11:52:00,2018-12-01 12:31:00,6,11,335,12,2,14.0,3300.0
0,605,3060,1,19.437,2018-12-01 12:31:00,2018-12-01 13:22:00,6,12,335,12,2,12.0,3360.0
0,605,2640,1,19.437,2018-12-01 13:31:00,2018-12-01 14:15:00,6,13,335,12,2,9.0,3240.0
0,605,2820,3,19.437,2018-12-01 17:02:00,2018-12-01 17:49:00,6,17,335,12,2,22.5,3870.0
0,605,3420,25,19.437,2018-12-04 06:50:00,2018-12-04 07:47:00,2,6,338,12,2,39.0,3780.0
0,605,4380,23,19.437,2018-12-04 07:41:00,2018-12-04 08:54:00,2,7,338,12,2,25.0,3780.0
0,605,3420,10,19.437,2018-12-04 08:41:00,2018-12-04 09:38:00,2,8,338,12,2,13.0,3240.0
0,605,3240,2,19.437,2018-12-04 09:39:00,2018-12-04 10:33:00,2,9,338,12,2,9.0,3180.0
0,605,3300,10,19.437,2018-12-04 11:09:00,2018-12-04 12:04:00,2,11,338,12,2,7.0,3270.0
0,605,3060,11,19.437,2018-12-04 11:59:00,2018-12-04 12:50:00,2,11,338,12,2,7.0,3270.0
0,605,3300,13,19.437,2018-12-04 13:00:00,2018-12-04 13:55:00,2,13,338,12,2,9.0,3360.0
0,605,3360,15,19.437,2018-12-04 13:46:00,2018-12-04 14:42:00,2,13,338,12,2,9.0,3360.0
0,605,2880,5,19.437,2018-12-04 15:08:00,2018-12-04 15:56:00,2,15,338,12,2,4.0,2880.0
0,605,3420,19,19.437,2018-12-04 16:13:00,2018-12-04 17:10:00,2,16,338,12,2,22.0,3570.0
0,605,4020,27,19.437,2018-12-04 16:58:00,2018-12-04 18:05:00,2,16,338,12,2,22.0,3570.0
0,605,3900,21,19.437,2018-12-04 17:53:00,2018-12-04 18:58:00,2,17,338,12,2,28.0,4140.0
0,605,3660,7,19.437,2018-12-04 19:03:00,2018-12-04 20:04:00,2,19,338,12,4,2.0,3450.0
0,605,3660,39,19.437,2018-12-05 06:50:00,2018-12-05 07:51:00,3,6,339,12,2,25.0,3420.0
0,605,3960,34,19.437,2018-12-05 07:42:00,2018-12-05 08:48:00,3,7,339,12,2,23.0,4380.0
0,605,3540,10,19.437,2018-12-05 08:40:00,2018-12-05 09:39:00,3,8,339,12,2,10.0,3420.0
0,605,3960,12,19.437,2018-12-05 11:08:00,2018-12-05 12:14:00,3,11,339,12,2,10.5,3180.0
0,605,3540,18,19.437,2018-12-05 13:00:00,2018-12-05 13:59:00,3,13,339,12,2,14.0,3330.0
0,605,3480,12,19.437,2018-12-05 13:46:00,2018-12-05 14:44:00,3,13,339,12,2,14.0,3330.0
0,605,2880,13,19.437,2018-12-05 15:09:00,2018-12-05 15:57:00,3,15,339,12,2,5.0,2880.0
0,605,3720,19,19.437,2018-12-05 16:10:00,2018-12-05 17:12:00,3,16,339,12,2,23.0,3720.0
0,605,3180,25,19.437,2018-12-05 16:59:00,2018-12-05 17:52:00,3,16,339,12,2,23.0,3720.0
0,605,3480,29,19.437,2018-12-05 17:51:00,2018-12-05 18:49:00,3,17,339,12,2,21.0,3900.0
0,605,2880,4,19.437,2018-12-05 19:25:00,2018-12-05 20:13:00,3,19,339,12,4,7.0,3660.0
0,605,2580,3,19.437,2018-12-05 19:38:00,2018-12-05 20:21:00,3,19,339,12,4,7.0,3660.0
0,605,3780,37,19.437,2018-12-06 06:51:00,2018-12-06 07:54:00,4,6,340,12,2,39.0,3660.0
0,605,4020,30,19.437,2018-12-06 07:39:00,2018-12-06 08:46:00,4,7,340,12,2,34.0,3960.0
0,605,3420,16,19.437,2018-12-06 08:40:00,2018-12-06 09:37:00,4,8,340,12,2,10.0,3540.0
0,605,3360,10,19.437,2018-12-06 11:09:00,2018-12-06 12:05:00,4,11,340,12,2,12.0,3960.0
0,605,3180,13,19.437,2018-12-06 11:58:00,2018-12-06 12:51:00,4,11,340,12,2,12.0,3960.0
0,605,3240,10,19.437,2018-12-06 13:00:00,2018-12-06 13:54:00,4,13,340,12,2,15.0,3510.0
0,605,3660,7,19.437,2018-12-06 13:46:00,2018-12-06 14:47:00,4,13,340,12,2,15.0,3510.0
0,605,3060,6,19.437,2018-12-06 15:08:00,2018-12-06 15:59:00,4,15,340,12,2,13.0,2880.0
0,605,3900,10,19.437,2018-12-06 16:08:00,2018-12-06 17:13:00,4,16,340,12,2,22.0,3450.0
0,605,3360,25,19.437,2018-12-06 16:59:00,2018-12-06 17:55:00,4,16,340,12,2,22.0,3450.0
0,605,3420,18,19.437,2018-12-06 17:51:00,2018-12-06 18:48:00,4,17,340,12,2,29.0,3480.0
0,605,2940,7,19.437,2018-12-06 19:06:00,2018-12-06 19:55:00,4,19,340,12,4,3.5,2730.0
0,605,2280,3,19.437,2018-12-06 19:38:00,2018-12-06 20:16:00,4,19,340,12,4,3.5,2730.0
0,605,4020,29,19.437,2018-12-07 06:50:00,2018-12-07 07:57:00,5,6,341,12,2,37.0,3780.0
0,605,3480,11,19.437,2018-12-07 08:04:00,2018-12-07 09:02:00,5,8,341,12,2,16.0,3420.0
0,605,3420,11,19.437,2018-12-07 08:39:00,2018-12-07 09:36:00,5,8,341,12,2,16.0,3420.0
0,605,3120,2,19.437,2018-12-07 09:37:00,2018-12-07 10:29:00,5,9,341,12,2,2.0,3240.0
0,605,3420,4,19.437,2018-12-07 11:09:00,2018-12-07 12:06:00,5,11,341,12,2,11.5,3270.0
0,605,2820,10,19.437,2018-12-07 11:57:00,2018-12-07 12:44:00,5,11,341,12,2,11.5,3270.0
0,605,3300,4,19.437,2018-12-07 13:49:00,2018-12-07 14:44:00,5,13,341,12,2,8.5,3450.0
0,605,3240,6,19.437,2018-12-07 15:07:00,2018-12-07 16:01:00,5,15,341,12,2,6.0,3060.0
0,605,3840,22,19.437,2018-12-07 16:08:00,2018-12-07 17:12:00,5,16,341,12,2,17.5,3630.0
0,605,3660,19,19.437,2018-12-07 16:59:00,2018-12-07 18:00:00,5,16,341,12,2,17.5,3630.0
0,605,3540,31,19.437,2018-12-07 17:52:00,2018-12-07 18:51:00,5,17,341,12,2,18.0,3420.0
0,605,3960,6,19.437,2018-12-07 19:04:00,2018-12-07 20:10:00,5,19,341,12,4,5.0,2610.0
0,605,2640,3,19.437,2018-12-08 06:31:00,2018-12-08 07:15:00,6,6,342,12,2,29.0,4020.0
0,605,2760,4,19.437,2018-12-08 08:30:00,2018-12-08 09:16:00,6,8,342,12,2,11.0,3450.0
0,605,2580,2,19.437,2018-12-08 09:32:00,2018-12-08 10:15:00,6,9,342,12,2,2.0,3120.0
0,605,3300,6,19.437,2018-12-08 11:37:00,2018-12-08 12:32:00,6,11,342,12,2,7.0,3120.0
0,605,3000,6,19.437,2018-12-08 12:32:00,2018-12-08 13:22:00,6,12,342,12,2,12.0,3360.0
0,605,3060,5,19.437,2018-12-08 13:32:00,2018-12-08 14:23:00,6,13,342,12,2,4.0,3300.0
0,605,3180,4,19.437,2018-12-08 17:00:00,2018-12-08 17:53:00,6,17,342,12,2,31.0,3540.0
0,605,2940,1,19.437,2018-12-08 19:00:00,2018-12-08 19:49:00,6,19,342,12,4,6.0,3960.0
0,605,3600,30,19.437,2018-12-11 06:50:00,2018-12-11 07:50:00,2,6,345,12,2,34.0,3720.0
0,605,3780,37,19.437,2018-12-11 07:39:00,2018-12-11 08:42:00,2,7,345,12,2,27.0,3600.0
0,605,3660,9,19.437,2018-12-11 08:40:00,2018-12-11 09:41:00,2,8,345,12,2,9.0,3360.0
0,605,3240,4,19.437,2018-12-11 09:38:00,2018-12-11 10:32:00,2,9,345,12,2,5.0,3660.0
0,605,3300,13,19.437,2018-12-11 11:09:00,2018-12-11 12:04:00,2,11,345,12,2,8.0,3210.0
0,605,3120,10,19.437,2018-12-11 11:56:00,2018-12-11 12:48:00,2,11,345,12,2,8.0,3210.0
0,605,3540,12,19.437,2018-12-11 12:57:00,2018-12-11 13:56:00,2,12,345,12,2,12.0,3240.0
0,605,3240,11,19.437,2018-12-11 13:47:00,2018-12-11 14:41:00,2,13,345,12,2,14.0,3300.0
0,605,2820,8,19.437,2018-12-11 15:09:00,2018-12-11 15:56:00,2,15,345,12,2,5.0,2760.0
0,605,2940,13,19.437,2018-12-11 16:10:00,2018-12-11 16:59:00,2,16,345,12,2,15.5,3810.0
0,605,3600,18,19.437,2018-12-11 16:58:00,2018-12-11 17:58:00,2,16,345,12,2,15.5,3810.0
0,605,3300,17,19.437,2018-12-11 17:52:00,2018-12-11 18:47:00,2,17,345,12,2,27.0,3300.0
0,605,2700,5,19.437,2018-12-11 19:02:00,2018-12-11 19:47:00,2,19,345,12,4,0.5,2730.0
0,605,2280,2,19.437,2018-12-11 19:38:00,2018-12-11 20:16:00,2,19,345,12,4,0.5,2730.0
0,605,3540,37,19.437,2018-12-12 06:50:00,2018-12-12 07:49:00,3,6,346,12,2,30.0,3600.0
0,605,3600,27,19.437,2018-12-12 07:39:00,2018-12-12 08:39:00,3,7,346,12,2,37.0,3780.0
0,605,3600,9,19.437,2018-12-12 08:40:00,2018-12-12 09:40:00,3,8,346,12,2,9.0,3660.0
0,605,3240,4,19.437,2018-12-12 09:38:00,2018-12-12 10:32:00,3,9,346,12,2,4.0,3240.0
0,605,3060,17,19.437,2018-12-12 11:16:00,2018-12-12 12:07:00,3,11,346,12,2,11.5,3210.0
0,605,3300,13,19.437,2018-12-12 11:58:00,2018-12-12 12:53:00,3,11,346,12,2,11.5,3210.0
0,605,3420,14,19.437,2018-12-12 12:59:00,2018-12-12 13:56:00,3,12,346,12,2,12.0,3540.0
0,605,3300,5,19.437,2018-12-12 13:46:00,2018-12-12 14:41:00,3,13,346,12,2,11.0,3240.0
0,605,3000,9,19.437,2018-12-12 15:08:00,2018-12-12 15:58:00,3,15,346,12,2,8.0,2820.0
0,605,3780,9,19.437,2018-12-12 16:07:00,2018-12-12 17:10:00,3,16,346,12,2,15.5,3270.0
0,605,3900,18,19.437,2018-12-12 16:58:00,2018-12-12 18:03:00,3,16,346,12,2,15.5,3270.0
0,605,4440,27,19.437,2018-12-12 17:54:00,2018-12-12 19:08:00,3,17,346,12,2,17.0,3300.0
0,605,3300,29,19.437,2018-12-13 06:50:00,2018-12-13 07:45:00,4,6,347,12,2,37.0,3540.0
0,605,3720,25,19.437,2018-12-13 07:39:00,2018-12-13 08:41:00,4,7,347,12,2,27.0,3600.0
0,605,3360,9,19.437,2018-12-13 08:40:00,2018-12-13 09:36:00,4,8,347,12,2,9.0,3600.0
0,605,3420,6,19.437,2018-12-13 09:38:00,2018-12-13 10:35:00,4,9,347,12,2,4.0,3240.0
0,605,3420,7,19.437,2018-12-13 11:08:00,2018-12-13 12:05:00,4,11,347,12,2,15.0,3180.0
0,605,2940,12,19.437,2018-12-13 11:59:00,2018-12-13 12:48:00,4,11,347,12,2,15.0,3180.0
0,605,3240,10,19.437,2018-12-13 12:57:00,2018-12-13 13:51:00,4,12,347,12,2,14.0,3420.0
0,605,3240,8,19.437,2018-12-13 13:48:00,2018-12-13 14:42:00,4,13,347,12,2,5.0,3300.0
0,605,3060,12,19.437,2018-12-13 15:11:00,2018-12-13 16:02:00,4,15,347,12,2,9.0,3000.0
0,605,3120,13,19.437,2018-12-13 16:12:00,2018-12-13 17:04:00,4,16,347,12,2,13.5,3840.0
0,605,3300,12,19.437,2018-12-13 16:59:00,2018-12-13 17:54:00,4,16,347,12,2,13.5,3840.0
0,605,3780,29,19.437,2018-12-13 17:51:00,2018-12-13 18:54:00,4,17,347,12,2,27.0,4440.0
0,605,4200,29,19.437,2018-12-14 06:50:00,2018-12-14 08:00:00,5,6,348,12,2,29.0,3300.0
0,605,3780,23,19.437,2018-12-14 07:39:00,2018-12-14 08:42:00,5,7,348,12,2,25.0,3720.0
0,605,3720,15,19.437,2018-12-14 08:40:00,2018-12-14 09:42:00,5,8,348,12,2,9.0,3360.0
0,605,3540,10,19.437,2018-12-14 09:37:00,2018-12-14 10:36:00,5,9,348,12,2,6.0,3420.0
0,605,3600,3,19.437,2018-12-14 11:09:00,2018-12-14 12:09:00,5,11,348,12,2,9.5,3180.0
0,605,3240,14,19.437,2018-12-14 11:54:00,2018-12-14 12:48:00,5,11,348,12,2,9.5,3180.0
0,605,3240,8,19.437,2018-12-14 12:57:00,2018-12-14 13:51:00,5,12,348,12,2,10.0,3240.0
0,605,3540,9,19.437,2018-12-14 13:45:00,2018-12-14 14:44:00,5,13,348,12,2,8.0,3240.0
0,605,3000,12,19.437,2018-12-14 15:09:00,2018-12-14 15:59:00,5,15,348,12,2,12.0,3060.0
0,605,3420,14,19.437,2018-12-14 16:10:00,2018-12-14 17:07:00,5,16,348,12,2,12.5,3210.0
0,605,3420,9,19.437,2018-12-14 16:57:00,2018-12-14 17:54:00,5,16,348,12,2,12.5,3210.0
0,605,3300,22,19.437,2018-12-14 17:52:00,2018-12-14 18:47:00,5,17,348,12,2,29.0,3780.0
0,605,2700,4,19.437,2018-12-14 19:06:00,2018-12-14 19:51:00,5,19,348,12,4,1.0,2520.0
0,605,2580,0,19.437,2018-12-14 19:38:00,2018-12-14 20:21:00,5,19,348,12,4,1.0,2520.0
0,605,2820,2,19.437,2018-12-15 06:27:00,2018-12-15 07:14:00,6,6,349,12,2,29.0,4200.0
0,605,2520,3,19.437,2018-12-15 07:39:00,2018-12-15 08:21:00,6,7,349,12,2,23.0,3780.0
0,605,3240,8,19.437,2018-12-15 08:31:00,2018-12-15 09:25:00,6,8,349,12,2,15.0,3720.0
0,605,2880,1,19.437,2018-12-15 09:31:00,2018-12-15 10:19:00,6,9,349,12,2,10.0,3540.0
0,605,3540,10,19.437,2018-12-15 11:32:00,2018-12-15 12:31:00,6,11,349,12,2,8.5,3420.0
0,605,3300,1,19.437,2018-12-15 12:31:00,2018-12-15 13:26:00,6,12,349,12,2,8.0,3240.0
0,605,2760,3,19.437,2018-12-15 13:30:00,2018-12-15 14:16:00,6,13,349,12,2,9.0,3540.0
0,605,2940,2,19.437,2018-12-15 17:00:00,2018-12-15 17:49:00,6,17,349,12,2,22.0,3300.0
0,605,2940,1,19.437,2018-12-15 19:00:00,2018-12-15 19:49:00,6,19,349,12,4,2.0,2640.0
0,605,3840,32,19.437,2018-12-18 06:50:00,2018-12-18 07:54:00,2,6,352,12,2,24.0,3300.0
0,605,3900,27,19.437,2018-12-18 07:39:00,2018-12-18 08:44:00,2,7,352,12,2,24.0,3420.0
0,605,3540,10,19.437,2018-12-18 08:39:00,2018-12-18 09:38:00,2,8,352,12,2,12.0,3420.0
0,605,3480,3,19.437,2018-12-18 09:37:00,2018-12-18 10:35:00,2,9,352,12,2,5.0,3300.0
0,605,3300,15,19.437,2018-12-18 11:08:00,2018-12-18 12:03:00,2,11,352,12,2,11.5,3360.0
0,605,3060,16,19.437,2018-12-18 11:55:00,2018-12-18 12:46:00,2,11,352,12,2,11.5,3360.0
0,605,3480,20,19.437,2018-12-18 12:57:00,2018-12-18 13:55:00,2,12,352,12,2,12.0,3600.0
0,605,3060,8,19.437,2018-12-18 13:47:00,2018-12-18 14:38:00,2,13,352,12,2,9.0,3360.0
0,605,2880,8,19.437,2018-12-18 15:10:00,2018-12-18 15:58:00,2,15,352,12,2,16.0,3180.0
0,605,3840,12,19.437,2018-12-18 16:07:00,2018-12-18 17:11:00,2,16,352,12,2,12.0,3510.0
0,605,3600,21,19.437,2018-12-18 16:59:00,2018-12-18 17:59:00,2,16,352,12,2,12.0,3510.0
0,605,3300,18,19.437,2018-12-18 17:51:00,2018-12-18 18:46:00,2,17,352,12,2,28.0,3540.0
0,605,3600,24,19.437,2018-12-19 06:50:00,2018-12-19 07:50:00,3,6,353,12,2,32.0,3840.0
0,605,3900,24,19.437,2018-12-19 07:39:00,2018-12-19 08:44:00,3,7,353,12,2,27.0,3900.0
0,605,3240,10,19.437,2018-12-19 08:40:00,2018-12-19 09:34:00,3,8,353,12,2,10.0,3540.0
0,605,3540,7,19.437,2018-12-19 09:38:00,2018-12-19 10:37:00,3,9,353,12,2,3.0,3480.0
0,605,3780,6,19.437,2018-12-19 11:09:00,2018-12-19 12:12:00,3,11,353,12,2,15.5,3180.0
0,605,2940,8,19.437,2018-12-19 11:58:00,2018-12-19 12:47:00,3,11,353,12,2,15.5,3180.0
0,605,3060,6,19.437,2018-12-19 12:58:00,2018-12-19 13:49:00,3,12,353,12,2,20.0,3480.0
0,605,3180,5,19.437,2018-12-19 13:48:00,2018-12-19 14:41:00,3,13,353,12,2,8.0,3060.0
0,605,2880,15,19.437,2018-12-19 15:16:00,2018-12-19 16:04:00,3,15,353,12,2,8.0,2880.0
0,605,3240,14,19.437,2018-12-19 16:08:00,2018-12-19 17:02:00,3,16,353,12,2,16.5,3720.0
0,605,3240,15,19.437,2018-12-19 16:58:00,2018-12-19 17:52:00,3,16,353,12,2,16.5,3720.0
0,605,3900,16,19.437,2018-12-19 17:51:00,2018-12-19 18:56:00,3,17,353,12,2,18.0,3300.0
0,605,3600,35,19.437,2018-12-20 06:50:00,2018-12-20 07:50:00,4,6,354,12,2,24.0,3600.0
0,605,4080,30,19.437,2018-12-20 07:39:00,2018-12-20 08:47:00,4,7,354,12,2,24.0,3900.0
0,605,3360,11,19.437,2018-12-20 08:40:00,2018-12-20 09:36:00,4,8,354,12,2,10.0,3240.0
0,605,3300,3,19.437,2018-12-20 09:39:00,2018-12-20 10:34:00,4,9,354,12,2,7.0,3540.0
0,605,3540,7,19.437,2018-12-20 11:08:00,2018-12-20 12:07:00,4,11,354,12,2,7.0,3360.0
0,605,3060,8,19.437,2018-12-20 11:58:00,2018-12-20 12:49:00,4,11,354,12,2,7.0,3360.0
0,605,3120,11,19.437,2018-12-20 12:58:00,2018-12-20 13:50:00,4,12,354,12,2,6.0,3060.0
0,605,3300,8,19.437,2018-12-20 15:11:00,2018-12-20 16:06:00,4,15,354,12,2,15.0,2880.0
0,605,3240,13,19.437,2018-12-20 16:09:00,2018-12-20 17:03:00,4,16,354,12,2,14.5,3240.0
0,605,3720,17,19.437,2018-12-20 16:57:00,2018-12-20 17:59:00,4,16,354,12,2,14.5,3240.0
0,605,3540,11,19.437,2018-12-20 17:52:00,2018-12-20 18:51:00,4,17,354,12,2,16.0,3900.0
0,605,3180,2,19.437,2018-12-20 19:05:00,2018-12-20 19:58:00,4,19,354,12,4,1.0,2880.0
0,605,3060,1,19.437,2018-12-20 19:39:00,2018-12-20 20:30:00,4,19,354,12,4,1.0,2880.0
0,605,3300,28,19.437,2018-12-21 06:50:00,2018-12-21 07:45:00,5,6,355,12,2,35.0,3600.0
0,605,3600,18,19.437,2018-12-21 07:39:00,2018-12-21 08:39:00,5,7,355,12,2,30.0,4080.0
0,605,3600,7,19.437,2018-12-21 08:41:00,2018-12-21 09:41:00,5,8,355,12,2,11.0,3360.0
0,605,3660,4,19.437,2018-12-21 09:40:00,2018-12-21 10:41:00,5,9,355,12,2,3.0,3300.0
0,605,3240,7,19.437,2018-12-21 11:08:00,2018-12-21 12:02:00,5,11,355,12,2,7.5,3300.0
0,605,3060,10,19.437,2018-12-21 11:58:00,2018-12-21 12:49:00,5,11,355,12,2,7.5,3300.0
0,605,2940,9,19.437,2018-12-21 12:58:00,2018-12-21 13:47:00,5,12,355,12,2,11.0,3120.0
0,605,3180,11,19.437,2018-12-21 15:09:00,2018-12-21 16:02:00,5,15,355,12,2,8.0,3300.0
0,605,3540,0,19.437,2018-12-21 16:59:00,2018-12-21 17:58:00,5,16,355,12,2,15.0,3480.0
0,605,3240,15,19.437,2018-12-21 17:51:00,2018-12-21 18:45:00,5,17,355,12,2,11.0,3540.0
0,605,4620,2,19.437,2018-12-21 19:05:00,2018-12-21 20:22:00,5,19,355,12,4,1.5,3120.0
0,605,2820,3,19.437,2018-12-22 06:29:00,2018-12-22 07:16:00,6,6,356,12,2,28.0,3300.0
0,605,2940,7,19.437,2018-12-22 07:30:00,2018-12-22 08:19:00,6,7,356,12,2,18.0,3600.0
