,data_partida,DataFimm,tempo_viagem,partidaTimeStamp,dia_semana,tipo_dia,hora_dia,turno_dia,qtdDiasAno,Precipitacao,Temperatura,Chuva,Calor,tempo_viagem_1,tempo_viagem_2,tempo_viagem_3,tempo_viagem_4,tempo_viagem_5
12450,2019-10-03 12:43:00,2019-10-03 13:02:00,1140,1570106580,4,1,12,2,276,0.0,21.0,0.0,1.0,1020.0,840.0,1260.0,840.0,720.0
12451,2019-10-03 13:39:00,2019-10-03 13:50:00,660,1570109940,4,1,13,2,276,0.0,21.4,0.0,1.0,1140.0,1020.0,840.0,1260.0,840.0
12452,2019-10-03 14:34:00,2019-10-03 14:54:00,1200,1570113240,4,1,14,2,276,0.0,22.450000000000003,0.0,1.0,660.0,1140.0,1020.0,840.0,1260.0
12453,2019-10-03 15:51:00,2019-10-03 16:06:00,900,1570117860,4,1,15,2,276,0.0,22.65,0.0,1.0,1200.0,660.0,1140.0,1020.0,840.0
12454,2019-10-03 16:42:00,2019-10-03 16:56:00,840,1570120920,4,1,16,2,276,0.0,21.75,0.0,1.0,900.0,1200.0,660.0,1140.0,1020.0
12455,2019-10-03 17:07:00,2019-10-03 17:19:00,720,1570122420,4,1,17,2,276,0.0,21.75,0.0,1.0,840.0,900.0,1200.0,660.0,1140.0
12456,2019-10-03 17:35:00,2019-10-03 17:50:00,900,1570124100,4,1,17,2,276,0.0,21.200000000000003,0.0,1.0,720.0,840.0,900.0,1200.0,660.0
12457,2019-10-03 17:46:00,2019-10-03 18:02:00,960,1570124760,4,1,17,2,276,0.0,21.200000000000003,0.0,1.0,900.0,720.0,840.0,900.0,1200.0
12458,2019-10-03 18:13:00,2019-10-03 18:31:00,1080,1570126380,4,1,18,4,276,0.0,21.200000000000003,0.0,1.0,960.0,900.0,720.0,840.0,900.0
12459,2019-10-03 19:11:00,2019-10-03 19:31:00,1200,1570129860,4,1,19,4,276,0.0,20.6,0.0,1.0,1080.0,960.0,900.0,720.0,840.0
12460,2019-10-03 19:39:00,2019-10-03 19:52:00,780,1570131540,4,1,19,4,276,0.0,20.3,0.0,1.0,1200.0,1080.0,960.0,900.0,720.0
12461,2019-10-03 20:07:00,2019-10-03 20:22:00,900,1570133220,4,1,20,4,276,0.0,20.3,0.0,1.0,780.0,1200.0,1080.0,960.0,900.0
12462,2019-10-03 20:47:00,2019-10-03 20:58:00,660,1570135620,4,1,20,4,276,0.0,20.4,0.0,1.0,900.0,780.0,1200.0,1080.0,960.0
12463,2019-10-03 22:27:00,2019-10-03 22:42:00,900,1570141620,4,1,22,4,276,0.0,20.35,0.0,1.0,660.0,900.0,780.0,1200.0,1080.0
12464,2019-10-03 22:57:00,2019-10-03 23:12:00,900,1570143420,4,1,22,4,276,0.0,20.2,0.0,1.0,900.0,660.0,900.0,780.0,1200.0
12465,2019-10-04 00:06:00,2019-10-04 00:25:00,1140,1570147560,5,1,0,1,277,0.2,19.65,1.0,1.0,900.0,900.0,660.0,900.0,780.0
12466,2019-10-02 05:44:00,2019-10-02 05:58:00,840,1569995040,3,1,5,2,275,0.0,19.950000000000003,0.0,1.0,1140.0,900.0,900.0,660.0,900.0
12467,2019-10-02 06:17:00,2019-10-02 06:27:00,600,1569997020,3,1,6,2,275,0.0,19.950000000000003,0.0,1.0,840.0,1140.0,900.0,900.0,660.0
12468,2019-10-02 06:28:00,2019-10-02 06:37:00,540,1569997680,3,1,6,2,275,0.0,19.950000000000003,0.0,1.0,600.0,840.0,1140.0,900.0,900.0
12469,2019-10-02 06:48:00,2019-10-02 07:00:00,720,1569998880,3,1,6,2,275,0.0,19.65,0.0,1.0,540.0,600.0,840.0,1140.0,900.0
12470,2019-10-02 07:11:00,2019-10-02 07:22:00,660,1570000260,3,1,7,2,275,0.0,19.65,0.0,1.0,720.0,540.0,600.0,840.0,1140.0
12471,2019-10-02 07:39:00,2019-10-02 07:54:00,900,1570001940,3,1,7,2,275,0.0,20.5,0.0,1.0,660.0,720.0,540.0,600.0,840.0
12472,2019-10-02 07:43:00,2019-10-02 07:59:00,960,1570002180,3,1,7,2,275,0.0,20.5,0.0,1.0,900.0,660.0,720.0,540.0,600.0
12473,2019-10-02 09:15:00,2019-10-02 09:26:00,660,1570007700,3,1,9,2,275,0.0,21.75,0.0,1.0,960.0,900.0,660.0,720.0,540.0
12474,2019-10-02 10:40:00,2019-10-02 10:54:00,840,1570012800,3,1,10,2,275,0.0,23.05,0.0,1.0,660.0,960.0,900.0,660.0,720.0
12475,2019-10-02 11:32:00,2019-10-02 11:50:00,1080,1570015920,3,1,11,2,275,0.0,24.05,0.0,1.0,840.0,660.0,960.0,900.0,660.0
12476,2019-10-02 11:43:00,2019-10-02 12:01:00,1080,1570016580,3,1,11,2,275,0.0,24.05,0.0,1.0,1080.0,840.0,660.0,960.0,900.0
12477,2019-10-02 12:00:00,2019-10-02 12:13:00,780,1570017600,3,1,12,2,275,0.0,24.05,0.0,1.0,1080.0,1080.0,840.0,660.0,960.0
12478,2019-10-02 12:27:00,2019-10-02 12:47:00,1200,1570019220,3,1,12,2,275,0.0,24.05,0.0,1.0,780.0,1080.0,1080.0,840.0,660.0
12479,2019-10-02 12:42:00,2019-10-02 13:02:00,1200,1570020120,3,1,12,2,275,0.0,24.65,0.0,1.0,1200.0,780.0,1080.0,1080.0,840.0
12480,2019-10-02 13:39:00,2019-10-02 13:53:00,840,1570023540,3,1,13,2,275,0.0,24.5,0.0,1.0,1200.0,1200.0,780.0,1080.0,1080.0
12481,2019-10-02 14:39:00,2019-10-02 14:55:00,960,1570027140,3,1,14,2,275,0.0,23.9,0.0,1.0,840.0,1200.0,1200.0,780.0,1080.0
12482,2019-10-02 15:51:00,2019-10-02 16:08:00,1020,1570031460,3,1,15,2,275,0.0,23.0,0.0,1.0,960.0,840.0,1200.0,1200.0,780.0
12483,2019-10-02 16:43:00,2019-10-02 16:56:00,780,1570034580,3,1,16,2,275,0.0,22.95,0.0,1.0,1020.0,960.0,840.0,1200.0,1200.0
12484,2019-10-02 17:07:00,2019-10-02 17:24:00,1020,1570036020,3,1,17,2,275,0.0,22.95,0.0,1.0,780.0,1020.0,960.0,840.0,1200.0
12485,2019-10-02 17:49:00,2019-10-02 18:03:00,840,1570038540,3,1,17,2,275,0.0,22.35,0.0,1.0,1020.0,780.0,1020.0,960.0,840.0
12486,2019-10-02 18:15:00,2019-10-02 18:32:00,1020,1570040100,3,1,18,4,275,0.0,22.35,0.0,1.0,840.0,1020.0,780.0,1020.0,960.0
12487,2019-10-02 18:41:00,2019-10-02 18:58:00,1020,1570041660,3,1,18,4,275,0.0,21.85,0.0,1.0,1020.0,840.0,1020.0,780.0,1020.0
12488,2019-10-02 19:37:00,2019-10-02 19:53:00,960,1570045020,3,1,19,4,275,0.0,21.35,0.0,1.0,1020.0,1020.0,840.0,1020.0,780.0
12489,2019-10-02 20:45:00,2019-10-02 20:58:00,780,1570049100,3,1,20,4,275,0.0,21.25,0.0,1.0,960.0,1020.0,1020.0,840.0,1020.0
12490,2019-10-02 21:40:00,2019-10-02 21:55:00,900,1570052400,3,1,21,4,275,0.0,21.25,0.0,1.0,780.0,960.0,1020.0,1020.0,840.0
12491,2019-10-02 22:30:00,2019-10-02 22:42:00,720,1570055400,3,1,22,4,275,0.0,21.25,0.0,1.0,900.0,780.0,960.0,1020.0,1020.0
12492,2019-10-03 00:12:00,2019-10-03 00:25:00,780,1570061520,4,1,0,1,276,0.0,21.0,0.0,1.0,720.0,900.0,780.0,960.0,1020.0
12493,2019-10-01 05:46:00,2019-10-01 05:56:00,600,1569908760,2,1,5,2,274,0.0,20.3,0.0,1.0,780.0,720.0,900.0,780.0,960.0
12494,2019-10-01 06:14:00,2019-10-01 06:28:00,840,1569910440,2,1,6,2,274,0.0,20.3,0.0,1.0,600.0,780.0,720.0,900.0,780.0
12495,2019-10-01 06:25:00,2019-10-01 06:36:00,660,1569911100,2,1,6,2,274,0.0,20.3,0.0,1.0,840.0,600.0,780.0,720.0,900.0
12496,2019-10-01 07:09:00,2019-10-01 07:24:00,900,1569913740,2,1,7,2,274,0.0,20.15,0.0,1.0,660.0,840.0,600.0,780.0,720.0
12497,2019-10-01 07:43:00,2019-10-01 08:00:00,1020,1569915780,2,1,7,2,274,0.0,20.55,0.0,1.0,900.0,660.0,840.0,600.0,780.0
12498,2019-10-01 07:36:00,2019-10-01 07:56:00,1200,1569915360,2,1,7,2,274,0.0,20.55,0.0,1.0,1020.0,900.0,660.0,840.0,600.0
12499,2019-10-01 08:11:00,2019-10-01 08:31:00,1200,1569917460,2,1,8,2,274,0.0,20.55,0.0,1.0,1200.0,1020.0,900.0,660.0,840.0
12500,2019-10-01 09:13:00,2019-10-01 09:24:00,660,1569921180,2,1,9,2,274,0.0,20.95,0.0,1.0,1200.0,1200.0,1020.0,900.0,660.0
12501,2019-10-01 10:44:00,2019-10-01 10:55:00,660,1569926640,2,1,10,2,274,0.0,21.2,0.0,1.0,660.0,1200.0,1200.0,1020.0,900.0
12502,2019-10-01 11:39:00,2019-10-01 11:50:00,660,1569929940,2,1,11,2,274,0.0,22.25,0.0,1.0,660.0,660.0,1200.0,1200.0,1020.0
12503,2019-10-01 12:28:00,2019-10-01 12:46:00,1080,1569932880,2,1,12,2,274,0.0,22.25,0.0,1.0,660.0,660.0,660.0,1200.0,1200.0
12504,2019-10-01 12:41:00,2019-10-01 13:02:00,1260,1569933660,2,1,12,2,274,0.0,22.85,0.0,1.0,1080.0,660.0,660.0,660.0,1200.0
12505,2019-10-01 13:39:00,2019-10-01 13:53:00,840,1569937140,2,1,13,2,274,0.0,23.75,0.0,1.0,1260.0,1080.0,660.0,660.0,660.0
12506,2019-10-01 15:49:00,2019-10-01 16:07:00,1080,1569944940,2,1,15,2,274,0.0,22.95,0.0,1.0,840.0,1260.0,1080.0,660.0,660.0
12507,2019-10-01 16:42:00,2019-10-01 16:55:00,780,1569948120,2,1,16,2,274,0.0,22.75,0.0,1.0,1080.0,840.0,1260.0,1080.0,660.0
12508,2019-10-01 17:08:00,2019-10-01 17:22:00,840,1569949680,2,1,17,2,274,0.0,22.75,0.0,1.0,780.0,1080.0,840.0,1260.0,1080.0
12509,2019-10-01 17:34:00,2019-10-01 17:49:00,900,1569951240,2,1,17,2,274,0.0,22.35,0.0,1.0,840.0,780.0,1080.0,840.0,1260.0
12510,2019-10-01 17:47:00,2019-10-01 18:01:00,840,1569952020,2,1,17,2,274,0.0,22.35,0.0,1.0,900.0,840.0,780.0,1080.0,840.0
12511,2019-10-01 18:14:00,2019-10-01 18:30:00,960,1569953640,2,1,18,4,274,0.0,22.35,0.0,1.0,840.0,900.0,840.0,780.0,1080.0
12512,2019-10-01 18:43:00,2019-10-01 19:00:00,1020,1569955380,2,1,18,4,274,0.0,21.75,0.0,1.0,960.0,840.0,900.0,840.0,780.0
12513,2019-10-01 19:11:00,2019-10-01 19:30:00,1140,1569957060,2,1,19,4,274,0.0,21.75,0.0,1.0,1020.0,960.0,840.0,900.0,840.0
12514,2019-10-01 19:39:00,2019-10-01 19:55:00,960,1569958740,2,1,19,4,274,0.0,21.15,0.0,1.0,1140.0,1020.0,960.0,840.0,900.0
12515,2019-10-01 20:05:00,2019-10-01 20:21:00,960,1569960300,2,1,20,4,274,0.0,21.15,0.0,1.0,960.0,1140.0,1020.0,960.0,840.0
12516,2019-10-01 20:47:00,2019-10-01 21:01:00,840,1569962820,2,1,20,4,274,0.0,21.0,0.0,1.0,960.0,960.0,1140.0,1020.0,960.0
12517,2019-10-01 21:40:00,2019-10-01 21:54:00,840,1569966000,2,1,21,4,274,0.0,21.15,0.0,1.0,840.0,960.0,960.0,1140.0,1020.0
12518,2019-10-01 22:30:00,2019-10-01 22:45:00,900,1569969000,2,1,22,4,274,0.0,21.15,0.0,1.0,840.0,840.0,960.0,960.0,1140.0
12519,2019-10-01 22:56:00,2019-10-01 23:14:00,1080,1569970560,2,1,22,4,274,0.0,21.05,0.0,1.0,900.0,840.0,840.0,960.0,960.0
12520,2019-10-02 00:07:00,2019-10-02 00:24:00,1020,1569974820,3,1,0,1,275,0.0,20.8,0.0,1.0,1080.0,900.0,840.0,840.0,960.0
12521,2019-09-30 05:30:00,2019-09-30 05:41:00,660,1569821400,1,1,5,2,273,0.4,18.9,1.0,1.0,1020.0,1080.0,900.0,840.0,840.0
12522,2019-09-30 06:27:00,2019-09-30 06:44:00,1020,1569824820,1,1,6,2,273,0.4,18.9,1.0,1.0,660.0,1020.0,1080.0,900.0,840.0
12523,2019-09-30 07:22:00,2019-09-30 07:38:00,960,1569828120,1,1,7,2,273,0.0,19.05,0.0,1.0,1020.0,660.0,1020.0,1080.0,900.0
12524,2019-09-30 07:51:00,2019-09-30 08:05:00,840,1569829860,1,1,7,2,273,0.0,19.4,0.0,1.0,960.0,1020.0,660.0,1020.0,1080.0
12525,2019-09-30 08:31:00,2019-09-30 08:45:00,840,1569832260,1,1,8,2,273,0.0,20.15,0.0,1.0,840.0,960.0,1020.0,660.0,1020.0
12526,2019-09-30 09:24:00,2019-09-30 09:36:00,720,1569835440,1,1,9,2,273,0.0,20.15,0.0,1.0,840.0,840.0,960.0,1020.0,660.0
12527,2019-09-30 11:50:00,2019-09-30 12:02:00,720,1569844200,1,1,11,2,273,0.0,21.9,0.0,1.0,720.0,840.0,840.0,960.0,1020.0
12528,2019-09-30 12:15:00,2019-09-30 12:28:00,780,1569845700,1,1,12,2,273,0.0,21.9,0.0,1.0,720.0,720.0,840.0,840.0,960.0
12529,2019-09-30 12:46:00,2019-09-30 13:00:00,840,1569847560,1,1,12,2,273,0.0,22.25,0.0,1.0,780.0,720.0,720.0,840.0,840.0
12530,2019-09-30 13:55:00,2019-09-30 14:07:00,720,1569851700,1,1,13,2,273,0.0,21.9,0.0,1.0,840.0,780.0,720.0,720.0,840.0
12531,2019-09-30 14:54:00,2019-09-30 15:11:00,1020,1569855240,1,1,14,2,273,0.0,21.4,0.0,1.0,720.0,840.0,780.0,720.0,720.0
12532,2019-09-30 16:09:00,2019-09-30 16:21:00,720,1569859740,1,1,16,2,273,0.0,21.35,0.0,1.0,1020.0,720.0,840.0,780.0,720.0
12533,2019-09-30 18:05:00,2019-09-30 18:15:00,600,1569866700,1,1,18,4,273,0.0,21.0,0.0,1.0,720.0,1020.0,720.0,840.0,780.0
12534,2019-09-30 18:30:00,2019-09-30 18:43:00,780,1569868200,1,1,18,4,273,0.0,21.0,0.0,1.0,600.0,720.0,1020.0,720.0,840.0
12535,2019-09-30 19:04:00,2019-09-30 19:17:00,780,1569870240,1,1,19,4,273,0.0,20.85,0.0,1.0,780.0,600.0,720.0,1020.0,720.0
12536,2019-09-30 19:31:00,2019-09-30 19:41:00,600,1569871860,1,1,19,4,273,0.0,20.75,0.0,1.0,780.0,780.0,600.0,720.0,1020.0
12537,2019-09-30 19:54:00,2019-09-30 20:03:00,540,1569873240,1,1,19,4,273,0.0,20.75,0.0,1.0,600.0,780.0,780.0,600.0,720.0
12538,2019-09-30 20:59:00,2019-09-30 21:08:00,540,1569877140,1,1,20,4,273,0.0,20.65,0.0,1.0,540.0,600.0,780.0,780.0,600.0
12539,2019-09-30 22:43:00,2019-09-30 22:56:00,780,1569883380,1,1,22,4,273,0.0,20.45,0.0,1.0,540.0,540.0,600.0,780.0,780.0
12540,2019-09-30 23:11:00,2019-09-30 23:24:00,780,1569885060,1,1,23,4,273,0.0,20.45,0.0,1.0,780.0,540.0,540.0,600.0,780.0
12541,2019-09-29 07:47:00,2019-09-29 07:57:00,600,1569743220,7,1,7,2,272,0.0,18.0,0.0,1.0,780.0,780.0,540.0,540.0,600.0
12542,2019-09-29 12:12:00,2019-09-29 12:23:00,660,1569759120,7,1,12,2,272,0.0,22.15,0.0,1.0,600.0,780.0,780.0,540.0,540.0
12543,2019-09-29 13:51:00,2019-09-29 14:03:00,720,1569765060,7,1,13,2,272,0.0,22.75,0.0,1.0,660.0,600.0,780.0,780.0,540.0
12544,2019-09-29 15:53:00,2019-09-29 16:04:00,660,1569772380,7,1,15,2,272,0.0,22.55,0.0,1.0,720.0,660.0,600.0,780.0,780.0
12545,2019-09-29 17:31:00,2019-09-29 17:44:00,780,1569778260,7,1,17,2,272,0.0,21.15,0.0,1.0,660.0,720.0,660.0,600.0,780.0
12546,2019-09-29 20:38:00,2019-09-29 20:46:00,480,1569789480,7,1,20,4,272,0.0,19.8,0.0,1.0,780.0,660.0,720.0,660.0,600.0
12547,2019-09-29 23:08:00,2019-09-29 23:18:00,600,1569798480,7,1,23,4,272,0.0,19.85,0.0,1.0,480.0,780.0,660.0,720.0,660.0
12548,2019-09-28 05:31:00,2019-09-28 05:42:00,660,1569648660,6,1,5,2,271,0.0,14.25,0.0,0.0,600.0,480.0,780.0,660.0,720.0
12549,2019-09-28 08:01:00,2019-09-28 08:15:00,840,1569657660,6,1,8,2,271,0.0,15.1,0.0,0.0,660.0,600.0,480.0,780.0,660.0
12550,2019-09-28 08:35:00,2019-09-28 08:49:00,840,1569659700,6,1,8,2,271,0.0,17.3,0.0,1.0,840.0,660.0,600.0,480.0,780.0
12551,2019-09-28 12:31:00,2019-09-28 12:44:00,780,1569673860,6,1,12,2,271,0.0,21.85,0.0,1.0,840.0,840.0,660.0,600.0,480.0
12552,2019-09-28 16:51:00,2019-09-28 17:04:00,780,1569689460,6,1,16,2,271,0.0,20.55,0.0,1.0,780.0,840.0,840.0,660.0,600.0
12553,2019-09-28 18:33:00,2019-09-28 18:43:00,600,1569695580,6,1,18,4,271,0.0,19.55,0.0,1.0,780.0,780.0,840.0,840.0,660.0
12554,2019-09-28 22:58:00,2019-09-28 23:08:00,600,1569711480,6,1,22,4,271,0.0,18.200000000000003,0.0,1.0,600.0,780.0,780.0,840.0,840.0
12555,2019-09-27 05:31:00,2019-09-27 05:42:00,660,1569562260,5,1,5,2,270,0.0,17.9,0.0,1.0,600.0,600.0,780.0,780.0,840.0
12556,2019-09-27 06:00:00,2019-09-27 06:10:00,600,1569564000,5,1,6,2,270,0.0,17.9,0.0,1.0,660.0,600.0,600.0,780.0,780.0
12557,2019-09-27 06:29:00,2019-09-27 06:45:00,960,1569565740,5,1,6,2,270,0.0,17.9,0.0,1.0,600.0,660.0,600.0,600.0,780.0
12558,2019-09-27 07:01:00,2019-09-27 07:17:00,960,1569567660,5,1,7,2,270,0.0,17.6,0.0,1.0,960.0,600.0,660.0,600.0,600.0
12559,2019-09-27 07:22:00,2019-09-27 07:36:00,840,1569568920,5,1,7,2,270,0.0,17.6,0.0,1.0,960.0,960.0,600.0,660.0,600.0
12560,2019-09-27 07:53:00,2019-09-27 08:06:00,780,1569570780,5,1,7,2,270,0.0,18.1,0.0,1.0,840.0,960.0,960.0,600.0,660.0
12561,2019-09-27 08:02:00,2019-09-27 08:13:00,660,1569571320,5,1,8,2,270,0.0,18.1,0.0,1.0,780.0,840.0,960.0,960.0,600.0
12562,2019-09-27 08:33:00,2019-09-27 08:46:00,780,1569573180,5,1,8,2,270,0.0,19.1,0.0,1.0,660.0,780.0,840.0,960.0,960.0
12563,2019-09-27 09:24:00,2019-09-27 09:38:00,840,1569576240,5,1,9,2,270,0.0,19.1,0.0,1.0,780.0,660.0,780.0,840.0,960.0
12564,2019-09-27 10:52:00,2019-09-27 11:03:00,660,1569581520,5,1,10,2,270,0.0,20.85,0.0,1.0,840.0,780.0,660.0,780.0,840.0
12565,2019-09-27 11:38:00,2019-09-27 11:52:00,840,1569584280,5,1,11,2,270,0.0,21.6,0.0,1.0,660.0,840.0,780.0,660.0,780.0
12566,2019-09-27 11:50:00,2019-09-27 12:00:00,600,1569585000,5,1,11,2,270,0.0,21.6,0.0,1.0,840.0,660.0,840.0,780.0,660.0
12567,2019-09-27 12:47:00,2019-09-27 12:59:00,720,1569588420,5,1,12,2,270,0.0,22.05,0.0,1.0,600.0,840.0,660.0,840.0,780.0
12568,2019-09-27 13:02:00,2019-09-27 13:13:00,660,1569589320,5,1,13,2,270,0.0,22.05,0.0,1.0,720.0,600.0,840.0,660.0,840.0
12569,2019-09-27 13:55:00,2019-09-27 14:07:00,720,1569592500,5,1,13,2,270,0.0,21.65,0.0,1.0,660.0,720.0,600.0,840.0,660.0
12570,2019-09-27 14:56:00,2019-09-27 15:09:00,780,1569596160,5,1,14,2,270,0.0,21.5,0.0,1.0,720.0,660.0,720.0,600.0,840.0
12571,2019-09-27 16:09:00,2019-09-27 16:22:00,780,1569600540,5,1,16,2,270,0.0,21.15,0.0,1.0,780.0,720.0,660.0,720.0,600.0
12572,2019-09-27 17:21:00,2019-09-27 17:34:00,780,1569604860,5,1,17,2,270,0.0,20.3,0.0,1.0,780.0,780.0,720.0,660.0,720.0
12573,2019-09-27 17:49:00,2019-09-27 18:01:00,720,1569606540,5,1,17,2,270,0.0,19.75,0.0,1.0,780.0,780.0,780.0,720.0,660.0
12574,2019-09-27 18:05:00,2019-09-27 18:16:00,660,1569607500,5,1,18,4,270,0.0,19.75,0.0,1.0,720.0,780.0,780.0,780.0,720.0
12575,2019-09-27 19:54:00,2019-09-27 20:02:00,480,1569614040,5,1,19,4,270,0.0,19.200000000000003,0.0,1.0,660.0,720.0,780.0,780.0,780.0
12576,2019-09-27 20:22:00,2019-09-27 20:32:00,600,1569615720,5,1,20,4,270,0.0,19.200000000000003,0.0,1.0,480.0,660.0,720.0,780.0,780.0
12577,2019-09-27 20:58:00,2019-09-27 21:08:00,600,1569617880,5,1,20,4,270,0.0,19.05,0.0,1.0,600.0,480.0,660.0,720.0,780.0
12578,2019-09-27 21:53:00,2019-09-27 22:07:00,840,1569621180,5,1,21,4,270,0.0,18.85,0.0,1.0,600.0,600.0,480.0,660.0,720.0
12579,2019-09-27 22:42:00,2019-09-27 22:55:00,780,1569624120,5,1,22,4,270,0.0,18.700000000000003,0.0,1.0,840.0,600.0,600.0,480.0,660.0
12580,2019-09-27 23:12:00,2019-09-27 23:24:00,720,1569625920,5,1,23,4,270,0.0,18.700000000000003,0.0,1.0,780.0,840.0,600.0,600.0,480.0
12581,2019-09-26 06:00:00,2019-09-26 06:12:00,720,1569477600,4,1,6,2,269,0.0,15.05,0.0,0.0,720.0,780.0,840.0,600.0,600.0
12582,2019-09-26 06:29:00,2019-09-26 06:44:00,900,1569479340,4,1,6,2,269,0.0,15.05,0.0,0.0,720.0,720.0,780.0,840.0,600.0
12583,2019-09-26 06:36:00,2019-09-26 06:49:00,780,1569479760,4,1,6,2,269,0.0,15.5,0.0,0.0,900.0,720.0,720.0,780.0,840.0
12584,2019-09-26 07:22:00,2019-09-26 07:36:00,840,1569482520,4,1,7,2,269,0.0,15.5,0.0,0.0,780.0,900.0,720.0,720.0,780.0
12585,2019-09-26 10:53:00,2019-09-26 11:08:00,900,1569495180,4,1,10,2,269,0.0,23.1,0.0,1.0,840.0,780.0,900.0,720.0,720.0
12586,2019-09-26 11:40:00,2019-09-26 11:52:00,720,1569498000,4,1,11,2,269,0.0,23.5,0.0,1.0,900.0,840.0,780.0,900.0,720.0
12587,2019-09-26 11:50:00,2019-09-26 12:00:00,600,1569498600,4,1,11,2,269,0.0,23.5,0.0,1.0,720.0,900.0,840.0,780.0,900.0
12588,2019-09-26 12:46:00,2019-09-26 13:00:00,840,1569501960,4,1,12,2,269,0.0,24.2,0.0,1.0,600.0,720.0,900.0,840.0,780.0
12589,2019-09-26 13:01:00,2019-09-26 13:14:00,780,1569502860,4,1,13,2,269,0.0,24.2,0.0,1.0,840.0,600.0,720.0,900.0,840.0
12590,2019-09-26 13:55:00,2019-09-26 14:07:00,720,1569506100,4,1,13,2,269,0.0,25.0,0.0,1.0,780.0,840.0,600.0,720.0,900.0
12591,2019-09-26 16:09:00,2019-09-26 16:21:00,720,1569514140,4,1,16,2,269,0.0,23.35,0.0,1.0,720.0,780.0,840.0,600.0,720.0
12592,2019-09-26 16:57:00,2019-09-26 17:16:00,1140,1569517020,4,1,16,2,269,0.0,22.35,0.0,1.0,720.0,720.0,780.0,840.0,600.0
12593,2019-09-26 17:22:00,2019-09-26 17:33:00,660,1569518520,4,1,17,2,269,0.0,22.35,0.0,1.0,1140.0,720.0,720.0,780.0,840.0
12594,2019-09-26 17:50:00,2019-09-26 18:02:00,720,1569520200,4,1,17,2,269,0.0,21.35,0.0,1.0,660.0,1140.0,720.0,720.0,780.0
12595,2019-09-26 18:05:00,2019-09-26 18:15:00,600,1569521100,4,1,18,4,269,0.0,21.35,0.0,1.0,720.0,660.0,1140.0,720.0,720.0
12596,2019-09-26 18:30:00,2019-09-26 18:41:00,660,1569522600,4,1,18,4,269,0.0,21.35,0.0,1.0,600.0,720.0,660.0,1140.0,720.0
12597,2019-09-26 19:31:00,2019-09-26 19:42:00,660,1569526260,4,1,19,4,269,0.0,20.0,0.0,1.0,660.0,600.0,720.0,660.0,1140.0
12598,2019-09-26 19:52:00,2019-09-26 19:59:00,420,1569527520,4,1,19,4,269,0.0,20.0,0.0,1.0,660.0,660.0,600.0,720.0,660.0
12599,2019-09-26 20:59:00,2019-09-26 21:07:00,480,1569531540,4,1,20,4,269,0.0,19.75,0.0,1.0,420.0,660.0,660.0,600.0,720.0
12600,2019-09-26 21:55:00,2019-09-26 22:06:00,660,1569534900,4,1,21,4,269,0.0,19.75,0.0,1.0,480.0,420.0,660.0,660.0,600.0
12601,2019-09-26 22:41:00,2019-09-26 22:57:00,960,1569537660,4,1,22,4,269,0.0,19.6,0.0,1.0,660.0,480.0,420.0,660.0,660.0
12602,2019-09-26 23:14:00,2019-09-26 23:24:00,600,1569539640,4,1,23,4,269,0.0,19.6,0.0,1.0,960.0,660.0,480.0,420.0,660.0
12603,2019-09-26 23:40:00,2019-09-26 23:51:00,660,1569541200,4,1,23,4,269,0.0,19.450000000000003,0.0,1.0,600.0,960.0,660.0,480.0,420.0
12604,2019-09-25 06:37:00,2019-09-25 06:50:00,780,1569393420,3,1,6,2,268,0.0,13.95,0.0,0.0,660.0,600.0,960.0,660.0,480.0
12605,2019-09-25 07:54:00,2019-09-25 08:11:00,1020,1569398040,3,1,7,2,268,0.0,15.9,0.0,0.0,780.0,660.0,600.0,960.0,660.0
12606,2019-09-25 08:01:00,2019-09-25 08:13:00,720,1569398460,3,1,8,2,268,0.0,15.9,0.0,0.0,1020.0,780.0,660.0,600.0,960.0
12607,2019-09-25 08:31:00,2019-09-25 08:47:00,960,1569400260,3,1,8,2,268,0.0,18.6,0.0,1.0,720.0,1020.0,780.0,660.0,600.0
12608,2019-09-25 09:26:00,2019-09-25 09:37:00,660,1569403560,3,1,9,2,268,0.0,18.6,0.0,1.0,960.0,720.0,1020.0,780.0,660.0
12609,2019-09-25 10:53:00,2019-09-25 11:09:00,960,1569408780,3,1,10,2,268,0.0,22.05,0.0,1.0,660.0,960.0,720.0,1020.0,780.0
12610,2019-09-25 11:38:00,2019-09-25 11:51:00,780,1569411480,3,1,11,2,268,0.0,22.85,0.0,1.0,960.0,660.0,960.0,720.0,1020.0
12611,2019-09-25 11:50:00,2019-09-25 12:02:00,720,1569412200,3,1,11,2,268,0.0,22.85,0.0,1.0,780.0,960.0,660.0,960.0,720.0
12612,2019-09-25 12:14:00,2019-09-25 12:26:00,720,1569413640,3,1,12,2,268,0.0,22.85,0.0,1.0,720.0,780.0,960.0,660.0,960.0
12613,2019-09-25 12:46:00,2019-09-25 13:01:00,900,1569415560,3,1,12,2,268,0.0,23.5,0.0,1.0,720.0,720.0,780.0,960.0,660.0
12614,2019-09-25 13:02:00,2019-09-25 13:13:00,660,1569416520,3,1,13,2,268,0.0,23.5,0.0,1.0,900.0,720.0,720.0,780.0,960.0
12615,2019-09-25 13:55:00,2019-09-25 14:07:00,720,1569419700,3,1,13,2,268,0.0,23.55,0.0,1.0,660.0,900.0,720.0,720.0,780.0
