data_partida,DataFimm,tempo_viagem,partidaTimeStamp,dia_semana,tipo_dia,hora_dia,turno_dia,qtdDiasAno
2018-11-13 18:39:00,2018-11-13 18:58:00,1140,1542134340,2,1,18,4,317
2018-11-13 20:09:00,2018-11-13 20:24:00,900,1542139740,2,1,20,4,317
2018-11-13 20:48:00,2018-11-13 21:00:00,720,1542142080,2,1,20,4,317
2018-11-13 22:28:00,2018-11-13 22:45:00,1020,1542148080,2,1,22,4,317
2018-11-12 05:44:00,2018-11-12 06:01:00,1020,1542001440,1,1,5,2,316
2018-11-12 06:18:00,2018-11-12 06:29:00,660,1542003480,1,1,6,2,316
2018-11-12 06:32:00,2018-11-12 06:46:00,840,1542004320,1,1,6,2,316
2018-11-12 06:53:00,2018-11-12 07:05:00,720,1542005580,1,1,6,2,316
2018-11-12 07:12:00,2018-11-12 07:24:00,720,1542006720,1,1,7,2,316
2018-11-12 07:37:00,2018-11-12 07:52:00,900,1542008220,1,1,7,2,316
2018-11-12 07:46:00,2018-11-12 08:01:00,900,1542008760,1,1,7,2,316
2018-11-12 08:16:00,2018-11-12 08:35:00,1140,1542010560,1,1,8,2,316
2018-11-12 10:40:00,2018-11-12 10:55:00,900,1542019200,1,1,10,2,316
2018-11-12 11:26:00,2018-11-12 11:43:00,1020,1542021960,1,1,11,2,316
2018-11-12 12:03:00,2018-11-12 12:19:00,960,1542024180,1,1,12,2,316
2018-11-12 14:42:00,2018-11-12 14:55:00,780,1542033720,1,1,14,2,316
2018-11-12 15:57:00,2018-11-12 16:11:00,840,1542038220,1,1,15,2,316
2018-11-12 16:43:00,2018-11-12 17:02:00,1140,1542040980,1,1,16,2,316
2018-11-12 17:05:00,2018-11-12 17:24:00,1140,1542042300,1,1,17,2,316
2018-11-12 17:50:00,2018-11-12 18:07:00,1020,1542045000,1,1,17,2,316
2018-11-12 18:18:00,2018-11-12 18:35:00,1020,1542046680,1,1,18,4,316
2018-11-12 18:40:00,2018-11-12 19:00:00,1200,1542048000,1,1,18,4,316
2018-11-12 19:17:00,2018-11-12 19:32:00,900,1542050220,1,1,19,4,316
2018-11-12 19:39:00,2018-11-12 19:56:00,1020,1542051540,1,1,19,4,316
2018-11-12 20:46:00,2018-11-12 20:59:00,780,1542055560,1,1,20,4,316
2018-11-12 21:43:00,2018-11-12 21:54:00,660,1542058980,1,1,21,4,316
2018-11-12 23:02:00,2018-11-12 23:14:00,720,1542063720,1,1,23,4,316
2018-11-12 23:30:00,2018-11-12 23:44:00,840,1542065400,1,1,23,4,316
2018-11-13 00:13:00,2018-11-13 00:26:00,780,1542067980,2,1,0,1,317
2018-11-11 08:52:00,2018-11-11 09:08:00,960,1541926320,7,1,8,2,315
2018-11-11 11:59:00,2018-11-11 12:10:00,660,1541937540,7,1,11,2,315
2018-11-11 17:16:00,2018-11-11 17:32:00,960,1541956560,7,1,17,2,315
2018-11-11 22:50:00,2018-11-11 23:08:00,1080,1541976600,7,1,22,4,315
2018-11-10 05:47:00,2018-11-10 06:02:00,900,1541828820,6,1,5,2,314
2018-11-10 08:20:00,2018-11-10 08:36:00,960,1541838000,6,1,8,2,314
2018-11-10 11:10:00,2018-11-10 11:21:00,660,1541848200,6,1,11,2,314
2018-11-10 13:05:00,2018-11-10 13:19:00,840,1541855100,6,1,13,2,314
2018-11-10 16:34:00,2018-11-10 16:51:00,1020,1541867640,6,1,16,2,314
2018-11-11 00:44:00,2018-11-11 00:56:00,720,1541897040,7,1,0,1,315
2018-11-09 05:42:00,2018-11-09 06:00:00,1080,1541742120,5,1,5,2,313
2018-11-09 06:51:00,2018-11-09 07:01:00,600,1541746260,5,1,6,2,313
2018-11-09 07:38:00,2018-11-09 07:52:00,840,1541749080,5,1,7,2,313
2018-11-09 07:47:00,2018-11-09 08:05:00,1080,1541749620,5,1,7,2,313
2018-11-09 10:38:00,2018-11-09 10:56:00,1080,1541759880,5,1,10,2,313
2018-11-09 11:28:00,2018-11-09 11:41:00,780,1541762880,5,1,11,2,313
2018-11-09 11:46:00,2018-11-09 12:01:00,900,1541763960,5,1,11,2,313
2018-11-09 12:03:00,2018-11-09 12:17:00,840,1541764980,5,1,12,2,313
2018-11-09 12:30:00,2018-11-09 12:49:00,1140,1541766600,5,1,12,2,313
2018-11-09 13:35:00,2018-11-09 13:55:00,1200,1541770500,5,1,13,2,313
2018-11-09 14:44:00,2018-11-09 14:58:00,840,1541774640,5,1,14,2,313
2018-11-09 15:53:00,2018-11-09 16:08:00,900,1541778780,5,1,15,2,313
2018-11-09 16:43:00,2018-11-09 16:59:00,960,1541781780,5,1,16,2,313
2018-11-09 17:04:00,2018-11-09 17:23:00,1140,1541783040,5,1,17,2,313
2018-11-09 17:48:00,2018-11-09 18:06:00,1080,1541785680,5,1,17,2,313
2018-11-09 18:19:00,2018-11-09 18:35:00,960,1541787540,5,1,18,4,313
2018-11-09 19:15:00,2018-11-09 19:30:00,900,1541790900,5,1,19,4,313
2018-11-09 19:40:00,2018-11-09 19:56:00,960,1541792400,5,1,19,4,313
2018-11-09 20:46:00,2018-11-09 20:59:00,780,1541796360,5,1,20,4,313
2018-11-09 22:28:00,2018-11-09 22:44:00,960,1541802480,5,1,22,4,313
2018-11-09 23:00:00,2018-11-09 23:14:00,840,1541804400,5,1,23,4,313
2018-11-09 23:30:00,2018-11-09 23:44:00,840,1541806200,5,1,23,4,313
2018-11-08 05:43:00,2018-11-08 05:59:00,960,1541655780,4,1,5,2,312
2018-11-08 06:14:00,2018-11-08 06:29:00,900,1541657640,4,1,6,2,312
2018-11-08 09:14:00,2018-11-08 09:28:00,840,1541668440,4,1,9,2,312
2018-11-08 10:47:00,2018-11-08 11:02:00,900,1541674020,4,1,10,2,312
2018-11-08 11:26:00,2018-11-08 11:40:00,840,1541676360,4,1,11,2,312
2018-11-08 12:05:00,2018-11-08 12:19:00,840,1541678700,4,1,12,2,312
2018-11-08 12:46:00,2018-11-08 13:06:00,1200,1541681160,4,1,12,2,312
2018-11-08 13:32:00,2018-11-08 13:53:00,1260,1541683920,4,1,13,2,312
2018-11-08 14:42:00,2018-11-08 14:59:00,1020,1541688120,4,1,14,2,312
2018-11-08 15:53:00,2018-11-08 16:08:00,900,1541692380,4,1,15,2,312
2018-11-08 16:42:00,2018-11-08 16:59:00,1020,1541695320,4,1,16,2,312
2018-11-08 19:19:00,2018-11-08 19:33:00,840,1541704740,4,1,19,4,312
2018-11-08 19:42:00,2018-11-08 20:00:00,1080,1541706120,4,1,19,4,312
2018-11-08 20:46:00,2018-11-08 20:59:00,780,1541709960,4,1,20,4,312
2018-11-08 22:55:00,2018-11-08 23:14:00,1140,1541717700,4,1,22,4,312
2018-11-08 23:29:00,2018-11-08 23:43:00,840,1541719740,4,1,23,4,312
2018-11-09 00:15:00,2018-11-09 00:28:00,780,1541722500,5,1,0,1,313
2018-11-07 06:52:00,2018-11-07 07:05:00,780,1541573520,3,1,6,2,311
2018-11-07 07:11:00,2018-11-07 07:25:00,840,1541574660,3,1,7,2,311
2018-11-07 07:38:00,2018-11-07 07:52:00,840,1541576280,3,1,7,2,311
2018-11-07 09:17:00,2018-11-07 09:28:00,660,1541582220,3,1,9,2,311
2018-11-07 11:38:00,2018-11-07 11:54:00,960,1541590680,3,1,11,2,311
2018-11-07 11:47:00,2018-11-07 12:01:00,840,1541591220,3,1,11,2,311
2018-11-07 12:04:00,2018-11-07 12:20:00,960,1541592240,3,1,12,2,311
2018-11-07 13:38:00,2018-11-07 13:55:00,1020,1541597880,3,1,13,2,311
2018-11-07 14:44:00,2018-11-07 14:58:00,840,1541601840,3,1,14,2,311
2018-11-07 16:43:00,2018-11-07 17:00:00,1020,1541608980,3,1,16,2,311
2018-11-07 17:03:00,2018-11-07 17:22:00,1140,1541610180,3,1,17,2,311
2018-11-07 17:37:00,2018-11-07 17:54:00,1020,1541612220,3,1,17,2,311
2018-11-07 17:47:00,2018-11-07 18:05:00,1080,1541612820,3,1,17,2,311
2018-11-07 18:18:00,2018-11-07 18:34:00,960,1541614680,3,1,18,4,311
2018-11-07 18:39:00,2018-11-07 18:59:00,1200,1541615940,3,1,18,4,311
2018-11-07 20:08:00,2018-11-07 20:24:00,960,1541621280,3,1,20,4,311
2018-11-07 20:45:00,2018-11-07 21:00:00,900,1541623500,3,1,20,4,311
2018-11-07 21:42:00,2018-11-07 21:54:00,720,1541626920,3,1,21,4,311
2018-11-07 23:04:00,2018-11-07 23:13:00,540,1541631840,3,1,23,4,311
2018-11-07 23:27:00,2018-11-07 23:42:00,900,1541633220,3,1,23,4,311
2018-11-06 05:45:00,2018-11-06 06:01:00,960,1541483100,2,1,5,2,310
2018-11-06 06:19:00,2018-11-06 06:29:00,600,1541485140,2,1,6,2,310
2018-11-06 06:52:00,2018-11-06 07:03:00,660,1541487120,2,1,6,2,310
2018-11-06 11:39:00,2018-11-06 11:53:00,840,1541504340,2,1,11,2,310
2018-11-06 12:32:00,2018-11-06 12:47:00,900,1541507520,2,1,12,2,310
2018-11-06 13:36:00,2018-11-06 13:54:00,1080,1541511360,2,1,13,2,310
2018-11-06 14:41:00,2018-11-06 14:58:00,1020,1541515260,2,1,14,2,310
2018-11-06 15:51:00,2018-11-06 16:10:00,1140,1541519460,2,1,15,2,310
2018-11-06 17:06:00,2018-11-06 17:24:00,1080,1541523960,2,1,17,2,310
2018-11-06 18:18:00,2018-11-06 18:34:00,960,1541528280,2,1,18,4,310
2018-11-06 18:41:00,2018-11-06 18:59:00,1080,1541529660,2,1,18,4,310
2018-11-06 19:36:00,2018-11-06 19:55:00,1140,1541532960,2,1,19,4,310
2018-11-06 20:44:00,2018-11-06 20:59:00,900,1541537040,2,1,20,4,310
2018-11-06 22:28:00,2018-11-06 22:45:00,1020,1541543280,2,1,22,4,310
2018-11-06 22:58:00,2018-11-06 23:16:00,1080,1541545080,2,1,22,4,310
2018-11-07 00:09:00,2018-11-07 00:30:00,1260,1541549340,3,1,0,1,311
2018-11-05 05:45:00,2018-11-05 06:01:00,960,1541396700,1,1,5,2,309
2018-11-05 06:18:00,2018-11-05 06:29:00,660,1541398680,1,1,6,2,309
2018-11-05 06:32:00,2018-11-05 06:46:00,840,1541399520,1,1,6,2,309
2018-11-05 06:51:00,2018-11-05 07:03:00,720,1541400660,1,1,6,2,309
2018-11-05 07:37:00,2018-11-05 07:53:00,960,1541403420,1,1,7,2,309
2018-11-05 07:45:00,2018-11-05 08:03:00,1080,1541403900,1,1,7,2,309
2018-11-05 09:15:00,2018-11-05 09:30:00,900,1541409300,1,1,9,2,309
2018-11-05 10:40:00,2018-11-05 10:55:00,900,1541414400,1,1,10,2,309
2018-11-05 11:23:00,2018-11-05 11:40:00,1020,1541416980,1,1,11,2,309
2018-11-05 11:48:00,2018-11-05 12:01:00,780,1541418480,1,1,11,2,309
2018-11-05 13:39:00,2018-11-05 13:56:00,1020,1541425140,1,1,13,2,309
2018-11-05 15:51:00,2018-11-05 16:10:00,1140,1541433060,1,1,15,2,309
2018-11-05 17:39:00,2018-11-05 17:54:00,900,1541439540,1,1,17,2,309
2018-11-05 17:45:00,2018-11-05 18:04:00,1140,1541439900,1,1,17,2,309
2018-11-05 18:43:00,2018-11-05 19:00:00,1020,1541443380,1,1,18,4,309
2018-11-05 19:17:00,2018-11-05 19:35:00,1080,1541445420,1,1,19,4,309
2018-11-05 19:37:00,2018-11-05 19:57:00,1200,1541446620,1,1,19,4,309
2018-11-05 20:45:00,2018-11-05 21:02:00,1020,1541450700,1,1,20,4,309
2018-11-05 21:42:00,2018-11-05 21:55:00,780,1541454120,1,1,21,4,309
2018-11-05 22:28:00,2018-11-05 22:44:00,960,1541456880,1,1,22,4,309
2018-11-05 22:55:00,2018-11-05 23:14:00,1140,1541458500,1,1,22,4,309
2018-11-05 23:31:00,2018-11-05 23:43:00,720,1541460660,1,1,23,4,309
2018-11-04 06:16:00,2018-11-04 06:30:00,840,1541312160,7,1,6,2,308
2018-11-04 08:54:00,2018-11-04 09:09:00,900,1541321640,7,1,8,2,308
2018-11-04 10:36:00,2018-11-04 10:48:00,720,1541327760,7,1,10,2,308
2018-11-04 13:43:00,2018-11-04 13:54:00,660,1541338980,7,1,13,2,308
2018-11-04 18:48:00,2018-11-04 19:03:00,900,1541357280,7,1,18,4,308
2018-11-05 00:36:00,2018-11-05 00:50:00,840,1541378160,1,1,0,1,309
2018-11-03 07:51:00,2018-11-03 08:02:00,660,1541231460,6,1,7,2,307
2018-11-03 08:21:00,2018-11-03 08:37:00,960,1541233260,6,1,8,2,307
2018-11-03 09:50:00,2018-11-03 10:04:00,840,1541238600,6,1,9,2,307
2018-11-03 11:10:00,2018-11-03 11:22:00,720,1541243400,6,1,11,2,307
2018-11-03 13:05:00,2018-11-03 13:17:00,720,1541250300,6,1,13,2,307
2018-11-03 15:29:00,2018-11-03 15:49:00,1200,1541258940,6,1,15,2,307
2018-11-03 18:14:00,2018-11-03 18:35:00,1260,1541268840,6,1,18,4,307
2018-11-03 20:31:00,2018-11-03 20:47:00,960,1541277060,6,1,20,4,307
2018-11-03 22:45:00,2018-11-03 22:59:00,840,1541285100,6,1,22,4,307
2018-11-04 00:44:00,2018-11-04 00:54:00,600,1541292240,7,1,0,1,308
2018-11-02 06:18:00,2018-11-02 06:31:00,780,1541139480,5,1,6,2,306
2018-11-02 07:38:00,2018-11-02 07:49:00,660,1541144280,5,1,7,2,306
2018-11-02 10:38:00,2018-11-02 10:50:00,720,1541155080,5,1,10,2,306
2018-11-02 17:19:00,2018-11-02 17:36:00,1020,1541179140,5,1,17,2,306
2018-11-02 18:46:00,2018-11-02 19:05:00,1140,1541184360,5,1,18,4,306
2018-11-01 05:46:00,2018-11-01 06:01:00,900,1541051160,4,1,5,2,305
2018-11-01 06:17:00,2018-11-01 06:30:00,780,1541053020,4,1,6,2,305
2018-11-01 06:53:00,2018-11-01 07:04:00,660,1541055180,4,1,6,2,305
2018-11-01 07:38:00,2018-11-01 07:54:00,960,1541057880,4,1,7,2,305
2018-11-01 07:51:00,2018-11-01 08:03:00,720,1541058660,4,1,7,2,305
2018-11-01 11:38:00,2018-11-01 11:56:00,1080,1541072280,4,1,11,2,305
2018-11-01 11:48:00,2018-11-01 12:02:00,840,1541072880,4,1,11,2,305
2018-11-01 12:33:00,2018-11-01 12:47:00,840,1541075580,4,1,12,2,305
2018-11-01 14:36:00,2018-11-01 14:57:00,1260,1541082960,4,1,14,2,305
2018-11-01 16:43:00,2018-11-01 17:00:00,1020,1541090580,4,1,16,2,305
2018-11-01 17:04:00,2018-11-01 17:24:00,1200,1541091840,4,1,17,2,305
2018-11-01 17:52:00,2018-11-01 18:06:00,840,1541094720,4,1,17,2,305
2018-11-01 18:20:00,2018-11-01 18:33:00,780,1541096400,4,1,18,4,305
2018-11-01 19:14:00,2018-11-01 19:32:00,1080,1541099640,4,1,19,4,305
2018-11-01 20:10:00,2018-11-01 20:29:00,1140,1541103000,4,1,20,4,305
2018-11-01 20:45:00,2018-11-01 21:00:00,900,1541105100,4,1,20,4,305
2018-11-01 21:45:00,2018-11-01 21:58:00,780,1541108700,4,1,21,4,305
2018-11-01 22:55:00,2018-11-01 23:15:00,1200,1541112900,4,1,22,4,305
2019-10-31 07:53:00,2019-10-31 08:11:00,1080,1572508380,4,1,7,2,304
2019-10-31 14:53:00,2019-10-31 15:10:00,1020,1572533580,4,1,14,2,304
2019-10-31 05:30:00,2019-10-31 05:44:00,840,1572499800,4,1,5,2,304
2019-10-31 05:59:00,2019-10-31 06:14:00,900,1572501540,4,1,5,2,304
2019-10-31 06:29:00,2019-10-31 06:44:00,900,1572503340,4,1,6,2,304
2019-10-31 06:37:00,2019-10-31 06:52:00,900,1572503820,4,1,6,2,304
2019-10-31 07:00:00,2019-10-31 07:18:00,1080,1572505200,4,1,7,2,304
2019-10-31 07:25:00,2019-10-31 07:40:00,900,1572506700,4,1,7,2,304
2019-10-31 07:59:00,2019-10-31 08:12:00,780,1572508740,4,1,7,2,304
2019-10-31 08:33:00,2019-10-31 08:47:00,840,1572510780,4,1,8,2,304
2019-10-31 09:24:00,2019-10-31 09:38:00,840,1572513840,4,1,9,2,304
2019-10-31 10:54:00,2019-10-31 11:08:00,840,1572519240,4,1,10,2,304
2019-10-31 11:40:00,2019-10-31 11:53:00,780,1572522000,4,1,11,2,304
2019-10-31 11:59:00,2019-10-31 12:19:00,1200,1572523140,4,1,11,2,304
2019-10-31 12:15:00,2019-10-31 12:30:00,900,1572524100,4,1,12,2,304
2019-10-31 12:47:00,2019-10-31 13:02:00,900,1572526020,4,1,12,2,304
2019-10-31 13:03:00,2019-10-31 13:16:00,780,1572526980,4,1,13,2,304
2019-10-31 13:56:00,2019-10-31 14:08:00,720,1572530160,4,1,13,2,304
2019-10-31 16:58:00,2019-10-31 17:15:00,1020,1572541080,4,1,16,2,304
2019-10-31 17:50:00,2019-10-31 18:02:00,720,1572544200,4,1,17,2,304
2019-10-31 18:07:00,2019-10-31 18:19:00,720,1572545220,4,1,18,4,304
2019-10-31 18:33:00,2019-10-31 18:46:00,780,1572546780,4,1,18,4,304
2019-10-31 18:59:00,2019-10-31 19:10:00,660,1572548340,4,1,18,4,304
2019-10-31 19:31:00,2019-10-31 19:42:00,660,1572550260,4,1,19,4,304
2019-10-31 20:23:00,2019-10-31 20:35:00,720,1572553380,4,1,20,4,304
2019-10-31 21:01:00,2019-10-31 21:10:00,540,1572555660,4,1,21,4,304
2019-10-31 21:54:00,2019-10-31 22:05:00,660,1572558840,4,1,21,4,304
2019-10-31 22:46:00,2019-10-31 22:54:00,480,1572561960,4,1,22,4,304
2019-10-31 23:16:00,2019-10-31 23:23:00,420,1572563760,4,1,23,4,304
2019-10-30 05:30:00,2019-10-30 05:41:00,660,1572413400,3,1,5,2,303
2019-10-30 06:00:00,2019-10-30 06:11:00,660,1572415200,3,1,6,2,303
2019-10-30 06:27:00,2019-10-30 06:47:00,1200,1572416820,3,1,6,2,303
2019-10-30 06:37:00,2019-10-30 06:53:00,960,1572417420,3,1,6,2,303
2019-10-30 07:02:00,2019-10-30 07:20:00,1080,1572418920,3,1,7,2,303
2019-10-30 07:23:00,2019-10-30 07:39:00,960,1572420180,3,1,7,2,303
2019-10-30 07:58:00,2019-10-30 08:16:00,1080,1572422280,3,1,7,2,303
2019-10-30 08:33:00,2019-10-30 08:46:00,780,1572424380,3,1,8,2,303
2019-10-30 09:24:00,2019-10-30 09:38:00,840,1572427440,3,1,9,2,303
2019-10-30 10:53:00,2019-10-30 11:08:00,900,1572432780,3,1,10,2,303
2019-10-30 11:39:00,2019-10-30 11:54:00,900,1572435540,3,1,11,2,303
2019-10-30 11:51:00,2019-10-30 12:00:00,540,1572436260,3,1,11,2,303
2019-10-30 12:13:00,2019-10-30 12:28:00,900,1572437580,3,1,12,2,303
2019-10-30 12:49:00,2019-10-30 13:03:00,840,1572439740,3,1,12,2,303
2019-10-30 13:03:00,2019-10-30 13:16:00,780,1572440580,3,1,13,2,303
2019-10-30 14:56:00,2019-10-30 15:12:00,960,1572447360,3,1,14,2,303
2019-10-30 16:09:00,2019-10-30 16:22:00,780,1572451740,3,1,16,2,303
2019-10-30 16:58:00,2019-10-30 17:13:00,900,1572454680,3,1,16,2,303
2019-10-30 17:23:00,2019-10-30 17:37:00,840,1572456180,3,1,17,2,303
2019-10-30 17:52:00,2019-10-30 18:04:00,720,1572457920,3,1,17,2,303
2019-10-30 18:06:00,2019-10-30 18:18:00,720,1572458760,3,1,18,4,303
2019-10-30 18:34:00,2019-10-30 18:47:00,780,1572460440,3,1,18,4,303
2019-10-30 19:01:00,2019-10-30 19:12:00,660,1572462060,3,1,19,4,303
2019-10-30 19:30:00,2019-10-30 19:40:00,600,1572463800,3,1,19,4,303
2019-10-30 20:21:00,2019-10-30 20:33:00,720,1572466860,3,1,20,4,303
2019-10-30 21:01:00,2019-10-30 21:10:00,540,1572469260,3,1,21,4,303
2019-10-30 21:54:00,2019-10-30 22:06:00,720,1572472440,3,1,21,4,303
2019-10-30 23:12:00,2019-10-30 23:21:00,540,1572477120,3,1,23,4,303
2019-10-30 23:44:00,2019-10-30 23:52:00,480,1572479040,3,1,23,4,303
2019-10-29 05:59:00,2019-10-29 06:12:00,780,1572328740,2,1,5,2,302
2019-10-29 06:30:00,2019-10-29 06:47:00,1020,1572330600,2,1,6,2,302
2019-10-29 06:37:00,2019-10-29 06:50:00,780,1572331020,2,1,6,2,302
2019-10-29 07:03:00,2019-10-29 07:20:00,1020,1572332580,2,1,7,2,302
2019-10-29 07:26:00,2019-10-29 07:42:00,960,1572333960,2,1,7,2,302
2019-10-29 09:24:00,2019-10-29 09:37:00,780,1572341040,2,1,9,2,302
2019-10-29 10:55:00,2019-10-29 11:08:00,780,1572346500,2,1,10,2,302
2019-10-29 11:39:00,2019-10-29 11:53:00,840,1572349140,2,1,11,2,302
2019-10-29 11:50:00,2019-10-29 11:59:00,540,1572349800,2,1,11,2,302
2019-10-29 11:58:00,2019-10-29 12:19:00,1260,1572350280,2,1,11,2,302
2019-10-29 12:14:00,2019-10-29 12:30:00,960,1572351240,2,1,12,2,302
2019-10-29 12:48:00,2019-10-29 13:02:00,840,1572353280,2,1,12,2,302
2019-10-29 13:05:00,2019-10-29 13:18:00,780,1572354300,2,1,13,2,302
2019-10-29 13:55:00,2019-10-29 14:07:00,720,1572357300,2,1,13,2,302
2019-10-29 14:55:00,2019-10-29 15:11:00,960,1572360900,2,1,14,2,302
2019-10-29 16:09:00,2019-10-29 16:22:00,780,1572365340,2,1,16,2,302
2019-10-29 16:56:00,2019-10-29 17:14:00,1080,1572368160,2,1,16,2,302
2019-10-29 17:50:00,2019-10-29 18:01:00,660,1572371400,2,1,17,2,302
2019-10-29 18:32:00,2019-10-29 18:47:00,900,1572373920,2,1,18,4,302
2019-10-29 18:59:00,2019-10-29 19:10:00,660,1572375540,2,1,18,4,302
2019-10-29 19:31:00,2019-10-29 19:41:00,600,1572377460,2,1,19,4,302
2019-10-29 19:53:00,2019-10-29 20:01:00,480,1572378780,2,1,19,4,302
2019-10-29 20:22:00,2019-10-29 20:32:00,600,1572380520,2,1,20,4,302
2019-10-29 21:01:00,2019-10-29 21:10:00,540,1572382860,2,1,21,4,302
2019-10-29 21:55:00,2019-10-29 22:06:00,660,1572386100,2,1,21,4,302
2019-10-29 22:45:00,2019-10-29 22:54:00,540,1572389100,2,1,22,4,302
2019-10-29 23:42:00,2019-10-29 23:52:00,600,1572392520,2,1,23,4,302
2019-10-28 05:30:00,2019-10-28 05:40:00,600,1572240600,1,1,5,2,301
2019-10-28 06:00:00,2019-10-28 06:10:00,600,1572242400,1,1,6,2,301
2019-10-28 06:28:00,2019-10-28 06:43:00,900,1572244080,1,1,6,2,301
2019-10-28 07:01:00,2019-10-28 07:18:00,1020,1572246060,1,1,7,2,301
2019-10-28 07:25:00,2019-10-28 07:39:00,840,1572247500,1,1,7,2,301
2019-10-28 07:52:00,2019-10-28 08:06:00,840,1572249120,1,1,7,2,301
2019-10-28 08:04:00,2019-10-28 08:14:00,600,1572249840,1,1,8,2,301
2019-10-28 08:32:00,2019-10-28 08:46:00,840,1572251520,1,1,8,2,301
2019-10-28 09:23:00,2019-10-28 09:37:00,840,1572254580,1,1,9,2,301
2019-10-28 10:54:00,2019-10-28 11:06:00,720,1572260040,1,1,10,2,301
2019-10-28 11:39:00,2019-10-28 11:52:00,780,1572262740,1,1,11,2,301
2019-10-28 11:49:00,2019-10-28 12:00:00,660,1572263340,1,1,11,2,301
2019-10-28 11:59:00,2019-10-28 12:19:00,1200,1572263940,1,1,11,2,301
2019-10-28 12:47:00,2019-10-28 13:00:00,780,1572266820,1,1,12,2,301
2019-10-28 13:04:00,2019-10-28 13:17:00,780,1572267840,1,1,13,2,301
2019-10-28 13:54:00,2019-10-28 14:08:00,840,1572270840,1,1,13,2,301
2019-10-28 14:56:00,2019-10-28 15:11:00,900,1572274560,1,1,14,2,301
2019-10-28 16:10:00,2019-10-28 16:22:00,720,1572279000,1,1,16,2,301
2019-10-28 17:22:00,2019-10-28 17:34:00,720,1572283320,1,1,17,2,301
2019-10-28 17:53:00,2019-10-28 18:06:00,780,1572285180,1,1,17,2,301
2019-10-28 18:59:00,2019-10-28 19:11:00,720,1572289140,1,1,18,4,301
2019-10-28 19:31:00,2019-10-28 19:42:00,660,1572291060,1,1,19,4,301
2019-10-28 19:53:00,2019-10-28 20:01:00,480,1572292380,1,1,19,4,301
2019-10-28 21:54:00,2019-10-28 22:05:00,660,1572299640,1,1,21,4,301
2019-10-28 22:45:00,2019-10-28 22:55:00,600,1572302700,1,1,22,4,301
2019-10-28 23:12:00,2019-10-28 23:21:00,540,1572304320,1,1,23,4,301
2019-10-28 23:42:00,2019-10-28 23:52:00,600,1572306120,1,1,23,4,301
2019-10-27 05:32:00,2019-10-27 05:39:00,420,1572154320,7,1,5,2,300
2019-10-27 06:30:00,2019-10-27 06:40:00,600,1572157800,7,1,6,2,300
2019-10-27 07:46:00,2019-10-27 07:57:00,660,1572162360,7,1,7,2,300
2019-10-27 09:06:00,2019-10-27 09:16:00,600,1572167160,7,1,9,2,300
2019-10-27 10:49:00,2019-10-27 11:01:00,720,1572173340,7,1,10,2,300
2019-10-27 13:49:00,2019-10-27 14:00:00,660,1572184140,7,1,13,2,300
2019-10-27 17:34:00,2019-10-27 17:44:00,600,1572197640,7,1,17,2,300
2019-10-27 19:00:00,2019-10-27 19:11:00,660,1572202800,7,1,19,4,300
2019-10-27 20:39:00,2019-10-27 20:48:00,540,1572208740,7,1,20,4,300
2019-10-27 23:07:00,2019-10-27 23:16:00,540,1572217620,7,1,23,4,300
2019-10-26 05:29:00,2019-10-26 05:40:00,660,1572067740,6,1,5,2,299
2019-10-26 06:00:00,2019-10-26 06:15:00,900,1572069600,6,1,6,2,299
2019-10-26 08:03:00,2019-10-26 08:16:00,780,1572076980,6,1,8,2,299
2019-10-26 08:35:00,2019-10-26 08:48:00,780,1572078900,6,1,8,2,299
2019-10-26 10:01:00,2019-10-26 10:15:00,840,1572084060,6,1,10,2,299
2019-10-26 11:23:00,2019-10-26 11:33:00,600,1572088980,6,1,11,2,299
2019-10-26 12:31:00,2019-10-26 12:41:00,600,1572093060,6,1,12,2,299
2019-10-26 15:47:00,2019-10-26 15:59:00,720,1572104820,6,1,15,2,299
2019-10-26 16:48:00,2019-10-26 17:00:00,720,1572108480,6,1,16,2,299
2019-10-26 18:32:00,2019-10-26 18:45:00,780,1572114720,6,1,18,4,299
2019-10-26 22:58:00,2019-10-26 23:07:00,540,1572130680,6,1,22,4,299
2019-10-25 05:30:00,2019-10-25 05:41:00,660,1571981400,5,1,5,2,298
2019-10-25 06:00:00,2019-10-25 06:12:00,720,1571983200,5,1,6,2,298
2019-10-25 06:28:00,2019-10-25 06:45:00,1020,1571984880,5,1,6,2,298
2019-10-25 06:37:00,2019-10-25 06:52:00,900,1571985420,5,1,6,2,298
2019-10-25 07:02:00,2019-10-25 07:20:00,1080,1571986920,5,1,7,2,298
2019-10-25 07:24:00,2019-10-25 07:41:00,1020,1571988240,5,1,7,2,298
2019-10-25 07:53:00,2019-10-25 08:07:00,840,1571989980,5,1,7,2,298
2019-10-25 08:01:00,2019-10-25 08:14:00,780,1571990460,5,1,8,2,298
2019-10-25 08:32:00,2019-10-25 08:50:00,1080,1571992320,5,1,8,2,298
2019-10-25 09:24:00,2019-10-25 09:37:00,780,1571995440,5,1,9,2,298
2019-10-25 10:53:00,2019-10-25 11:08:00,900,1572000780,5,1,10,2,298
2019-10-25 11:38:00,2019-10-25 11:52:00,840,1572003480,5,1,11,2,298
2019-10-25 11:51:00,2019-10-25 12:00:00,540,1572004260,5,1,11,2,298
2019-10-25 12:15:00,2019-10-25 12:29:00,840,1572005700,5,1,12,2,298
