,DataIni,HoraIni,DataFim,HoraFim,Sentido,Linha,NoVeículo,DuraçãoViagem,TotalGiros,KmPerc,Segundos
84866,1553558400000,12:48:00,1553558400000,13:00:00,Ida,270,1493,00:12:00,22,5.04,720.0
84871,1553558400000,17:00:00,1553558400000,17:20:00,Ida,270,1489,00:20:00,70,5.04,1200.0
84872,1553558400000,17:23:00,1553558400000,17:37:00,Ida,270,1535,00:14:00,11,5.04,840.0
84873,1553558400000,17:53:00,1553558400000,18:07:00,Ida,270,1419,00:14:00,23,5.04,840.0
84874,1553558400000,18:03:00,1553558400000,18:16:00,Ida,270,1561,00:13:00,13,5.04,780.0
84875,1553558400000,18:33:00,1553558400000,18:46:00,Ida,270,11571,00:13:00,11,5.04,780.0
84876,1553558400000,19:00:00,1553558400000,19:10:00,Ida,270,1491,00:10:00,2,5.04,600.0
84877,1553558400000,19:33:00,1553558400000,19:42:00,Ida,270,1491,00:09:00,0,5.04,540.0
84878,1553558400000,19:54:00,1553558400000,20:06:00,Ida,270,1493,00:12:00,4,5.04,720.0
84879,1553558400000,20:28:00,1553558400000,20:39:00,Ida,270,1493,00:11:00,2,5.04,660.0
84882,1553558400000,22:44:00,1553558400000,22:55:00,Ida,270,1529,00:11:00,0,5.04,660.0
84886,1553472000000,05:30:00,1553472000000,05:46:00,Ida,270,1559,00:16:00,42,5.04,960.0
84887,1553472000000,06:00:00,1553472000000,06:19:00,Ida,270,1461,00:19:00,72,5.04,1140.0
84888,1553472000000,06:30:00,1553472000000,06:47:00,Ida,270,11639,00:17:00,54,5.04,1020.0
84895,1553472000000,09:28:00,1553472000000,09:40:00,Ida,270,1493,00:12:00,21,5.04,720.0
84896,1553472000000,10:55:00,1553472000000,11:07:00,Ida,270,1493,00:12:00,16,5.04,720.0
84898,1553472000000,11:52:00,1553472000000,12:06:00,Ida,270,11573,00:14:00,22,5.04,840.0
84900,1553472000000,12:18:00,1553472000000,12:32:00,Ida,270,1497,00:14:00,33,5.04,840.0
84902,1553472000000,13:08:00,1553472000000,13:24:00,Ida,270,1497,00:16:00,38,5.04,960.0
84905,1553472000000,16:09:00,1553472000000,16:25:00,Ida,270,11623,00:16:00,31,5.04,960.0
84906,1553472000000,16:57:00,1553472000000,17:18:00,Ida,270,11573,00:21:00,79,5.04,1260.0
84907,1553472000000,17:25:00,1553472000000,17:38:00,Ida,270,1497,00:13:00,12,5.04,780.0
84908,1553472000000,17:52:00,1553472000000,18:06:00,Ida,270,11599,00:14:00,23,5.04,840.0
84916,1553472000000,21:57:00,1553472000000,22:11:00,Ida,270,11685,00:14:00,3,5.04,840.0
84917,1553472000000,22:44:00,1553472000000,22:55:00,Ida,270,1497,00:11:00,3,5.04,660.0
84918,1553472000000,23:14:00,1553472000000,23:24:00,Ida,270,1471,00:10:00,1,5.04,600.0
84919,1553472000000,23:43:00,1553472000000,23:52:00,Ida,270,1471,00:09:00,1,5.04,540.0
84920,1553385600000,05:30:00,1553385600000,05:40:00,Ida,270,11663,00:10:00,8,5.04,600.0
84922,1553385600000,07:49:00,1553385600000,08:04:00,Ida,270,11643,00:15:00,19,5.04,900.0
84923,1553385600000,09:11:00,1553385600000,09:25:00,Ida,270,11667,00:14:00,12,5.04,840.0
84924,1553385600000,10:48:00,1553385600000,10:58:00,Ida,270,11635,00:10:00,11,5.04,600.0
84926,1553385600000,13:53:00,1553385600000,14:06:00,Ida,270,1561,00:13:00,11,5.04,780.0
84927,1553385600000,15:57:00,1553385600000,16:08:00,Ida,270,11643,00:11:00,12,5.04,660.0
84928,1553385600000,17:34:00,1553385600000,17:48:00,Ida,270,11635,00:14:00,9,5.04,840.0
84929,1553385600000,19:07:00,1553385600000,19:20:00,Ida,270,11627,00:13:00,13,5.04,780.0
84932,1553299200000,05:30:00,1553299200000,05:42:00,Ida,270,11663,00:12:00,17,5.04,720.0
84933,1553299200000,06:30:00,1553299200000,06:43:00,Ida,270,11643,00:13:00,12,5.04,780.0
84935,1553299200000,09:09:00,1553299200000,09:24:00,Ida,270,11667,00:15:00,17,5.04,900.0
84937,1553299200000,12:13:00,1553299200000,12:25:00,Ida,270,1485,00:12:00,15,5.04,720.0
84939,1553299200000,15:57:00,1553299200000,16:10:00,Ida,270,11621,00:13:00,13,5.04,780.0
84940,1553299200000,17:33:00,1553299200000,17:47:00,Ida,270,1563,00:14:00,18,5.04,840.0
84941,1553299200000,19:06:00,1553299200000,19:22:00,Ida,270,11627,00:16:00,5,5.04,960.0
84942,1553299200000,20:42:00,1553299200000,20:54:00,Ida,270,1523,00:12:00,8,5.04,720.0
84943,1553299200000,23:08:00,1553299200000,23:20:00,Ida,270,11661,00:12:00,3,5.04,720.0
84945,1553212800000,05:30:00,1553212800000,05:45:00,Ida,270,1559,00:15:00,42,5.04,900.0
84947,1553212800000,06:31:00,1553212800000,06:48:00,Ida,270,11637,00:17:00,57,5.04,1020.0
84948,1553212800000,06:46:00,1553212800000,07:01:00,Ida,270,11669,00:15:00,28,5.04,900.0
84949,1553212800000,07:03:00,1553212800000,07:19:00,Ida,270,11637,00:16:00,48,5.04,960.0
84950,1553212800000,07:27:00,1553212800000,07:45:00,Ida,270,11681,00:18:00,58,5.04,1080.0
84951,1553212800000,07:53:00,1553212800000,08:09:00,Ida,270,11591,00:16:00,31,5.04,960.0
84952,1553212800000,08:03:00,1553212800000,08:18:00,Ida,270,11681,00:15:00,14,5.04,900.0
84953,1553212800000,08:34:00,1553212800000,08:50:00,Ida,270,1535,00:16:00,44,5.04,960.0
84954,1553212800000,09:29:00,1553212800000,09:45:00,Ida,270,11569,00:16:00,27,5.04,960.0
84956,1553212800000,11:37:00,1553212800000,11:54:00,Ida,270,11653,00:17:00,27,5.04,1020.0
84957,1553212800000,11:54:00,1553212800000,12:07:00,Ida,270,11641,00:13:00,15,5.04,780.0
84958,1553212800000,12:01:00,1553212800000,12:19:00,Ida,270,1421,00:18:00,83,5.04,1080.0
84959,1553212800000,12:16:00,1553212800000,12:31:00,Ida,270,1559,00:15:00,34,5.04,900.0
84960,1553212800000,12:50:00,1553212800000,13:07:00,Ida,270,11649,00:17:00,35,5.04,1020.0
84961,1553212800000,13:05:00,1553212800000,13:17:00,Ida,270,1541,00:12:00,21,5.04,720.0
84962,1553212800000,13:55:00,1553212800000,14:09:00,Ida,270,11603,00:14:00,29,5.04,840.0
84966,1553212800000,17:25:00,1553212800000,17:38:00,Ida,270,11643,00:13:00,11,5.04,780.0
84969,1553212800000,18:36:00,1553212800000,18:50:00,Ida,270,11649,00:14:00,14,5.04,840.0
84970,1553212800000,19:02:00,1553212800000,19:16:00,Ida,270,1517,00:14:00,5,5.04,840.0
84974,1553212800000,21:01:00,1553212800000,21:16:00,Ida,270,1521,00:15:00,3,5.04,900.0
84976,1553212800000,22:44:00,1553212800000,22:56:00,Ida,270,1497,00:12:00,3,5.04,720.0
84977,1553212800000,23:15:00,1553212800000,23:25:00,Ida,270,1427,00:10:00,2,5.04,600.0
84978,1553212800000,23:43:00,1553212800000,23:54:00,Ida,270,11603,00:11:00,3,5.04,660.0
84983,1553126400000,06:46:00,1553126400000,07:03:00,Ida,270,11669,00:17:00,48,5.04,1020.0
84985,1553126400000,07:27:00,1553126400000,07:44:00,Ida,270,11681,00:17:00,56,5.04,1020.0
84986,1553126400000,07:55:00,1553126400000,08:14:00,Ida,270,11591,00:19:00,39,5.04,1140.0
84988,1553126400000,08:34:00,1553126400000,08:49:00,Ida,270,1535,00:15:00,36,5.04,900.0
84989,1553126400000,09:29:00,1553126400000,09:43:00,Ida,270,11569,00:14:00,24,5.04,840.0
84990,1553126400000,10:54:00,1553126400000,11:07:00,Ida,270,1543,00:13:00,15,5.04,780.0
84991,1553126400000,11:40:00,1553126400000,11:54:00,Ida,270,11653,00:14:00,25,5.04,840.0
84992,1553126400000,11:53:00,1553126400000,12:05:00,Ida,270,11641,00:12:00,8,5.04,720.0
84993,1553126400000,12:02:00,1553126400000,12:22:00,Ida,270,1421,00:20:00,105,5.04,1200.0
84995,1553126400000,12:54:00,1553126400000,13:09:00,Ida,270,11649,00:15:00,42,5.04,900.0
84996,1553126400000,13:04:00,1553126400000,13:16:00,Ida,270,1461,00:12:00,17,5.04,720.0
84998,1553126400000,14:56:00,1553126400000,15:11:00,Ida,270,11593,00:15:00,31,5.04,900.0
84999,1553126400000,16:10:00,1553126400000,16:24:00,Ida,270,11647,00:14:00,23,5.04,840.0
85001,1553126400000,17:20:00,1553126400000,17:32:00,Ida,270,1459,00:12:00,5,5.04,720.0
85002,1553126400000,17:55:00,1553126400000,18:09:00,Ida,270,11569,00:14:00,24,5.04,840.0
85004,1553126400000,18:34:00,1553126400000,18:48:00,Ida,270,1441,00:14:00,8,5.04,840.0
85005,1553126400000,19:01:00,1553126400000,19:14:00,Ida,270,11571,00:13:00,12,5.04,780.0
85007,1553126400000,19:57:00,1553126400000,20:09:00,Ida,270,1543,00:12:00,5,5.04,720.0
85008,1553126400000,20:26:00,1553126400000,20:37:00,Ida,270,1465,00:11:00,5,5.04,660.0
85009,1553126400000,21:03:00,1553126400000,21:17:00,Ida,270,1561,00:14:00,7,5.04,840.0
85011,1553126400000,22:46:00,1553126400000,22:57:00,Ida,270,1567,00:11:00,0,5.04,660.0
85020,1553040000000,07:26:00,1553040000000,07:44:00,Ida,270,11681,00:18:00,56,5.04,1080.0
85021,1553040000000,07:55:00,1553040000000,08:12:00,Ida,270,11591,00:17:00,37,5.04,1020.0
85024,1553040000000,09:28:00,1553040000000,09:43:00,Ida,270,11569,00:15:00,27,5.04,900.0
85025,1553040000000,10:55:00,1553040000000,11:11:00,Ida,270,1543,00:16:00,23,5.04,960.0
85026,1553040000000,11:38:00,1553040000000,11:54:00,Ida,270,11653,00:16:00,31,5.04,960.0
85027,1553040000000,11:53:00,1553040000000,12:06:00,Ida,270,11641,00:13:00,14,5.04,780.0
85028,1553040000000,12:01:00,1553040000000,12:20:00,Ida,270,1421,00:19:00,95,5.04,1140.0
85029,1553040000000,12:17:00,1553040000000,12:33:00,Ida,270,1477,00:16:00,48,5.04,960.0
85030,1553040000000,12:50:00,1553040000000,13:05:00,Ida,270,11649,00:15:00,27,5.04,900.0
85032,1553040000000,13:55:00,1553040000000,14:11:00,Ida,270,11681,00:16:00,29,5.04,960.0
85033,1553040000000,14:55:00,1553040000000,15:06:00,Ida,270,11593,00:11:00,14,5.04,660.0
85036,1553040000000,17:00:00,1553040000000,17:21:00,Ida,270,11683,00:21:00,86,5.04,1260.0
85038,1553040000000,17:53:00,1553040000000,18:06:00,Ida,270,11569,00:13:00,19,5.04,780.0
85047,1553040000000,22:45:00,1553040000000,22:57:00,Ida,270,1467,00:12:00,0,5.04,720.0
85048,1553040000000,23:16:00,1553040000000,23:25:00,Ida,270,11661,00:09:00,1,5.04,540.0
85049,1553040000000,23:45:00,1553040000000,23:55:00,Ida,270,1567,00:10:00,1,5.04,600.0
85051,1552953600000,05:30:00,1552953600000,05:43:00,Ida,270,1561,00:13:00,35,5.04,780.0
85052,1552953600000,05:59:00,1552953600000,06:16:00,Ida,270,1563,00:17:00,63,5.04,1020.0
85054,1552953600000,06:48:00,1552953600000,07:03:00,Ida,270,11669,00:15:00,41,5.04,900.0
85060,1552953600000,09:28:00,1552953600000,09:46:00,Ida,270,11569,00:18:00,35,5.04,1080.0
85061,1552953600000,10:56:00,1552953600000,11:12:00,Ida,270,1543,00:16:00,28,5.04,960.0
85063,1552953600000,11:52:00,1552953600000,12:05:00,Ida,270,1473,00:13:00,15,5.04,780.0
85067,1552953600000,13:02:00,1552953600000,13:13:00,Ida,270,1559,00:11:00,20,5.04,660.0
85068,1552953600000,13:55:00,1552953600000,14:09:00,Ida,270,11603,00:14:00,27,5.04,840.0
85070,1552953600000,16:11:00,1552953600000,16:26:00,Ida,270,11647,00:15:00,36,5.04,900.0
85071,1552953600000,17:00:00,1552953600000,17:15:00,Ida,270,11683,00:15:00,17,5.04,900.0
85073,1552953600000,17:54:00,1552953600000,18:07:00,Ida,270,11569,00:13:00,20,5.04,780.0
85074,1552953600000,18:04:00,1552953600000,18:18:00,Ida,270,11603,00:14:00,13,5.04,840.0
85076,1552953600000,19:00:00,1552953600000,19:13:00,Ida,270,1427,00:13:00,7,5.04,780.0
85077,1552953600000,19:33:00,1552953600000,19:44:00,Ida,270,11679,00:11:00,4,5.04,660.0
85078,1552953600000,19:56:00,1552953600000,20:09:00,Ida,270,1543,00:13:00,6,5.04,780.0
85079,1552953600000,20:26:00,1552953600000,20:38:00,Ida,270,1561,00:12:00,4,5.04,720.0
85080,1552953600000,21:02:00,1552953600000,21:14:00,Ida,270,1541,00:12:00,5,5.04,720.0
85084,1552953600000,23:45:00,1552953600000,23:57:00,Ida,270,1477,00:12:00,1,5.04,720.0
85086,1552867200000,05:29:00,1552867200000,05:44:00,Ida,270,1559,00:15:00,39,5.04,900.0
85091,1552867200000,07:26:00,1552867200000,07:44:00,Ida,270,11681,00:18:00,53,5.04,1080.0
85094,1552867200000,08:34:00,1552867200000,08:50:00,Ida,270,1535,00:16:00,46,5.04,960.0
85096,1552867200000,10:55:00,1552867200000,11:10:00,Ida,270,1543,00:15:00,23,5.04,900.0
85098,1552867200000,11:52:00,1552867200000,12:05:00,Ida,270,11641,00:13:00,10,5.04,780.0
85100,1552867200000,12:16:00,1552867200000,12:31:00,Ida,270,1559,00:15:00,41,5.04,900.0
85101,1552867200000,12:47:00,1552867200000,13:03:00,Ida,270,11649,00:16:00,39,5.04,960.0
85102,1552867200000,13:05:00,1552867200000,13:16:00,Ida,270,1461,00:11:00,23,5.04,660.0
85104,1552867200000,13:54:00,1552867200000,14:09:00,Ida,270,11603,00:15:00,28,5.04,900.0
85105,1552867200000,14:55:00,1552867200000,15:06:00,Ida,270,11593,00:11:00,17,5.04,660.0
85106,1552867200000,16:12:00,1552867200000,16:26:00,Ida,270,11647,00:14:00,27,5.04,840.0
85111,1552867200000,18:35:00,1552867200000,18:50:00,Ida,270,1557,00:15:00,19,5.04,900.0
85115,1552867200000,20:25:00,1552867200000,20:35:00,Ida,270,1559,00:10:00,3,5.04,600.0
85117,1552867200000,21:57:00,1552867200000,22:09:00,Ida,270,11679,00:12:00,5,5.04,720.0
85122,1552780800000,05:31:00,1552780800000,05:43:00,Ida,270,1533,00:12:00,20,5.04,720.0
85123,1552780800000,06:33:00,1552780800000,06:46:00,Ida,270,1489,00:13:00,10,5.04,780.0
85124,1552780800000,07:49:00,1552780800000,08:00:00,Ida,270,1489,00:11:00,7,5.04,660.0
85127,1552780800000,12:13:00,1552780800000,12:27:00,Ida,270,1525,00:14:00,22,5.04,840.0
85129,1552780800000,15:58:00,1552780800000,16:11:00,Ida,270,1525,00:13:00,17,5.04,780.0
85131,1552780800000,19:07:00,1552780800000,19:23:00,Ida,270,1483,00:16:00,15,5.04,960.0
85133,1552780800000,20:44:00,1552780800000,20:55:00,Ida,270,11599,00:11:00,7,5.04,660.0
85134,1552780800000,23:07:00,1552780800000,23:19:00,Ida,270,11575,00:12:00,1,5.04,720.0
85136,1552694400000,05:28:00,1552694400000,05:40:00,Ida,270,11601,00:12:00,10,5.04,720.0
85137,1552694400000,06:03:00,1552694400000,06:16:00,Ida,270,1527,00:13:00,21,5.04,780.0
85138,1552694400000,06:38:00,1552694400000,06:49:00,Ida,270,1535,00:11:00,22,5.04,660.0
85139,1552694400000,07:24:00,1552694400000,07:40:00,Ida,270,11627,00:16:00,39,5.04,960.0
85140,1552694400000,08:03:00,1552694400000,08:17:00,Ida,270,1567,00:14:00,26,5.04,840.0
85141,1552694400000,08:38:00,1552694400000,08:52:00,Ida,270,11625,00:14:00,28,5.04,840.0
85142,1552694400000,10:02:00,1552694400000,10:14:00,Ida,270,11625,00:12:00,17,5.04,720.0
85144,1552694400000,12:32:00,1552694400000,12:48:00,Ida,270,1567,00:16:00,22,5.04,960.0
85145,1552694400000,13:20:00,1552694400000,13:34:00,Ida,270,1537,00:14:00,16,5.04,840.0
85146,1552694400000,15:04:00,1552694400000,15:18:00,Ida,270,1503,00:14:00,12,5.04,840.0
85147,1552694400000,15:49:00,1552694400000,16:02:00,Ida,270,11625,00:13:00,11,5.04,780.0
85148,1552694400000,16:49:00,1552694400000,17:04:00,Ida,270,1521,00:15:00,13,5.04,900.0
85149,1552694400000,18:35:00,1552694400000,18:48:00,Ida,270,1541,00:13:00,19,5.04,780.0
85151,1552694400000,22:58:00,1552694400000,23:10:00,Ida,270,1523,00:12:00,4,5.04,720.0
85152,1552608000000,05:30:00,1552608000000,05:44:00,Ida,270,1559,00:14:00,41,5.04,840.0
85153,1552608000000,06:00:00,1552608000000,06:19:00,Ida,270,1563,00:19:00,70,5.04,1140.0
85156,1552608000000,07:02:00,1552608000000,07:18:00,Ida,270,11637,00:16:00,55,5.04,960.0
85159,1552608000000,08:01:00,1552608000000,08:18:00,Ida,270,11681,00:17:00,6,5.04,1020.0
85162,1552608000000,10:54:00,1552608000000,11:10:00,Ida,270,1543,00:16:00,28,5.04,960.0
85164,1552608000000,11:53:00,1552608000000,12:05:00,Ida,270,11641,00:12:00,11,5.04,720.0
85166,1552608000000,12:18:00,1552608000000,12:32:00,Ida,270,1559,00:14:00,47,5.04,840.0
85167,1552608000000,12:50:00,1552608000000,13:07:00,Ida,270,11649,00:17:00,34,5.04,1020.0
85168,1552608000000,13:10:00,1552608000000,13:25:00,Ida,270,1461,00:15:00,26,5.04,900.0
85170,1552608000000,14:56:00,1552608000000,15:09:00,Ida,270,11593,00:13:00,23,5.04,780.0
85171,1552608000000,16:10:00,1552608000000,16:26:00,Ida,270,11647,00:16:00,30,5.04,960.0
85172,1552608000000,17:01:00,1552608000000,17:22:00,Ida,270,11683,00:21:00,77,5.04,1260.0
85173,1552608000000,17:23:00,1552608000000,17:38:00,Ida,270,11663,00:15:00,11,5.04,900.0
85174,1552608000000,17:55:00,1552608000000,18:11:00,Ida,270,1495,00:16:00,20,5.04,960.0
85175,1552608000000,18:05:00,1552608000000,18:20:00,Ida,270,1479,00:15:00,12,5.04,900.0
85177,1552608000000,19:03:00,1552608000000,19:18:00,Ida,270,1541,00:15:00,13,5.04,900.0
85178,1552608000000,19:34:00,1552608000000,19:48:00,Ida,270,1541,00:14:00,2,5.04,840.0
85182,1552608000000,21:58:00,1552608000000,22:09:00,Ida,270,11679,00:11:00,5,5.04,660.0
85183,1552608000000,22:45:00,1552608000000,22:56:00,Ida,270,11667,00:11:00,1,5.04,660.0
85184,1552608000000,23:14:00,1552608000000,23:24:00,Ida,270,1427,00:10:00,0,5.04,600.0
85185,1552608000000,23:43:00,1552608000000,23:52:00,Ida,270,11569,00:09:00,0,5.04,540.0
85187,1552521600000,05:29:00,1552521600000,05:42:00,Ida,270,1561,00:13:00,38,5.04,780.0
85188,1552521600000,06:01:00,1552521600000,06:18:00,Ida,270,1563,00:17:00,68,5.04,1020.0
85189,1552521600000,06:31:00,1552521600000,06:49:00,Ida,270,11637,00:18:00,63,5.04,1080.0
85191,1552521600000,07:02:00,1552521600000,07:18:00,Ida,270,11637,00:16:00,37,5.04,960.0
85193,1552521600000,08:03:00,1552521600000,08:20:00,Ida,270,1445,00:17:00,45,5.04,1020.0
85194,1552521600000,08:07:00,1552521600000,08:20:00,Ida,270,11681,00:13:00,0,5.04,780.0
85195,1552521600000,08:36:00,1552521600000,08:51:00,Ida,270,11639,00:15:00,46,5.04,900.0
85196,1552521600000,09:29:00,1552521600000,09:42:00,Ida,270,1479,00:13:00,24,5.04,780.0
85197,1552521600000,10:55:00,1552521600000,11:10:00,Ida,270,1543,00:15:00,25,5.04,900.0
85198,1552521600000,11:42:00,1552521600000,12:00:00,Ida,270,1477,00:18:00,31,5.04,1080.0
85200,1552521600000,12:06:00,1552521600000,12:19:00,Ida,270,11649,00:13:00,15,5.04,780.0
85201,1552521600000,12:53:00,1552521600000,13:08:00,Ida,270,1427,00:15:00,35,5.04,900.0
85202,1552521600000,13:09:00,1552521600000,13:26:00,Ida,270,1461,00:17:00,32,5.04,1020.0
85203,1552521600000,13:55:00,1552521600000,14:10:00,Ida,270,11603,00:15:00,25,5.04,900.0
85204,1552521600000,14:55:00,1552521600000,15:10:00,Ida,270,11593,00:15:00,28,5.04,900.0
85205,1552521600000,16:10:00,1552521600000,16:24:00,Ida,270,11647,00:14:00,26,5.04,840.0
85207,1552521600000,17:24:00,1552521600000,17:39:00,Ida,270,11655,00:15:00,15,5.04,900.0
85211,1552521600000,19:01:00,1552521600000,19:13:00,Ida,270,1467,00:12:00,11,5.04,720.0
85213,1552521600000,19:57:00,1552521600000,20:09:00,Ida,270,1477,00:12:00,4,5.04,720.0
85214,1552521600000,21:01:00,1552521600000,21:12:00,Ida,270,11667,00:11:00,1,5.04,660.0
85218,1552521600000,23:44:00,1552521600000,23:53:00,Ida,270,11599,00:09:00,0,5.04,540.0
85221,1552521600000,20:26:00,1552521600000,20:37:00,Ida,270,11677,00:11:00,3,5.04,660.0
85222,1552435200000,05:30:00,1552435200000,05:45:00,Ida,270,1559,00:15:00,47,5.04,900.0
85223,1552435200000,06:00:00,1552435200000,06:17:00,Ida,270,1563,00:17:00,68,5.04,1020.0
85224,1552435200000,06:30:00,1552435200000,06:49:00,Ida,270,11637,00:19:00,72,5.04,1140.0
85229,1552435200000,08:01:00,1552435200000,08:13:00,Ida,270,11681,00:12:00,6,5.04,720.0
85231,1552435200000,09:28:00,1552435200000,09:42:00,Ida,270,11569,00:14:00,20,5.04,840.0
85233,1552435200000,11:41:00,1552435200000,11:59:00,Ida,270,11603,00:18:00,39,5.04,1080.0
85235,1552435200000,12:02:00,1552435200000,12:15:00,Ida,270,1421,00:13:00,23,5.04,780.0
85236,1552435200000,12:17:00,1552435200000,12:31:00,Ida,270,1559,00:14:00,33,5.04,840.0
85237,1552435200000,12:51:00,1552435200000,13:08:00,Ida,270,1559,00:17:00,38,5.04,1020.0
85238,1552435200000,13:06:00,1552435200000,13:20:00,Ida,270,1461,00:14:00,29,5.04,840.0
85239,1552435200000,13:57:00,1552435200000,14:12:00,Ida,270,11603,00:15:00,32,5.04,900.0
85240,1552435200000,14:59:00,1552435200000,15:12:00,Ida,270,11593,00:13:00,21,5.04,780.0
85241,1552435200000,16:11:00,1552435200000,16:26:00,Ida,270,11647,00:15:00,33,5.04,900.0
85243,1552435200000,17:25:00,1552435200000,17:40:00,Ida,270,11649,00:15:00,14,5.04,900.0
85244,1552435200000,17:56:00,1552435200000,18:12:00,Ida,270,11569,00:16:00,38,5.04,960.0
85245,1552435200000,18:08:00,1552435200000,18:26:00,Ida,270,11679,00:18:00,12,5.04,1080.0
85246,1552435200000,18:36:00,1552435200000,18:51:00,Ida,270,1441,00:15:00,10,5.04,900.0
85247,1552435200000,19:04:00,1552435200000,19:18:00,Ida,270,1517,00:14:00,13,5.04,840.0
85248,1552435200000,19:32:00,1552435200000,19:45:00,Ida,270,11643,00:13:00,2,5.04,780.0
85250,1552435200000,20:25:00,1552435200000,20:37:00,Ida,270,1559,00:12:00,5,5.04,720.0
85251,1552435200000,21:01:00,1552435200000,21:12:00,Ida,270,1525,00:11:00,2,5.04,660.0
85252,1552435200000,21:57:00,1552435200000,22:10:00,Ida,270,11679,00:13:00,5,5.04,780.0
85253,1552435200000,22:48:00,1552435200000,22:59:00,Ida,270,1427,00:11:00,0,5.04,660.0
85255,1552435200000,23:44:00,1552435200000,23:55:00,Ida,270,1543,00:11:00,2,5.04,660.0
85258,1552348800000,06:00:00,1552348800000,06:15:00,Ida,270,1563,00:15:00,58,5.04,900.0
85260,1552348800000,06:47:00,1552348800000,07:02:00,Ida,270,11669,00:15:00,42,5.04,900.0
85262,1552348800000,07:26:00,1552348800000,07:45:00,Ida,270,11681,00:19:00,64,5.04,1140.0
85269,1552348800000,11:54:00,1552348800000,12:09:00,Ida,270,11641,00:15:00,19,5.04,900.0
85270,1552348800000,12:03:00,1552348800000,12:24:00,Ida,270,1421,00:21:00,102,5.04,1260.0
85271,1552348800000,12:17:00,1552348800000,12:31:00,Ida,270,1541,00:14:00,25,5.04,840.0
85272,1552348800000,12:48:00,1552348800000,13:07:00,Ida,270,1517,00:19:00,45,5.04,1140.0
85273,1552348800000,13:07:00,1552348800000,13:21:00,Ida,270,1461,00:14:00,35,5.04,840.0
85274,1552348800000,13:56:00,1552348800000,14:11:00,Ida,270,11603,00:15:00,40,5.04,900.0
85278,1552348800000,17:25:00,1552348800000,17:40:00,Ida,270,1543,00:15:00,11,5.04,900.0
85280,1552348800000,18:07:00,1552348800000,18:22:00,Ida,270,1439,00:15:00,5,5.04,900.0
85281,1552348800000,18:40:00,1552348800000,18:56:00,Ida,270,1439,00:16:00,12,5.04,960.0
85285,1552348800000,20:26:00,1552348800000,20:37:00,Ida,270,1417,00:11:00,5,5.04,660.0
85286,1552348800000,21:01:00,1552348800000,21:13:00,Ida,270,1439,00:12:00,4,5.04,720.0
85287,1552348800000,21:55:00,1552348800000,22:07:00,Ida,270,11645,00:12:00,2,5.04,720.0
85289,1552348800000,23:16:00,1552348800000,23:26:00,Ida,270,1427,00:10:00,0,5.04,600.0
85290,1552348800000,23:45:00,1552348800000,23:56:00,Ida,270,1519,00:11:00,1,5.04,660.0
85292,1552262400000,05:59:00,1552262400000,06:16:00,Ida,270,1563,00:17:00,66,5.04,1020.0
85297,1552262400000,07:55:00,1552262400000,08:11:00,Ida,270,11591,00:16:00,36,5.04,960.0
85298,1552262400000,08:01:00,1552262400000,08:13:00,Ida,270,11681,00:12:00,5,5.04,720.0
85301,1552262400000,10:57:00,1552262400000,11:13:00,Ida,270,1463,00:16:00,28,5.04,960.0
85302,1552262400000,11:44:00,1552262400000,12:00:00,Ida,270,11675,00:16:00,35,5.04,960.0
85303,1552262400000,11:53:00,1552262400000,12:06:00,Ida,270,11641,00:13:00,13,5.04,780.0
85304,1552262400000,12:02:00,1552262400000,12:19:00,Ida,270,1417,00:17:00,91,5.04,1020.0
85305,1552262400000,12:16:00,1552262400000,12:31:00,Ida,270,1559,00:15:00,44,5.04,900.0
85307,1552262400000,13:05:00,1552262400000,13:19:00,Ida,270,1461,00:14:00,28,5.04,840.0
85308,1552262400000,13:53:00,1552262400000,14:08:00,Ida,270,1469,00:15:00,30,5.04,900.0
85309,1552262400000,14:58:00,1552262400000,15:12:00,Ida,270,11653,00:14:00,24,5.04,840.0
85310,1552262400000,16:10:00,1552262400000,16:25:00,Ida,270,11647,00:15:00,25,5.04,900.0
85311,1552262400000,17:00:00,1552262400000,17:20:00,Ida,270,11683,00:20:00,72,5.04,1200.0
85312,1552262400000,17:26:00,1552262400000,17:41:00,Ida,270,11573,00:15:00,20,5.04,900.0
85313,1552262400000,18:00:00,1552262400000,18:18:00,Ida,270,11571,00:18:00,27,5.04,1080.0
85314,1552262400000,18:06:00,1552262400000,18:22:00,Ida,270,11597,00:16:00,6,5.04,960.0
85316,1552262400000,19:02:00,1552262400000,19:13:00,Ida,270,1491,00:11:00,2,5.04,660.0
85317,1552262400000,19:35:00,1552262400000,19:48:00,Ida,270,11651,00:13:00,6,5.04,780.0
85318,1552262400000,19:54:00,1552262400000,20:05:00,Ida,270,1565,00:11:00,3,5.04,660.0
85319,1552262400000,20:21:00,1552262400000,20:30:00,Ida,270,1419,00:09:00,4,5.04,540.0
85320,1552262400000,21:03:00,1552262400000,21:14:00,Ida,270,1439,00:11:00,5,5.04,660.0
85321,1552262400000,21:56:00,1552262400000,22:08:00,Ida,270,11593,00:12:00,2,5.04,720.0
85322,1552262400000,22:44:00,1552262400000,22:55:00,Ida,270,1471,00:11:00,1,5.04,660.0
85323,1552262400000,23:18:00,1552262400000,23:29:00,Ida,270,11671,00:11:00,3,5.04,660.0
85329,1552176000000,09:08:00,1552176000000,09:22:00,Ida,270,11599,00:14:00,10,5.04,840.0
