Precipitacao,Datetime,Temperatura,Descricao Chuva,Calor
0.0,2019-05-31 21:00:00,24.2,0,1
3.8,2019-05-31 22:00:00,21.299999999999997,2,1
3.0,2019-05-31 23:00:00,18.450000000000003,2,1
0.0,2019-06-01 00:00:00,18.7,0,1
0.0,2019-06-01 01:00:00,18.8,0,1
0.0,2019-06-01 02:00:00,19.049999999999997,0,1
0.0,2019-06-01 03:00:00,19.049999999999997,0,1
0.0,2019-06-01 04:00:00,19.049999999999997,0,1
0.0,2019-06-01 05:00:00,19.2,0,1
0.0,2019-06-01 06:00:00,19.049999999999997,0,1
0.0,2019-06-01 07:00:00,19.1,0,1
0.0,2019-06-01 08:00:00,19.450000000000003,0,1
0.0,2019-06-01 09:00:00,20.9,0,1
0.0,2019-06-01 10:00:00,22.65,0,1
0.0,2019-06-01 11:00:00,23.75,0,1
0.0,2019-06-01 12:00:00,23.85,0,1
0.0,2019-06-01 13:00:00,24.2,0,1
0.2,2019-06-01 14:00:00,24.0,1,1
0.0,2019-06-01 15:00:00,23.35,0,1
0.0,2019-06-01 16:00:00,23.15,0,1
0.0,2019-06-01 17:00:00,22.7,0,1
0.0,2019-06-01 18:00:00,21.85,0,1
0.0,2019-06-01 19:00:00,21.200000000000003,0,1
0.0,2019-06-01 20:00:00,20.9,0,1
0.0,2019-06-01 21:00:00,20.5,0,1
0.0,2019-06-01 22:00:00,20.0,0,1
0.0,2019-06-01 23:00:00,20.15,0,1
0.0,2019-06-02 00:00:00,19.7,0,1
0.0,2019-06-02 01:00:00,19.35,0,1
0.0,2019-06-02 02:00:00,19.3,0,1
0.0,2019-06-02 03:00:00,18.8,0,1
0.0,2019-06-02 04:00:00,18.549999999999997,0,1
0.0,2019-06-02 05:00:00,18.799999999999997,0,1
0.4,2019-06-02 06:00:00,18.65,1,1
7.0,2019-06-02 07:00:00,17.9,2,1
0.4,2019-06-02 08:00:00,17.8,1,1
2.6,2019-06-02 09:00:00,17.75,2,1
1.4,2019-06-02 10:00:00,17.950000000000003,1,1
0.0,2019-06-02 11:00:00,18.8,0,1
0.0,2019-06-02 12:00:00,19.65,0,1
0.0,2019-06-02 13:00:00,19.5,0,1
2.2,2019-06-02 14:00:00,18.55,1,1
0.6,2019-06-02 15:00:00,18.35,1,1
0.8,2019-06-02 16:00:00,18.35,1,1
0.0,2019-06-02 17:00:00,18.5,0,1
0.4,2019-06-02 18:00:00,18.35,1,1
0.0,2019-06-02 19:00:00,18.25,0,1
0.2,2019-06-02 20:00:00,17.950000000000003,1,1
0.0,2019-06-02 21:00:00,17.75,0,1
0.0,2019-06-02 22:00:00,17.25,0,1
0.0,2019-06-02 23:00:00,16.799999999999997,0,1
0.0,2019-06-03 00:00:00,16.700000000000003,0,1
0.0,2019-06-03 01:00:00,16.55,0,1
0.0,2019-06-03 02:00:00,16.55,0,1
0.0,2019-06-03 03:00:00,16.7,0,1
0.0,2019-06-03 04:00:00,16.85,0,1
0.0,2019-06-03 05:00:00,17.1,0,1
2.8,2019-06-03 06:00:00,16.95,2,1
4.2,2019-06-03 07:00:00,16.6,2,1
1.6,2019-06-03 08:00:00,16.4,1,1
2.0,2019-06-03 09:00:00,16.7,1,1
2.0,2019-06-03 10:00:00,16.9,1,1
1.0,2019-06-03 11:00:00,17.25,1,1
0.0,2019-06-03 12:00:00,18.35,0,1
0.0,2019-06-03 13:00:00,19.6,0,1
0.0,2019-06-03 14:00:00,20.0,0,1
0.0,2019-06-03 15:00:00,20.549999999999997,0,1
0.0,2019-06-03 16:00:00,19.7,0,1
0.0,2019-06-03 17:00:00,19.55,0,1
0.0,2019-06-03 18:00:00,18.35,0,1
0.0,2019-06-03 19:00:00,17.549999999999997,0,1
0.0,2019-06-03 20:00:00,17.1,0,1
0.0,2019-06-03 21:00:00,16.75,0,1
0.0,2019-06-03 22:00:00,16.3,0,1
0.0,2019-06-03 23:00:00,16.05,0,1
0.0,2019-06-04 00:00:00,15.700000000000001,0,0
0.0,2019-06-04 01:00:00,15.55,0,0
0.0,2019-06-04 02:00:00,15.85,0,0
0.6,2019-06-04 03:00:00,15.55,1,0
1.0,2019-06-04 04:00:00,14.45,1,0
0.2,2019-06-04 05:00:00,13.4,1,0
0.0,2019-06-04 06:00:00,13.0,0,0
0.0,2019-06-04 07:00:00,13.2,0,0
0.0,2019-06-04 08:00:00,13.55,0,0
0.2,2019-06-04 09:00:00,13.95,1,0
0.0,2019-06-04 10:00:00,14.850000000000001,0,0
0.0,2019-06-04 11:00:00,16.35,0,1
0.0,2019-06-04 12:00:00,17.200000000000003,0,1
0.0,2019-06-04 13:00:00,17.25,0,1
0.0,2019-06-04 14:00:00,16.3,0,1
0.0,2019-06-04 15:00:00,16.8,0,1
0.0,2019-06-04 16:00:00,16.85,0,1
0.0,2019-06-04 17:00:00,15.5,0,0
0.0,2019-06-04 18:00:00,14.45,0,0
0.0,2019-06-04 19:00:00,14.0,0,0
0.0,2019-06-04 20:00:00,13.15,0,0
0.0,2019-06-04 21:00:00,12.75,0,0
0.0,2019-06-04 22:00:00,12.65,0,0
0.0,2019-06-04 23:00:00,12.65,0,0
0.2,2019-06-05 00:00:00,12.65,1,0
0.2,2019-06-05 01:00:00,12.8,1,0
0.2,2019-06-05 02:00:00,12.65,1,0
0.0,2019-06-05 03:00:00,12.7,0,0
0.0,2019-06-05 04:00:00,12.5,0,0
0.2,2019-06-05 05:00:00,12.6,1,0
0.0,2019-06-05 06:00:00,12.5,0,0
0.0,2019-06-05 07:00:00,12.35,0,0
0.0,2019-06-05 08:00:00,12.7,0,0
0.0,2019-06-05 09:00:00,13.350000000000001,0,0
0.0,2019-06-05 10:00:00,13.8,0,0
0.0,2019-06-05 11:00:00,14.55,0,0
0.0,2019-06-05 12:00:00,15.75,0,0
0.0,2019-06-05 13:00:00,16.25,0,1
0.0,2019-06-05 14:00:00,17.25,0,1
0.0,2019-06-05 15:00:00,17.95,0,1
0.0,2019-06-05 16:00:00,17.4,0,1
0.0,2019-06-05 17:00:00,16.25,0,1
0.0,2019-06-05 18:00:00,15.55,0,0
0.0,2019-06-05 19:00:00,15.2,0,0
0.0,2019-06-05 20:00:00,14.7,0,0
0.0,2019-06-05 21:00:00,14.45,0,0
0.0,2019-06-05 22:00:00,14.3,0,0
0.0,2019-06-05 23:00:00,14.45,0,0
0.0,2019-06-06 00:00:00,14.45,0,0
0.0,2019-06-06 01:00:00,14.45,0,0
0.0,2019-06-06 02:00:00,14.45,0,0
0.0,2019-06-06 03:00:00,14.45,0,0
0.0,2019-06-06 04:00:00,14.3,0,0
0.0,2019-06-06 05:00:00,14.1,0,0
0.0,2019-06-06 06:00:00,13.65,0,0
0.0,2019-06-06 07:00:00,13.2,0,0
0.0,2019-06-06 08:00:00,13.55,0,0
0.0,2019-06-06 09:00:00,14.7,0,0
0.0,2019-06-06 10:00:00,15.45,0,0
0.0,2019-06-06 11:00:00,16.5,0,1
0.0,2019-06-06 12:00:00,18.15,0,1
0.0,2019-06-06 13:00:00,19.35,0,1
0.0,2019-06-06 14:00:00,19.8,0,1
0.0,2019-06-06 15:00:00,19.5,0,1
0.0,2019-06-06 16:00:00,19.8,0,1
0.0,2019-06-06 17:00:00,19.3,0,1
0.0,2019-06-06 18:00:00,18.450000000000003,0,1
0.0,2019-06-06 19:00:00,17.5,0,1
0.0,2019-06-06 20:00:00,16.549999999999997,0,1
0.0,2019-06-06 21:00:00,15.9,0,0
0.0,2019-06-06 22:00:00,15.3,0,0
0.0,2019-06-06 23:00:00,15.25,0,0
0.0,2019-06-07 00:00:00,14.75,0,0
0.0,2019-06-07 01:00:00,14.2,0,0
0.0,2019-06-07 02:00:00,13.75,0,0
0.0,2019-06-07 03:00:00,13.2,0,0
0.0,2019-06-07 04:00:00,12.95,0,0
0.0,2019-06-07 05:00:00,12.55,0,0
0.0,2019-06-07 06:00:00,11.95,0,0
0.0,2019-06-07 07:00:00,11.65,0,0
0.0,2019-06-07 08:00:00,12.649999999999999,0,0
0.0,2019-06-07 09:00:00,15.3,0,0
0.0,2019-06-07 10:00:00,17.200000000000003,0,1
0.0,2019-06-07 11:00:00,19.2,0,1
0.0,2019-06-07 12:00:00,21.1,0,1
0.0,2019-06-07 13:00:00,22.049999999999997,0,1
0.0,2019-06-07 14:00:00,22.4,0,1
0.0,2019-06-07 15:00:00,22.9,0,1
0.0,2019-06-07 16:00:00,22.95,0,1
0.0,2019-06-07 17:00:00,22.15,0,1
0.0,2019-06-07 18:00:00,20.85,0,1
0.0,2019-06-07 19:00:00,19.55,0,1
0.0,2019-06-07 20:00:00,18.4,0,1
0.0,2019-06-07 21:00:00,17.95,0,1
0.0,2019-06-07 22:00:00,17.3,0,1
0.0,2019-06-07 23:00:00,16.75,0,1
0.0,2019-06-08 00:00:00,16.1,0,1
0.0,2019-06-08 01:00:00,15.6,0,0
0.0,2019-06-08 02:00:00,14.8,0,0
0.0,2019-06-08 03:00:00,14.15,0,0
0.0,2019-06-08 04:00:00,14.05,0,0
0.0,2019-06-08 05:00:00,13.45,0,0
0.0,2019-06-08 06:00:00,13.2,0,0
0.0,2019-06-08 07:00:00,13.100000000000001,0,0
0.0,2019-06-08 08:00:00,13.35,0,0
0.0,2019-06-08 09:00:00,14.8,0,0
0.0,2019-06-08 10:00:00,16.8,0,1
0.0,2019-06-08 11:00:00,18.95,0,1
0.0,2019-06-08 12:00:00,20.4,0,1
0.0,2019-06-08 13:00:00,21.5,0,1
0.0,2019-06-08 14:00:00,21.75,0,1
0.0,2019-06-08 15:00:00,22.0,0,1
0.0,2019-06-08 16:00:00,22.15,0,1
0.0,2019-06-08 17:00:00,21.6,0,1
0.0,2019-06-08 18:00:00,19.5,0,1
0.0,2019-06-08 19:00:00,18.0,0,1
0.0,2019-06-08 20:00:00,17.2,0,1
0.0,2019-06-08 21:00:00,16.6,0,1
0.0,2019-06-08 22:00:00,15.6,0,0
0.0,2019-06-08 23:00:00,14.8,0,0
0.0,2019-06-09 00:00:00,13.850000000000001,0,0
0.0,2019-06-09 01:00:00,13.5,0,0
0.0,2019-06-09 02:00:00,13.3,0,0
0.0,2019-06-09 03:00:00,12.65,0,0
0.0,2019-06-09 04:00:00,12.3,0,0
0.0,2019-06-09 05:00:00,12.100000000000001,0,0
0.0,2019-06-09 06:00:00,11.5,0,0
0.0,2019-06-09 07:00:00,11.15,0,0
0.0,2019-06-09 08:00:00,12.399999999999999,0,0
0.0,2019-06-09 09:00:00,14.649999999999999,0,0
0.0,2019-06-09 10:00:00,16.6,0,1
0.0,2019-06-09 11:00:00,18.15,0,1
0.0,2019-06-09 12:00:00,19.6,0,1
0.0,2019-06-09 13:00:00,20.5,0,1
0.0,2019-06-09 14:00:00,21.15,0,1
0.0,2019-06-09 15:00:00,21.35,0,1
0.0,2019-06-09 16:00:00,20.5,0,1
0.0,2019-06-09 17:00:00,18.85,0,1
0.0,2019-06-09 18:00:00,17.35,0,1
0.0,2019-06-09 19:00:00,16.4,0,1
0.0,2019-06-09 20:00:00,15.75,0,0
0.0,2019-06-09 21:00:00,15.399999999999999,0,0
0.0,2019-06-09 22:00:00,15.15,0,0
0.0,2019-06-09 23:00:00,14.75,0,0
0.0,2019-06-10 00:00:00,14.399999999999999,0,0
0.0,2019-06-10 01:00:00,13.85,0,0
0.0,2019-06-10 02:00:00,13.399999999999999,0,0
0.0,2019-06-10 03:00:00,13.100000000000001,0,0
0.0,2019-06-10 04:00:00,13.05,0,0
0.0,2019-06-10 05:00:00,12.75,0,0
0.0,2019-06-10 06:00:00,12.5,0,0
0.0,2019-06-10 07:00:00,12.3,0,0
0.0,2019-06-10 08:00:00,12.95,0,0
0.0,2019-06-10 09:00:00,14.6,0,0
0.0,2019-06-10 10:00:00,16.700000000000003,0,1
0.0,2019-06-10 11:00:00,18.5,0,1
0.0,2019-06-10 12:00:00,19.5,0,1
0.0,2019-06-10 13:00:00,20.8,0,1
0.0,2019-06-10 14:00:00,21.85,0,1
0.0,2019-06-10 15:00:00,22.15,0,1
0.0,2019-06-10 16:00:00,22.5,0,1
0.0,2019-06-10 17:00:00,21.799999999999997,0,1
0.0,2019-06-10 18:00:00,20.299999999999997,0,1
0.0,2019-06-10 19:00:00,18.9,0,1
0.0,2019-06-10 20:00:00,17.95,0,1
0.0,2019-06-10 21:00:00,16.95,0,1
0.0,2019-06-10 22:00:00,16.3,0,1
0.0,2019-06-10 23:00:00,16.1,0,1
0.0,2019-06-11 00:00:00,15.4,0,0
0.0,2019-06-11 01:00:00,14.600000000000001,0,0
0.0,2019-06-11 02:00:00,14.2,0,0
0.0,2019-06-11 03:00:00,13.7,0,0
0.0,2019-06-11 04:00:00,13.6,0,0
0.0,2019-06-11 05:00:00,13.399999999999999,0,0
0.0,2019-06-11 06:00:00,12.899999999999999,0,0
0.0,2019-06-11 07:00:00,12.8,0,0
0.0,2019-06-11 08:00:00,13.05,0,0
0.0,2019-06-11 09:00:00,13.45,0,0
0.0,2019-06-11 10:00:00,15.85,0,0
0.0,2019-06-11 11:00:00,18.2,0,1
0.0,2019-06-11 12:00:00,20.299999999999997,0,1
0.0,2019-06-11 13:00:00,22.05,0,1
0.0,2019-06-11 14:00:00,22.85,0,1
0.0,2019-06-11 15:00:00,23.450000000000003,0,1
0.0,2019-06-11 16:00:00,24.1,0,1
0.0,2019-06-11 17:00:00,23.5,0,1
0.0,2019-06-11 18:00:00,21.6,0,1
0.0,2019-06-11 19:00:00,19.8,0,1
0.0,2019-06-11 20:00:00,18.85,0,1
0.0,2019-06-11 21:00:00,18.9,0,1
0.0,2019-06-11 22:00:00,18.2,0,1
0.0,2019-06-11 23:00:00,17.6,0,1
0.0,2019-06-12 00:00:00,17.05,0,1
0.0,2019-06-12 01:00:00,16.25,0,1
0.0,2019-06-12 02:00:00,15.6,0,0
0.0,2019-06-12 03:00:00,15.15,0,0
0.0,2019-06-12 04:00:00,14.75,0,0
0.0,2019-06-12 05:00:00,14.600000000000001,0,0
0.0,2019-06-12 06:00:00,14.3,0,0
0.0,2019-06-12 07:00:00,13.899999999999999,0,0
0.0,2019-06-12 08:00:00,14.7,0,0
0.0,2019-06-12 09:00:00,16.6,0,1
0.0,2019-06-12 10:00:00,18.9,0,1
0.0,2019-06-12 11:00:00,20.4,0,1
0.0,2019-06-12 12:00:00,22.0,0,1
0.0,2019-06-12 13:00:00,23.2,0,1
0.0,2019-06-12 14:00:00,23.75,0,1
0.0,2019-06-12 15:00:00,24.75,0,1
0.0,2019-06-12 16:00:00,24.7,0,1
0.0,2019-06-12 17:00:00,24.55,0,1
0.0,2019-06-12 18:00:00,23.0,0,1
0.0,2019-06-12 19:00:00,21.35,0,1
0.0,2019-06-12 20:00:00,20.55,0,1
0.0,2019-06-12 21:00:00,19.95,0,1
0.0,2019-06-12 22:00:00,19.299999999999997,0,1
0.0,2019-06-12 23:00:00,19.15,0,1
0.0,2019-06-13 00:00:00,18.5,0,1
0.0,2019-06-13 01:00:00,17.75,0,1
0.0,2019-06-13 02:00:00,17.1,0,1
0.0,2019-06-13 03:00:00,16.75,0,1
0.0,2019-06-13 04:00:00,16.35,0,1
0.0,2019-06-13 05:00:00,16.1,0,1
0.0,2019-06-13 06:00:00,15.8,0,0
0.0,2019-06-13 07:00:00,15.55,0,0
0.0,2019-06-13 08:00:00,16.5,0,1
0.0,2019-06-13 09:00:00,18.55,0,1
0.0,2019-06-13 10:00:00,20.65,0,1
0.0,2019-06-13 11:00:00,22.5,0,1
0.0,2019-06-13 12:00:00,24.549999999999997,0,1
0.0,2019-06-13 13:00:00,25.7,0,2
0.0,2019-06-13 14:00:00,25.950000000000003,0,2
0.0,2019-06-13 15:00:00,26.5,0,2
0.0,2019-06-13 16:00:00,26.35,0,2
0.0,2019-06-13 17:00:00,25.450000000000003,0,2
0.0,2019-06-13 18:00:00,24.05,0,1
0.0,2019-06-13 19:00:00,22.7,0,1
0.0,2019-06-13 20:00:00,21.35,0,1
0.0,2019-06-13 21:00:00,21.05,0,1
0.0,2019-06-13 22:00:00,21.05,0,1
0.0,2019-06-13 23:00:00,20.5,0,1
0.0,2019-06-14 00:00:00,19.75,0,1
0.0,2019-06-14 01:00:00,19.15,0,1
0.0,2019-06-14 02:00:00,18.950000000000003,0,1
0.0,2019-06-14 03:00:00,18.450000000000003,0,1
0.0,2019-06-14 04:00:00,17.65,0,1
0.0,2019-06-14 05:00:00,16.95,0,1
0.0,2019-06-14 06:00:00,17.05,0,1
0.0,2019-06-14 07:00:00,16.5,0,1
0.0,2019-06-14 08:00:00,17.200000000000003,0,1
0.0,2019-06-14 09:00:00,19.3,0,1
0.0,2019-06-14 10:00:00,21.799999999999997,0,1
0.0,2019-06-14 11:00:00,24.15,0,1
0.0,2019-06-14 12:00:00,25.55,0,2
0.0,2019-06-14 13:00:00,26.3,0,2
0.0,2019-06-14 14:00:00,26.2,0,2
0.0,2019-06-14 15:00:00,26.5,0,2
0.0,2019-06-14 16:00:00,26.4,0,2
0.0,2019-06-14 17:00:00,25.6,0,2
0.0,2019-06-14 18:00:00,24.1,0,1
0.0,2019-06-14 19:00:00,23.35,0,1
0.0,2019-06-14 20:00:00,22.85,0,1
0.0,2019-06-14 21:00:00,21.200000000000003,0,1
0.0,2019-06-14 22:00:00,20.05,0,1
0.0,2019-06-14 23:00:00,19.65,0,1
0.0,2019-06-15 00:00:00,19.5,0,1
0.0,2019-06-15 01:00:00,19.65,0,1
0.0,2019-06-15 02:00:00,19.65,0,1
0.0,2019-06-15 03:00:00,19.0,0,1
0.0,2019-06-15 04:00:00,18.25,0,1
0.0,2019-06-15 05:00:00,17.2,0,1
0.0,2019-06-15 06:00:00,16.8,0,1
0.0,2019-06-15 07:00:00,16.3,0,1
0.0,2019-06-15 08:00:00,17.299999999999997,0,1
0.0,2019-06-15 09:00:00,19.75,0,1
0.0,2019-06-15 10:00:00,22.0,0,1
0.0,2019-06-15 11:00:00,23.7,0,1
0.0,2019-06-15 12:00:00,24.4,0,1
0.0,2019-06-15 13:00:00,25.200000000000003,0,2
0.0,2019-06-15 14:00:00,25.9,0,2
0.0,2019-06-15 15:00:00,26.05,0,2
0.0,2019-06-15 16:00:00,26.299999999999997,0,2
0.0,2019-06-15 17:00:00,25.3,0,2
0.0,2019-06-15 18:00:00,23.65,0,1
0.0,2019-06-15 19:00:00,21.9,0,1
0.0,2019-06-15 20:00:00,21.1,0,1
0.0,2019-06-15 21:00:00,20.8,0,1
0.0,2019-06-15 22:00:00,20.45,0,1
0.0,2019-06-15 23:00:00,19.95,0,1
0.0,2019-06-16 00:00:00,19.4,0,1
0.0,2019-06-16 01:00:00,19.35,0,1
0.0,2019-06-16 02:00:00,19.5,0,1
0.0,2019-06-16 03:00:00,19.450000000000003,0,1
0.0,2019-06-16 04:00:00,19.25,0,1
0.0,2019-06-16 05:00:00,18.85,0,1
0.0,2019-06-16 06:00:00,18.299999999999997,0,1
0.0,2019-06-16 07:00:00,17.85,0,1
0.0,2019-06-16 08:00:00,18.450000000000003,0,1
0.0,2019-06-16 09:00:00,20.05,0,1
0.0,2019-06-16 10:00:00,21.15,0,1
0.0,2019-06-16 11:00:00,22.85,0,1
0.0,2019-06-16 12:00:00,24.45,0,1
0.0,2019-06-16 13:00:00,24.85,0,1
0.0,2019-06-16 14:00:00,25.5,0,2
0.0,2019-06-16 15:00:00,25.65,0,2
0.0,2019-06-16 16:00:00,24.549999999999997,0,1
0.0,2019-06-16 17:00:00,23.950000000000003,0,1
0.0,2019-06-16 18:00:00,22.9,0,1
0.0,2019-06-16 19:00:00,21.700000000000003,0,1
0.0,2019-06-16 20:00:00,20.950000000000003,0,1
0.0,2019-06-16 21:00:00,20.5,0,1
0.0,2019-06-16 22:00:00,20.450000000000003,0,1
0.0,2019-06-16 23:00:00,19.9,0,1
0.0,2019-06-17 00:00:00,19.2,0,1
0.0,2019-06-17 01:00:00,18.65,0,1
0.0,2019-06-17 02:00:00,17.9,0,1
0.0,2019-06-17 03:00:00,17.3,0,1
0.0,2019-06-17 04:00:00,16.8,0,1
0.0,2019-06-17 05:00:00,16.3,0,1
0.0,2019-06-17 06:00:00,15.899999999999999,0,0
0.0,2019-06-17 07:00:00,15.65,0,0
0.0,2019-06-17 08:00:00,16.4,0,1
0.0,2019-06-17 09:00:00,18.049999999999997,0,1
0.0,2019-06-17 10:00:00,19.2,0,1
0.0,2019-06-17 11:00:00,20.65,0,1
0.0,2019-06-17 12:00:00,22.35,0,1
0.0,2019-06-17 13:00:00,22.5,0,1
0.0,2019-06-17 14:00:00,22.95,0,1
0.0,2019-06-17 15:00:00,22.55,0,1
0.0,2019-06-17 16:00:00,21.700000000000003,0,1
0.0,2019-06-17 17:00:00,20.5,0,1
0.0,2019-06-17 18:00:00,19.45,0,1
0.0,2019-06-17 19:00:00,18.55,0,1
0.0,2019-06-17 20:00:00,17.950000000000003,0,1
0.0,2019-06-17 21:00:00,17.6,0,1
0.0,2019-06-17 22:00:00,17.25,0,1
0.0,2019-06-17 23:00:00,16.9,0,1
0.0,2019-06-18 00:00:00,16.5,0,1
0.0,2019-06-18 01:00:00,16.15,0,1
0.0,2019-06-18 02:00:00,15.8,0,0
0.0,2019-06-18 03:00:00,15.75,0,0
0.0,2019-06-18 04:00:00,15.75,0,0
0.0,2019-06-18 05:00:00,15.65,0,0
0.0,2019-06-18 06:00:00,15.35,0,0
0.0,2019-06-18 07:00:00,15.0,0,0
0.0,2019-06-18 08:00:00,15.55,0,0
0.0,2019-06-18 09:00:00,16.95,0,1
0.0,2019-06-18 10:00:00,18.25,0,1
0.0,2019-06-18 11:00:00,19.950000000000003,0,1
0.0,2019-06-18 12:00:00,21.6,0,1
0.0,2019-06-18 13:00:00,22.15,0,1
0.0,2019-06-18 14:00:00,23.4,0,1
0.0,2019-06-18 15:00:00,23.3,0,1
0.0,2019-06-18 16:00:00,23.299999999999997,0,1
0.0,2019-06-18 17:00:00,23.15,0,1
0.0,2019-06-18 18:00:00,21.75,0,1
0.0,2019-06-18 19:00:00,20.4,0,1
0.0,2019-06-18 20:00:00,19.4,0,1
0.0,2019-06-18 21:00:00,18.65,0,1
0.0,2019-06-18 22:00:00,18.25,0,1
0.0,2019-06-18 23:00:00,17.45,0,1
0.0,2019-06-19 00:00:00,16.85,0,1
0.0,2019-06-19 01:00:00,16.3,0,1
0.0,2019-06-19 02:00:00,16.05,0,1
0.0,2019-06-19 03:00:00,15.95,0,0
0.0,2019-06-19 04:00:00,15.7,0,0
0.0,2019-06-19 05:00:00,15.65,0,0
0.0,2019-06-19 06:00:00,15.95,0,0
0.0,2019-06-19 07:00:00,15.9,0,0
0.0,2019-06-19 08:00:00,16.25,0,1
0.0,2019-06-19 09:00:00,16.95,0,1
0.0,2019-06-19 10:00:00,18.299999999999997,0,1
0.0,2019-06-19 11:00:00,20.450000000000003,0,1
0.0,2019-06-19 12:00:00,23.1,0,1
0.0,2019-06-19 13:00:00,24.0,0,1
0.0,2019-06-19 14:00:00,24.1,0,1
0.0,2019-06-19 15:00:00,23.95,0,1
0.0,2019-06-19 16:00:00,24.15,0,1
0.0,2019-06-19 17:00:00,23.55,0,1
0.0,2019-06-19 18:00:00,22.6,0,1
0.0,2019-06-19 19:00:00,21.35,0,1
0.0,2019-06-19 20:00:00,20.75,0,1
0.0,2019-06-19 21:00:00,20.450000000000003,0,1
0.0,2019-06-19 22:00:00,19.9,0,1
0.0,2019-06-19 23:00:00,19.5,0,1
0.0,2019-06-20 00:00:00,18.7,0,1
0.0,2019-06-20 01:00:00,17.65,0,1
0.0,2019-06-20 02:00:00,17.35,0,1
0.0,2019-06-20 03:00:00,16.65,0,1
0.0,2019-06-20 04:00:00,16.25,0,1
0.0,2019-06-20 05:00:00,15.8,0,0
0.0,2019-06-20 06:00:00,15.5,0,0
0.0,2019-06-20 07:00:00,15.5,0,0
0.0,2019-06-20 08:00:00,16.3,0,1
0.0,2019-06-20 09:00:00,18.45,0,1
0.0,2019-06-20 10:00:00,20.35,0,1
0.0,2019-06-20 11:00:00,21.450000000000003,0,1
0.0,2019-06-20 12:00:00,22.35,0,1
0.0,2019-06-20 13:00:00,22.5,0,1
0.0,2019-06-20 14:00:00,22.549999999999997,0,1
0.0,2019-06-20 15:00:00,22.45,0,1
0.0,2019-06-20 16:00:00,22.15,0,1
0.0,2019-06-20 17:00:00,21.1,0,1
0.0,2019-06-20 18:00:00,19.25,0,1
0.0,2019-06-20 19:00:00,18.299999999999997,0,1
0.0,2019-06-20 20:00:00,18.0,0,1
0.0,2019-06-20 21:00:00,17.700000000000003,0,1
0.0,2019-06-20 22:00:00,17.700000000000003,0,1
0.0,2019-06-20 23:00:00,17.55,0,1
0.0,2019-06-21 00:00:00,17.299999999999997,0,1
0.0,2019-06-21 01:00:00,17.1,0,1
0.0,2019-06-21 02:00:00,16.7,0,1
0.0,2019-06-21 03:00:00,16.45,0,1
0.0,2019-06-21 04:00:00,16.45,0,1
0.0,2019-06-21 05:00:00,16.450000000000003,0,1
0.0,2019-06-21 06:00:00,16.15,0,1
0.0,2019-06-21 07:00:00,16.0,0,0
0.0,2019-06-21 08:00:00,16.25,0,1
0.0,2019-06-21 09:00:00,16.85,0,1
0.0,2019-06-21 10:00:00,17.7,0,1
0.0,2019-06-21 11:00:00,19.4,0,1
0.0,2019-06-21 12:00:00,19.9,0,1
0.0,2019-06-21 13:00:00,20.75,0,1
0.0,2019-06-21 14:00:00,21.5,0,1
0.0,2019-06-21 15:00:00,21.6,0,1
0.0,2019-06-21 16:00:00,21.35,0,1
0.0,2019-06-21 17:00:00,19.85,0,1
0.0,2019-06-21 18:00:00,18.299999999999997,0,1
0.0,2019-06-21 19:00:00,17.55,0,1
0.0,2019-06-21 20:00:00,17.200000000000003,0,1
0.0,2019-06-21 21:00:00,17.1,0,1
0.0,2019-06-21 22:00:00,17.15,0,1
0.0,2019-06-21 23:00:00,17.25,0,1
0.0,2019-06-22 00:00:00,17.200000000000003,0,1
0.0,2019-06-22 01:00:00,17.0,0,1
0.0,2019-06-22 02:00:00,16.9,0,1
0.0,2019-06-22 03:00:00,16.65,0,1
0.0,2019-06-22 04:00:00,16.35,0,1
0.0,2019-06-22 05:00:00,16.15,0,1
0.0,2019-06-22 06:00:00,16.05,0,1
0.0,2019-06-22 07:00:00,15.65,0,0
0.0,2019-06-22 08:00:00,15.65,0,0
0.0,2019-06-22 09:00:00,16.2,0,1
0.0,2019-06-22 10:00:00,17.0,0,1
0.0,2019-06-22 11:00:00,18.65,0,1
0.0,2019-06-22 12:00:00,20.049999999999997,0,1
0.0,2019-06-22 13:00:00,22.049999999999997,0,1
0.0,2019-06-22 14:00:00,23.35,0,1
0.0,2019-06-22 15:00:00,24.15,0,1
0.0,2019-06-22 16:00:00,24.65,0,1
0.0,2019-06-22 17:00:00,23.9,0,1
0.0,2019-06-22 18:00:00,22.0,0,1
0.0,2019-06-22 19:00:00,20.5,0,1
0.0,2019-06-22 20:00:00,19.3,0,1
0.0,2019-06-22 21:00:00,18.0,0,1
0.0,2019-06-22 22:00:00,17.2,0,1
0.0,2019-06-22 23:00:00,16.9,0,1
0.0,2019-06-23 00:00:00,16.8,0,1
0.0,2019-06-23 01:00:00,16.549999999999997,0,1
0.0,2019-06-23 02:00:00,16.1,0,1
0.0,2019-06-23 03:00:00,15.45,0,0
0.0,2019-06-23 04:00:00,15.399999999999999,0,0
0.0,2019-06-23 05:00:00,14.95,0,0
0.0,2019-06-23 06:00:00,14.55,0,0
0.0,2019-06-23 07:00:00,14.2,0,0
0.0,2019-06-23 08:00:00,14.2,0,0
0.0,2019-06-23 09:00:00,15.25,0,0
0.0,2019-06-23 10:00:00,17.700000000000003,0,1
0.0,2019-06-23 11:00:00,20.3,0,1
0.0,2019-06-23 12:00:00,22.15,0,1
